Timestamp,CPU_Usage_percent,CPU_Avg_percent,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB,Disk_Read_MBps,Disk_Write_MBps,Disk_Read_Avg_MBps,Disk_Write_Avg_MBps,Net_Sent_KBps,Net_Recv_KBps,Net_Sent_Avg_KBps,Net_Recv_Avg_KBps
2026-01-12 12:39:27,33.0,47.28,81.4,78.96,12811.5,0.02,0.04,28.52,24.47,0.05,4.69,3.49,23.8
2026-01-12 12:39:32,52.1,47.35,81.0,78.99,12758.73,0.0,0.17,28.1,24.11,1.09,4.95,3.45,23.52
2026-01-12 12:39:37,51.1,47.4,81.1,79.02,12773.91,0.0,0.12,27.69,23.76,0.05,7.52,3.41,23.29
2026-01-12 12:39:42,53.6,47.49,81.3,79.05,12805.26,0.02,0.04,27.3,23.42,0.5,4.1,3.36,23.02
2026-01-12 12:39:47,45.8,47.47,83.8,79.12,13197.57,0.26,2.05,26.92,23.12,12.0,44.38,3.49,23.32
2026-01-12 12:39:52,43.4,47.41,82.9,79.17,13048.18,0.12,0.57,26.54,22.81,6.12,31.73,3.52,23.43
2026-01-12 12:39:57,52.3,47.48,82.6,79.22,13008.34,3.92,0.11,26.23,22.5,0.04,1.92,3.47,23.14
2026-01-12 12:40:02,57.7,47.61,84.2,79.29,13256.75,0.33,2.4,25.88,22.23,9.08,12.11,3.55,22.99
2026-01-12 12:40:07,53.7,47.7,84.8,79.36,13356.71,0.16,1.07,25.54,21.95,10.77,21.32,3.65,22.97
2026-01-12 12:40:12,36.7,47.55,83.0,79.41,13064.76,0.02,0.35,25.2,21.66,4.4,3.6,3.66,22.71
2026-01-12 12:40:17,51.0,47.6,82.5,79.45,12990.89,0.0,1.01,24.88,21.39,0.02,1.9,3.61,22.44
2026-01-12 12:40:22,51.1,47.64,82.7,79.49,13020.17,0.0,0.02,24.56,21.12,0.13,1.86,3.56,22.18
2026-01-12 12:40:27,49.0,47.66,82.9,79.53,13047.39,0.02,0.09,24.25,20.85,0.67,3.74,3.53,21.94
2026-01-12 12:40:32,31.6,47.46,83.0,79.58,13071.48,0.01,1.06,23.94,20.61,0.15,5.45,3.49,21.74
2026-01-12 12:40:37,48.6,47.47,82.7,79.61,13014.11,0.0,0.24,23.65,20.35,1.55,5.64,3.46,21.54
2026-01-12 12:40:42,49.4,47.5,82.4,79.65,12967.43,0.21,0.18,23.36,20.11,0.06,1.49,3.42,21.3
2026-01-12 12:40:47,52.8,47.56,83.2,79.69,13102.9,0.0,0.2,23.08,19.87,1.34,5.53,3.4,21.11
2026-01-12 12:40:52,41.2,47.48,83.1,79.73,13087.53,0.0,0.18,22.81,19.63,1.48,7.07,3.37,20.94
2026-01-12 12:40:57,35.4,47.34,82.8,79.77,13038.39,0.01,0.04,22.54,19.4,0.0,3.83,3.33,20.74
2026-01-12 12:41:02,53.5,47.41,82.9,79.8,13056.06,0.0,0.07,22.28,19.18,0.06,2.43,3.29,20.52
2026-01-12 12:41:07,52.2,47.47,83.9,79.85,13199.89,0.01,0.31,22.02,18.96,5.32,3.78,3.32,20.33
2026-01-12 12:41:12,53.6,47.54,85.0,79.91,13379.66,4.46,0.6,21.82,18.75,6.48,38.18,3.35,20.53
2026-01-12 12:41:17,33.2,47.38,84.5,79.96,13296.62,0.02,1.44,21.58,18.56,4.36,2.85,3.37,20.34
2026-01-12 12:41:22,52.4,47.43,82.8,79.99,13029.44,0.04,0.21,21.34,18.35,1.73,30.0,3.35,20.44
2026-01-12 12:41:27,50.0,47.46,82.6,80.02,12996.59,0.02,0.06,21.1,18.15,0.01,1.55,3.31,20.24
2026-01-12 12:41:32,51.1,47.5,82.7,80.05,13023.9,0.01,0.99,20.87,17.97,1.03,16.57,3.29,20.2
2026-01-12 12:41:37,32.3,47.34,82.9,80.08,13050.3,0.0,0.01,20.65,17.77,0.03,3.31,3.25,20.01
2026-01-12 12:41:42,46.8,47.33,83.2,80.11,13090.23,0.02,0.3,20.43,17.59,0.03,3.52,3.22,19.84
2026-01-12 12:41:47,51.9,47.38,82.6,80.14,13000.09,0.01,1.03,20.21,17.41,4.39,4.49,3.23,19.68
2026-01-12 12:41:52,53.3,47.44,83.6,80.18,13168.09,0.04,0.14,20.0,17.23,1.08,6.7,3.21,19.54
2026-01-12 12:41:57,52.9,47.5,83.6,80.21,13152.59,0.1,0.23,19.8,17.06,5.22,8.49,3.23,19.43
2026-01-12 12:42:02,35.0,47.37,83.7,80.25,13177.07,0.0,0.2,19.6,16.89,2.02,21.01,3.21,19.44
2026-01-12 12:42:07,53.2,47.43,84.3,80.29,13264.16,0.0,1.1,19.4,16.73,1.96,22.53,3.2,19.48
2026-01-12 12:42:12,58.2,47.54,84.1,80.33,13244.23,0.0,0.02,19.21,16.56,1.58,17.87,3.19,19.46
2026-01-12 12:42:17,56.6,47.63,84.0,80.36,13218.94,0.0,0.1,19.01,16.4,2.72,15.51,3.18,19.42
2026-01-12 12:42:22,44.2,47.59,84.3,80.4,13262.82,0.0,0.19,18.83,16.24,0.19,5.86,3.15,19.29
2026-01-12 12:42:27,35.8,47.48,83.0,80.43,13070.84,0.0,1.25,18.65,16.09,0.02,7.62,3.12,19.17
2026-01-12 12:42:32,50.2,47.5,83.2,80.45,13092.93,0.02,0.09,18.47,15.94,0.04,2.27,3.09,19.01
2026-01-12 12:42:37,49.5,47.52,83.2,80.48,13101.27,0.01,0.05,18.29,15.79,0.1,2.95,3.06,18.86
2026-01-12 12:42:42,46.8,47.52,83.4,80.51,13126.66,0.0,0.04,18.12,15.64,0.02,5.38,3.03,18.73
2026-01-12 12:42:47,30.5,47.36,83.7,80.54,13168.64,0.0,0.2,17.95,15.49,0.88,5.6,3.01,18.61
2026-01-12 12:42:53,50.4,47.39,83.5,80.56,13152.36,0.0,0.31,17.78,15.35,1.84,29.14,3.0,18.71
2026-01-12 12:42:58,49.4,47.4,83.2,80.59,13096.96,0.0,0.12,17.62,15.21,0.24,4.33,2.98,18.57
2026-01-12 12:43:03,50.8,47.43,83.4,80.61,13128.01,0.0,0.18,17.46,15.08,0.12,4.09,2.95,18.44
2026-01-12 12:43:08,25.6,47.24,84.4,80.65,13288.04,4.1,1.41,17.34,14.95,0.04,2.53,2.93,18.3
2026-01-12 12:43:13,34.7,47.13,84.0,80.68,13221.41,0.0,1.7,17.18,14.84,0.01,5.07,2.9,18.18
2026-01-12 12:43:18,51.7,47.17,84.0,80.71,13222.52,0.13,3.54,17.03,14.74,1.2,7.05,2.88,18.08
2026-01-12 12:43:23,50.3,47.19,84.1,80.74,13246.52,0.01,0.17,16.88,14.61,0.08,6.92,2.86,17.98
2026-01-12 12:43:28,48.8,47.21,84.0,80.77,13217.39,0.0,0.3,16.74,14.48,0.09,6.69,2.84,17.89
2026-01-12 12:43:33,28.6,47.05,84.2,80.79,13251.58,0.0,0.11,16.59,14.36,0.02,6.61,2.81,17.79
2026-01-12 12:43:38,49.9,47.07,83.8,80.82,13191.0,0.0,0.01,16.45,14.24,0.03,2.89,2.79,17.66
2026-01-12 12:43:43,49.6,47.09,83.7,80.84,13172.0,0.02,0.05,16.31,14.12,0.04,10.71,2.76,17.6
2026-01-12 12:43:48,51.1,47.13,84.3,80.87,13268.48,0.4,1.13,16.18,14.01,0.73,9.87,2.75,17.54
2026-01-12 12:43:53,35.5,47.03,85.1,80.91,13390.1,15.99,0.89,16.18,13.9,0.12,6.69,2.73,17.45
2026-01-12 12:43:58,46.7,47.03,85.1,80.94,13394.89,0.48,0.15,16.05,13.79,0.12,5.52,2.7,17.35
2026-01-12 12:44:03,50.6,47.06,84.5,80.97,13307.43,0.04,0.07,15.92,13.67,0.07,3.5,2.68,17.24
2026-01-12 12:44:08,52.7,47.1,84.6,81.0,13315.95,0.22,0.03,15.79,13.56,0.26,4.51,2.66,17.13
2026-01-12 12:44:13,39.4,47.04,85.1,81.04,13390.9,0.01,0.07,15.66,13.45,0.32,4.58,2.64,17.03
2026-01-12 12:44:18,41.1,46.99,84.6,81.06,13317.95,0.0,0.01,15.54,13.35,0.48,4.88,2.63,16.93
2026-01-12 12:44:23,52.7,47.04,85.3,81.1,13430.64,0.07,0.35,15.41,13.24,0.99,28.55,2.61,17.03
2026-01-12 12:44:28,50.6,47.07,85.1,81.13,13393.86,0.01,0.09,15.29,13.14,5.18,3.91,2.63,16.92
2026-01-12 12:44:33,50.0,47.09,86.0,81.17,13541.78,0.0,0.28,15.17,13.04,5.04,3.08,2.65,16.81
2026-01-12 12:44:38,32.8,46.98,86.1,81.21,13549.49,0.01,0.22,15.05,12.94,0.05,2.25,2.63,16.7
2026-01-12 12:44:43,45.0,46.96,85.2,81.24,13418.39,0.02,0.94,14.94,12.85,0.02,2.84,2.61,16.59
2026-01-12 12:44:48,51.0,46.99,84.8,81.26,13352.32,0.01,0.04,14.82,12.75,0.06,4.15,2.59,16.5
2026-01-12 12:44:53,52.8,47.04,85.4,81.29,13443.96,0.42,1.35,14.72,12.66,0.08,3.61,2.57,16.4
2026-01-12 12:44:58,44.6,47.02,87.4,81.34,13755.17,0.6,1.11,14.61,12.58,5.04,4.81,2.59,16.31
2026-01-12 12:45:03,45.0,47.0,85.6,81.37,13471.32,0.25,0.48,14.5,12.49,4.35,3.18,2.61,16.22
2026-01-12 12:45:08,50.1,47.03,84.9,81.4,13361.85,0.01,0.01,14.4,12.39,0.67,4.21,2.59,16.13
2026-01-12 12:45:13,50.9,47.06,84.8,81.42,13343.21,0.0,1.13,14.29,12.31,0.0,4.09,2.57,16.04
2026-01-12 12:45:18,46.8,47.05,84.9,81.45,13364.79,0.0,0.01,14.18,12.22,0.3,7.43,2.56,15.98
2026-01-12 12:45:23,31.5,46.94,85.1,81.48,13399.48,0.0,0.05,14.08,12.13,0.78,9.44,2.54,15.93
2026-01-12 12:45:28,50.2,46.96,85.1,81.5,13393.7,0.01,0.96,13.98,12.05,0.06,4.36,2.52,15.85
2026-01-12 12:45:33,49.0,46.98,85.2,81.53,13407.91,0.01,0.42,13.88,11.97,0.06,3.7,2.51,15.76
2026-01-12 12:45:38,48.5,46.99,84.7,81.55,13337.14,0.0,0.01,13.78,11.88,0.03,2.8,2.49,15.67
2026-01-12 12:45:43,30.3,46.87,85.0,81.57,13377.23,0.04,0.06,13.69,11.8,0.7,4.97,2.48,15.59
2026-01-12 12:45:48,50.9,46.9,84.7,81.6,13338.52,0.0,0.07,13.59,11.72,0.62,5.04,2.46,15.52
2026-01-12 12:45:53,50.9,46.93,84.9,81.62,13365.55,0.0,0.32,13.5,11.64,1.12,28.61,2.45,15.61
2026-01-12 12:45:58,52.2,46.96,85.9,81.65,13519.07,0.16,1.49,13.4,11.57,12.46,13.21,2.52,15.59
2026-01-12 12:46:03,42.0,46.93,86.5,81.68,13620.13,0.1,0.58,13.31,11.49,4.93,10.53,2.54,15.56
2026-01-12 12:46:08,49.4,46.95,85.5,81.71,13463.04,0.07,0.57,13.22,11.42,4.67,3.22,2.55,15.47
2026-01-12 12:46:13,50.2,46.97,85.5,81.73,13461.24,0.01,1.04,13.13,11.35,0.37,5.87,2.54,15.41
2026-01-12 12:46:18,50.6,46.99,84.8,81.75,13345.82,0.02,0.09,13.05,11.27,4.45,5.1,2.55,15.34
2026-01-12 12:46:23,45.8,46.99,85.3,81.78,13433.76,0.0,0.05,12.96,11.2,0.07,3.57,2.54,15.26
2026-01-12 12:46:28,32.5,46.89,84.8,81.8,13356.94,0.03,0.95,12.87,11.13,0.03,1.99,2.52,15.17
2026-01-12 12:46:33,51.2,46.92,85.5,81.82,13462.88,0.01,0.03,12.79,11.06,1.05,15.34,2.51,15.17
2026-01-12 12:46:38,52.0,46.95,85.6,81.85,13472.66,0.0,0.13,12.7,10.99,4.61,1.66,2.52,15.09
2026-01-12 12:46:43,50.9,46.98,85.2,81.87,13411.18,0.0,1.12,12.62,10.92,1.12,3.41,2.51,15.01
2026-01-12 12:46:48,30.0,46.87,85.2,81.89,13414.91,0.01,0.06,12.54,10.85,1.02,2.78,2.5,14.93
2026-01-12 12:46:53,52.9,46.91,85.6,81.91,13474.1,4.87,0.48,12.49,10.79,0.92,10.09,2.49,14.9
2026-01-12 12:46:58,51.5,46.94,85.4,81.94,13449.95,0.01,0.25,12.41,10.72,4.74,16.55,2.51,14.91
2026-01-12 12:47:03,52.6,46.97,85.4,81.96,13450.27,0.01,0.94,12.33,10.66,0.77,5.63,2.5,14.85
2026-01-12 12:47:08,41.2,46.94,85.7,81.98,13488.36,0.01,0.1,12.26,10.59,1.27,5.88,2.49,14.8
2026-01-12 12:47:13,47.9,46.94,85.6,82.0,13476.72,0.01,0.12,12.18,10.53,0.86,12.78,2.48,14.78
2026-01-12 12:47:18,57.5,47.01,85.7,82.03,13483.32,1.05,1.08,12.11,10.47,3.42,17.59,2.49,14.8
2026-01-12 12:47:23,59.0,47.08,85.8,82.05,13507.57,0.02,0.21,12.04,10.4,1.54,36.75,2.48,14.94
2026-01-12 12:47:28,53.5,47.12,85.8,82.07,13510.79,0.01,0.2,11.96,10.34,1.92,6.08,2.48,14.88
2026-01-12 12:47:33,39.2,47.07,85.5,82.09,13466.89,0.0,1.14,11.89,10.28,2.67,13.93,2.48,14.88
2026-01-12 12:47:38,43.0,47.05,85.2,82.11,13417.46,0.0,0.15,11.82,10.22,1.62,4.41,2.47,14.81
2026-01-12 12:47:43,51.1,47.07,85.5,82.13,13465.0,0.0,0.11,11.75,10.16,1.56,19.57,2.47,14.84
2026-01-12 12:47:48,57.9,47.14,85.6,82.15,13480.19,0.05,1.13,11.68,10.11,0.94,14.0,2.46,14.84
2026-01-12 12:47:53,48.8,47.15,85.3,82.17,13428.65,0.16,0.86,11.61,10.05,6.55,7.41,2.48,14.79
2026-01-12 12:47:58,32.1,47.06,84.9,82.19,13370.19,0.03,0.02,11.54,9.99,0.08,2.62,2.47,14.72
2026-01-12 12:48:03,49.8,47.07,85.1,82.21,13399.22,0.02,0.33,11.47,9.94,2.14,8.88,2.47,14.69
2026-01-12 12:48:08,51.1,47.1,85.3,82.22,13420.82,0.01,0.06,11.4,9.88,0.14,4.4,2.45,14.63
2026-01-12 12:48:13,49.1,47.11,85.3,82.24,13428.94,0.03,0.03,11.34,9.82,0.56,4.98,2.44,14.57
2026-01-12 12:48:18,31.0,47.02,85.3,82.26,13423.82,0.03,0.04,11.27,9.77,0.67,4.69,2.43,14.51
2026-01-12 12:48:23,50.9,47.04,85.2,82.28,13410.34,0.0,0.19,11.21,9.71,0.07,5.96,2.42,14.46
2026-01-12 12:48:28,51.9,47.07,85.0,82.29,13377.45,0.0,0.07,11.14,9.66,0.02,7.41,2.4,14.42
2026-01-12 12:48:33,50.8,47.09,84.8,82.31,13347.18,0.01,0.09,11.08,9.6,0.07,11.72,2.39,14.41
2026-01-12 12:48:38,43.9,47.07,85.0,82.32,13373.87,0.01,0.09,11.02,9.55,0.08,12.16,2.38,14.39
2026-01-12 12:48:43,37.8,47.02,84.8,82.34,13344.4,0.0,0.01,10.96,9.49,0.04,5.79,2.36,14.35
2026-01-12 12:48:48,49.8,47.03,84.9,82.35,13365.84,0.02,0.1,10.89,9.44,1.45,7.82,2.36,14.31
2026-01-12 12:48:53,52.0,47.06,85.0,82.37,13383.99,0.0,0.6,10.83,9.39,0.32,33.18,2.35,14.41
2026-01-12 12:48:58,46.4,47.06,85.2,82.38,13405.27,0.01,0.09,10.77,9.34,0.08,21.44,2.34,14.45
2026-01-12 12:49:04,33.4,46.98,85.0,82.4,13380.5,0.0,0.01,10.72,9.29,0.04,13.46,2.32,14.45
2026-01-12 12:49:09,50.3,47.0,85.0,82.41,13387.84,0.11,0.1,10.66,9.24,0.05,5.58,2.31,14.4
2026-01-12 12:49:14,51.8,47.03,84.7,82.42,13331.1,0.0,0.18,10.6,9.19,0.06,9.36,2.3,14.37
2026-01-12 12:49:19,51.1,47.05,83.6,82.43,13155.84,0.0,1.07,10.54,9.15,0.03,4.93,2.29,14.32
2026-01-12 12:49:24,33.8,46.98,83.9,82.44,13213.73,0.0,0.03,10.49,9.1,0.02,2.42,2.27,14.26
2026-01-12 12:49:29,46.9,46.98,83.0,82.44,13064.12,0.0,0.08,10.43,9.05,0.05,3.54,2.26,14.2
2026-01-12 12:49:34,51.0,47.0,83.0,82.44,13067.64,0.0,0.03,10.37,9.0,0.63,5.36,2.25,14.15
2026-01-12 12:49:39,51.3,47.02,83.1,82.45,13085.33,0.68,0.07,10.32,8.95,1.59,8.19,2.25,14.12
2026-01-12 12:49:44,39.0,46.98,84.4,82.46,13285.3,0.04,0.25,10.27,8.91,0.04,11.73,2.24,14.11
2026-01-12 12:49:49,46.0,46.97,83.5,82.46,13137.29,0.26,0.34,10.22,8.86,6.07,5.16,2.26,14.06
2026-01-12 12:49:54,50.6,46.99,83.6,82.47,13164.14,0.0,0.19,10.16,8.82,0.04,2.71,2.25,14.0
2026-01-12 12:49:59,50.2,47.01,83.5,82.47,13142.14,0.0,0.08,10.11,8.77,0.12,3.18,2.24,13.95
2026-01-12 12:50:04,46.0,47.0,83.7,82.48,13171.08,0.09,0.07,10.06,8.73,0.03,6.16,2.22,13.91
2026-01-12 12:50:09,31.5,46.92,83.7,82.49,13178.62,0.0,0.03,10.01,8.68,0.16,5.6,2.21,13.86
2026-01-12 12:50:14,50.1,46.94,83.9,82.49,13200.58,0.0,0.16,9.96,8.64,0.54,9.54,2.21,13.84
2026-01-12 12:50:19,50.0,46.96,83.9,82.5,13202.82,0.0,0.14,9.91,8.6,1.0,6.43,2.2,13.8
2026-01-12 12:50:24,50.2,46.97,83.4,82.5,13129.66,0.0,0.15,9.86,8.55,0.39,32.22,2.19,13.9
2026-01-12 12:50:29,29.3,46.88,83.2,82.51,13100.64,0.0,0.04,9.81,8.51,0.05,4.89,2.18,13.85
2026-01-12 12:50:34,48.5,46.89,82.8,82.51,13034.83,0.0,0.08,9.76,8.47,0.04,7.84,2.17,13.82
2026-01-12 12:50:39,50.9,46.91,83.0,82.51,13063.14,0.0,0.07,9.71,8.43,0.02,4.75,2.16,13.78
2026-01-12 12:50:44,54.2,46.95,83.1,82.51,13080.82,59.82,1.24,9.96,8.39,0.66,4.48,2.15,13.73
2026-01-12 12:50:49,31.4,46.87,83.7,82.52,13177.99,0.0,1.6,9.91,8.36,0.08,2.56,2.14,13.68
2026-01-12 12:50:54,46.8,46.87,83.2,82.52,13094.17,0.0,1.96,9.86,8.33,0.05,1.7,2.13,13.62
2026-01-12 12:50:59,49.4,46.88,83.2,82.53,13094.35,0.0,4.14,9.81,8.31,0.06,2.76,2.12,13.56
2026-01-12 12:51:04,49.9,46.9,83.2,82.53,13097.07,0.0,0.17,9.76,8.27,0.0,2.66,2.11,13.51
2026-01-12 12:51:09,35.0,46.84,83.5,82.53,13142.84,0.02,0.16,9.72,8.23,0.03,10.84,2.1,13.5
