Timestamp,CPU_Usage_percent,CPU_Avg_percent,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB,Disk_Read_MBps,Disk_Write_MBps,Disk_Read_Avg_MBps,Disk_Write_Avg_MBps,Net_Sent_KBps,Net_Recv_KBps,Net_Sent_Avg_KBps,Net_Recv_Avg_KBps
2026-01-11 13:18:53,6.9,6.6,76.7,71.38,12070.43,0.23,0.2,4.25,0.77,0.57,2.17,1.81,10.82
2026-01-11 13:18:58,4.2,6.57,75.2,71.44,11835.55,0.0,0.15,4.18,0.76,1.36,4.23,1.8,10.71
2026-01-11 13:19:03,3.9,6.53,75.7,71.51,11909.11,0.01,0.14,4.12,0.76,10.26,5.16,1.93,10.63
2026-01-11 13:19:08,5.2,6.51,75.6,71.57,11894.32,0.03,0.03,4.06,0.74,21.35,15.56,2.22,10.7
2026-01-11 13:19:13,6.5,6.51,75.2,71.63,11836.51,0.03,0.06,4.0,0.73,6.39,20.48,2.29,10.85
2026-01-11 13:19:18,3.6,6.46,75.4,71.68,11863.05,0.01,0.13,3.94,0.73,5.87,4.91,2.34,10.76
2026-01-11 13:19:23,9.5,6.51,77.7,71.77,12225.2,0.0,0.21,3.88,0.72,0.02,7.05,2.3,10.71
2026-01-11 13:19:28,9.1,6.54,77.4,71.85,12180.93,0.08,0.42,3.83,0.71,1.24,28.7,2.29,10.97
2026-01-11 13:19:33,41.4,7.04,77.3,71.93,12163.92,0.0,0.25,3.77,0.71,0.01,2.23,2.26,10.84
2026-01-11 13:19:38,47.5,7.6,77.5,72.0,12204.1,0.16,0.05,3.72,0.7,0.03,2.45,2.23,10.73
2026-01-11 13:19:43,47.6,8.15,77.6,72.08,12222.08,0.07,0.07,3.67,0.69,0.07,1.08,2.2,10.59
2026-01-11 13:19:48,47.3,8.67,77.7,72.16,12228.55,0.0,0.03,3.62,0.68,0.06,2.11,2.17,10.48
2026-01-11 13:19:53,35.2,9.03,78.4,72.24,12338.66,0.0,0.04,3.58,0.67,0.05,1.19,2.14,10.36
2026-01-11 13:19:58,45.8,9.51,78.3,72.32,12320.74,0.04,0.33,3.53,0.67,1.46,4.13,2.13,10.27
2026-01-11 13:20:03,51.1,10.05,78.4,72.4,12345.04,0.01,0.1,3.48,0.66,0.09,6.27,2.1,10.22
2026-01-11 13:20:08,51.6,10.58,77.2,72.46,12147.22,0.06,0.23,3.44,0.65,0.6,4.3,2.09,10.15
2026-01-11 13:20:13,45.1,11.02,77.4,72.52,12191.84,0.16,0.11,3.4,0.65,0.1,1.26,2.06,10.03
2026-01-11 13:20:18,37.1,11.35,77.6,72.58,12214.67,0.07,0.18,3.36,0.64,0.03,3.47,2.03,9.95
2026-01-11 13:20:23,50.9,11.84,77.5,72.65,12207.08,0.0,0.15,3.32,0.64,0.27,3.91,2.01,9.88
2026-01-11 13:20:28,50.6,12.31,77.4,72.7,12185.53,0.0,0.07,3.28,0.63,1.02,5.63,2.0,9.83
2026-01-11 13:20:33,51.6,12.78,77.7,72.76,12228.04,0.0,1.05,3.24,0.63,3.62,2.84,2.02,9.74
2026-01-11 13:20:38,31.6,13.01,78.1,72.83,12288.64,0.13,0.2,3.2,0.63,0.03,2.56,2.0,9.66
2026-01-11 13:20:43,48.7,13.43,77.6,72.88,12215.95,0.0,0.13,3.16,0.62,0.09,1.77,1.97,9.56
2026-01-11 13:20:48,49.0,13.84,77.7,72.94,12227.08,0.0,0.03,3.12,0.62,0.02,1.72,1.95,9.47
2026-01-11 13:20:53,51.5,14.27,77.6,72.99,12211.18,0.0,0.01,3.09,0.61,0.0,0.93,1.93,9.37
2026-01-11 13:20:58,41.2,14.58,78.1,73.05,12288.27,0.0,0.14,3.05,0.6,0.81,27.53,1.92,9.58
2026-01-11 13:21:03,42.7,14.89,78.1,73.11,12287.26,0.02,0.19,3.02,0.6,0.02,12.95,1.89,9.62
2026-01-11 13:21:08,61.4,15.41,79.0,73.17,12435.83,0.07,0.23,2.99,0.59,9.17,78.75,1.98,10.39
2026-01-11 13:21:13,68.2,15.99,79.7,73.25,12550.41,0.06,0.74,2.95,0.6,38.0,215.87,2.37,12.64
2026-01-11 13:21:18,57.4,16.44,79.5,73.31,12512.5,0.15,0.65,2.92,0.6,11.79,77.29,2.47,13.35
2026-01-11 13:21:23,32.8,16.62,79.4,73.38,12495.3,0.0,0.23,2.89,0.59,2.09,4.79,2.47,13.25
2026-01-11 13:21:28,49.9,16.97,78.8,73.44,12407.35,0.0,1.07,2.86,0.6,0.06,2.31,2.44,13.14
2026-01-11 13:21:33,49.4,17.31,78.8,73.49,12401.83,0.0,0.05,2.83,0.59,0.73,3.24,2.43,13.03
2026-01-11 13:21:38,50.9,17.66,78.8,73.55,12406.53,0.0,0.13,2.8,0.59,0.03,2.82,2.4,12.93
2026-01-11 13:21:43,44.0,17.93,79.2,73.61,12472.25,0.09,1.02,2.77,0.59,0.07,1.35,2.38,12.81
2026-01-11 13:21:48,32.3,18.08,79.0,73.66,12431.36,0.0,0.14,2.75,0.59,0.05,1.31,2.35,12.69
2026-01-11 13:21:53,54.8,18.45,76.3,73.69,12012.75,0.01,0.07,2.72,0.58,0.31,1.52,2.33,12.58
2026-01-11 13:21:58,52.0,18.79,75.3,73.7,11847.88,0.0,1.0,2.69,0.59,1.05,3.97,2.32,12.49
2026-01-11 13:22:04,49.5,19.09,75.4,73.72,11870.75,0.0,0.06,2.66,0.58,0.04,2.32,2.3,12.39
2026-01-11 13:22:09,30.4,19.2,75.5,73.74,11881.21,0.0,0.03,2.64,0.58,0.05,3.77,2.28,12.31
2026-01-11 13:22:14,48.0,19.48,75.2,73.75,11845.74,0.01,0.17,2.61,0.57,0.08,2.55,2.25,12.21
2026-01-11 13:22:19,50.3,19.78,75.4,73.77,11861.9,0.0,0.05,2.59,0.57,0.08,1.07,2.23,12.1
2026-01-11 13:22:24,51.1,20.08,75.3,73.78,11855.54,0.03,0.09,2.56,0.56,0.07,4.82,2.21,12.04
2026-01-11 13:22:29,35.3,20.22,75.7,73.8,11920.3,0.01,0.38,2.54,0.56,0.79,27.07,2.2,12.18
2026-01-11 13:22:34,41.5,20.42,75.4,73.82,11874.8,0.0,0.19,2.52,0.56,0.02,1.16,2.18,12.07
2026-01-11 13:22:39,49.9,20.69,75.4,73.83,11866.91,0.0,0.02,2.49,0.55,0.03,4.86,2.16,12.01
2026-01-11 13:22:44,50.6,20.97,75.5,73.85,11890.3,0.0,0.04,2.47,0.55,0.02,6.69,2.14,11.96
2026-01-11 13:22:49,38.9,21.13,75.7,73.86,11924.25,0.0,0.15,2.45,0.54,0.02,2.56,2.12,11.87
2026-01-11 13:22:54,38.4,21.28,75.2,73.87,11830.31,0.0,0.06,2.42,0.54,0.0,4.29,2.1,11.81
2026-01-11 13:22:59,53.4,21.57,74.8,73.88,11772.2,0.0,0.1,2.4,0.54,0.33,2.0,2.09,11.72
2026-01-11 13:23:04,52.3,21.84,75.0,73.89,11803.75,0.0,0.2,2.38,0.53,0.0,3.41,2.07,11.64
2026-01-11 13:23:09,50.9,22.1,75.1,73.9,11816.92,0.0,0.01,2.36,0.53,0.09,1.97,2.05,11.56
2026-01-11 13:23:14,29.4,22.16,75.2,73.91,11841.13,0.0,0.04,2.34,0.52,0.08,1.8,2.03,11.47
2026-01-11 13:23:19,49.6,22.4,74.7,73.92,11766.48,0.0,0.06,2.32,0.52,0.2,3.26,2.02,11.4
2026-01-11 13:23:24,51.3,22.65,74.9,73.93,11787.96,0.0,0.14,2.3,0.52,0.15,2.13,2.0,11.32
2026-01-11 13:23:29,50.7,22.88,75.0,73.94,11801.01,0.01,0.07,2.28,0.51,1.03,3.6,1.99,11.26
2026-01-11 13:23:34,34.7,22.98,75.3,73.95,11849.59,0.0,0.23,2.26,0.51,1.59,2.95,1.99,11.19
2026-01-11 13:23:39,43.4,23.15,74.8,73.96,11779.02,0.0,0.04,2.24,0.51,0.05,2.59,1.97,11.12
2026-01-11 13:23:44,51.5,23.39,74.9,73.97,11792.19,0.0,0.05,2.22,0.5,0.06,1.39,1.96,11.04
2026-01-11 13:23:49,51.6,23.62,75.0,73.97,11814.23,0.01,0.07,2.21,0.5,1.94,1.77,1.96,10.96
2026-01-11 13:23:54,38.2,23.74,75.3,73.98,11852.13,0.0,0.06,2.19,0.5,0.05,2.6,1.94,10.89
2026-01-11 13:23:59,40.3,23.87,75.0,73.99,11810.72,0.0,0.14,2.17,0.49,0.81,26.76,1.93,11.02
2026-01-11 13:24:04,51.5,24.09,74.7,74.0,11760.07,0.07,1.1,2.15,0.5,0.76,2.64,1.92,10.95
2026-01-11 13:24:09,50.7,24.3,74.8,74.0,11774.32,0.0,0.13,2.14,0.49,0.17,2.54,1.91,10.89
2026-01-11 13:24:14,44.3,24.46,75.3,74.01,11846.41,0.0,0.05,2.12,0.49,1.09,15.3,1.9,10.92
2026-01-11 13:24:19,33.3,24.53,74.7,74.02,11766.89,0.0,0.05,2.1,0.49,0.01,2.64,1.89,10.86
2026-01-11 13:24:24,50.8,24.73,74.8,74.03,11769.79,0.0,0.1,2.09,0.48,0.02,2.07,1.87,10.79
2026-01-11 13:24:29,50.1,24.93,74.9,74.03,11788.69,0.02,0.02,2.07,0.48,0.74,11.05,1.86,10.79
2026-01-11 13:24:34,50.0,25.12,75.0,74.04,11806.11,0.14,0.06,2.06,0.48,0.04,11.05,1.85,10.79
2026-01-11 13:24:39,35.1,25.19,75.2,74.05,11832.76,0.02,3.18,2.04,0.5,0.04,6.85,1.84,10.76
2026-01-11 13:24:44,46.3,25.35,74.5,74.05,11728.66,0.0,0.48,2.03,0.5,0.91,5.22,1.83,10.72
2026-01-11 13:24:49,51.7,25.55,75.3,74.06,11858.99,0.01,0.2,2.01,0.5,0.03,9.19,1.82,10.71
2026-01-11 13:24:54,51.6,25.74,75.4,74.07,11868.62,0.0,0.07,2.0,0.49,0.0,1.94,1.8,10.64
2026-01-11 13:24:59,42.5,25.87,75.4,74.08,11862.15,0.0,0.14,1.98,0.49,1.76,5.39,1.8,10.61
2026-01-11 13:25:04,34.0,25.93,74.6,74.09,11737.08,0.0,0.91,1.97,0.49,0.06,2.58,1.79,10.55
2026-01-11 13:25:09,50.4,26.1,74.6,74.09,11741.87,0.0,0.17,1.95,0.49,0.02,5.95,1.78,10.51
2026-01-11 13:25:14,50.2,26.28,74.1,74.09,11663.18,0.0,0.02,1.94,0.49,0.03,3.04,1.76,10.46
2026-01-11 13:25:19,50.7,26.45,74.1,74.09,11670.95,0.0,0.03,1.92,0.48,0.12,2.25,1.75,10.4
2026-01-11 13:25:24,31.5,26.49,74.3,74.09,11697.72,0.0,0.04,1.91,0.48,0.16,1.08,1.74,10.34
2026-01-11 13:25:29,44.9,26.62,74.3,74.09,11689.01,0.05,0.04,1.9,0.48,0.45,1.62,1.73,10.27
2026-01-11 13:25:34,54.7,26.81,74.6,74.1,11747.76,0.5,0.67,1.89,0.48,5.06,15.3,1.76,10.31
2026-01-11 13:25:39,53.0,26.99,74.6,74.1,11742.11,0.01,0.28,1.87,0.48,2.23,4.36,1.76,10.27
2026-01-11 13:25:44,37.8,27.07,74.9,74.1,11783.2,0.01,0.08,1.86,0.48,0.15,1.68,1.75,10.21
2026-01-11 13:25:49,42.3,27.17,74.5,74.11,11734.58,0.46,2.68,1.85,0.49,1.54,28.99,1.75,10.34
2026-01-11 13:25:54,52.4,27.34,74.5,74.11,11731.89,0.0,0.24,1.84,0.49,0.04,5.28,1.73,10.3
2026-01-11 13:25:59,51.0,27.5,74.7,74.11,11758.25,0.0,0.14,1.83,0.49,3.15,31.13,1.74,10.44
2026-01-11 13:26:04,44.8,27.62,74.8,74.12,11769.86,0.06,0.06,1.82,0.48,0.1,4.09,1.73,10.4
2026-01-11 13:26:09,32.8,27.66,74.4,74.12,11714.45,0.01,0.05,1.8,0.48,0.05,4.82,1.72,10.36
2026-01-11 13:26:14,52.1,27.82,74.3,74.12,11690.01,0.0,0.11,1.79,0.48,0.01,2.13,1.71,10.31
2026-01-11 13:26:19,55.6,28.0,74.7,74.13,11760.08,0.02,0.14,1.78,0.48,0.04,0.89,1.7,10.25
2026-01-11 13:26:24,59.7,28.21,74.1,74.13,11671.29,0.0,0.02,1.77,0.47,0.06,6.02,1.69,10.22
2026-01-11 13:26:29,36.6,28.26,71.3,74.11,11230.62,0.0,0.08,1.76,0.47,5.6,14.52,1.71,10.25
2026-01-11 13:26:34,41.7,28.35,70.7,74.09,11130.88,0.01,0.41,1.75,0.47,0.02,2.61,1.7,10.2
2026-01-11 13:26:39,51.5,28.5,70.8,74.06,11140.27,0.01,0.04,1.73,0.47,0.17,2.43,1.69,10.15
2026-01-11 13:26:44,51.0,28.64,70.8,74.04,11150.89,0.0,0.02,1.72,0.46,0.01,1.27,1.68,10.09
2026-01-11 13:26:49,38.1,28.7,71.5,74.03,11247.93,0.01,0.17,1.71,0.46,1.38,3.53,1.68,10.05
2026-01-11 13:26:54,39.8,28.77,70.9,74.01,11168.91,0.01,0.23,1.7,0.46,0.55,2.5,1.67,10.0
2026-01-11 13:26:59,51.3,28.91,71.0,73.99,11181.44,0.0,0.11,1.69,0.46,1.08,3.97,1.67,9.97
2026-01-11 13:27:04,50.3,29.04,71.1,73.97,11186.18,0.0,0.06,1.68,0.46,0.03,2.66,1.66,9.92
2026-01-11 13:27:09,44.5,29.14,71.4,73.95,11239.76,0.0,0.05,1.67,0.45,0.03,3.72,1.65,9.88
2026-01-11 13:27:14,31.4,29.15,71.2,73.94,11207.59,0.0,0.01,1.66,0.45,0.01,2.43,1.64,9.84
2026-01-11 13:27:19,51.6,29.29,71.2,73.92,11208.22,0.0,0.03,1.65,0.45,0.3,2.39,1.63,9.79
2026-01-11 13:27:24,50.9,29.42,70.9,73.9,11153.88,0.01,0.21,1.64,0.45,0.99,27.18,1.63,9.9
2026-01-11 13:27:29,47.3,29.53,70.9,73.88,11164.34,0.0,0.03,1.63,0.44,0.46,5.9,1.62,9.87
2026-01-11 13:27:34,29.8,29.53,71.0,73.87,11181.82,0.0,0.04,1.62,0.44,0.09,1.92,1.61,9.82
2026-01-11 13:27:39,49.8,29.65,70.5,73.85,11105.89,0.0,0.07,1.61,0.44,0.1,4.19,1.6,9.79
2026-01-11 13:27:44,49.9,29.77,70.7,73.83,11134.33,0.01,0.04,1.6,0.44,0.16,6.47,1.59,9.77
2026-01-11 13:27:49,50.7,29.89,70.9,73.81,11162.28,0.0,0.14,1.59,0.44,0.12,2.77,1.59,9.73
2026-01-11 13:27:54,36.5,29.93,71.4,73.8,11241.38,0.01,0.1,1.58,0.43,0.74,5.97,1.58,9.71
2026-01-11 13:28:00,40.0,29.99,70.9,73.78,11157.24,0.0,0.15,1.57,0.43,1.04,5.55,1.58,9.68
2026-01-11 13:28:05,51.6,30.12,70.9,73.76,11160.14,0.0,0.02,1.56,0.43,0.05,2.22,1.57,9.64
2026-01-11 13:28:10,48.0,30.22,71.0,73.75,11173.36,0.0,0.05,1.56,0.43,0.05,3.81,1.56,9.61
2026-01-11 13:28:15,42.7,30.29,71.5,73.74,11256.0,0.01,0.55,1.55,0.43,0.0,4.36,1.55,9.58
2026-01-11 13:28:20,26.9,30.27,71.8,73.72,11309.97,0.01,1.74,1.54,0.44,4.3,7.0,1.57,9.56
2026-01-11 13:28:25,41.4,30.33,71.4,73.71,11236.02,0.0,1.24,1.53,0.44,0.1,1.76,1.56,9.52
2026-01-11 13:28:30,50.4,30.45,71.4,73.7,11244.41,0.01,3.31,1.52,0.46,9.63,179.98,1.6,10.48
2026-01-11 13:28:35,50.3,30.56,71.4,73.69,11235.59,0.0,0.16,1.51,0.45,0.36,25.73,1.6,10.56
2026-01-11 13:28:40,47.7,30.65,71.4,73.67,11235.53,0.0,0.03,1.5,0.45,0.03,1.86,1.59,10.51
2026-01-11 13:28:45,30.4,30.65,71.6,73.66,11269.89,0.0,0.06,1.5,0.45,0.0,2.2,1.58,10.47
2026-01-11 13:28:50,48.0,30.75,71.3,73.65,11227.39,0.0,0.12,1.49,0.45,0.13,1.56,1.57,10.42
2026-01-11 13:28:55,53.6,30.87,71.7,73.64,11280.36,0.15,0.24,1.48,0.45,0.03,1.45,1.56,10.37
2026-01-11 13:29:00,52.9,30.99,71.8,73.63,11302.76,0.12,0.7,1.47,0.45,5.52,47.03,1.58,10.57
2026-01-11 13:29:05,34.0,31.01,72.1,73.62,11349.57,0.05,0.32,1.46,0.45,2.5,12.45,1.59,10.58
2026-01-11 13:29:10,45.7,31.09,71.9,73.61,11314.82,0.0,0.01,1.46,0.45,0.96,10.85,1.59,10.58
2026-01-11 13:29:15,51.4,31.19,71.9,73.6,11325.26,0.0,0.08,1.45,0.44,0.12,6.92,1.58,10.56
2026-01-11 13:29:20,49.4,31.29,72.0,73.59,11330.36,0.0,0.01,1.44,0.44,0.21,3.16,1.57,10.52
2026-01-11 13:29:25,41.2,31.34,72.0,73.58,11332.79,0.0,0.07,1.43,0.44,0.27,9.36,1.56,10.52
2026-01-11 13:29:30,36.9,31.37,72.1,73.58,11347.69,0.0,0.17,1.43,0.44,17.59,53.3,1.65,10.74
2026-01-11 13:29:35,51.5,31.48,72.1,73.57,11351.28,0.03,0.51,1.42,0.44,21.7,127.25,1.75,11.35
2026-01-11 13:29:40,50.5,31.58,71.7,73.56,11291.53,0.02,0.37,1.41,0.44,1.84,12.34,1.75,11.36
2026-01-11 13:29:45,49.5,31.67,71.5,73.55,11250.88,0.0,0.04,1.4,0.44,0.33,3.94,1.75,11.32
2026-01-11 13:29:50,29.3,31.66,71.6,73.54,11276.34,0.0,0.03,1.4,0.43,0.2,6.21,1.74,11.29
2026-01-11 13:29:55,47.5,31.74,71.5,73.53,11248.96,0.01,0.13,1.39,0.43,0.1,3.05,1.73,11.25
2026-01-11 13:30:00,52.7,31.85,71.5,73.52,11257.63,0.02,0.31,1.38,0.43,18.78,114.06,1.82,11.77
2026-01-11 13:30:05,50.3,31.94,72.1,73.51,11351.39,0.02,0.65,1.38,0.43,30.43,590.04,1.96,14.71
2026-01-11 13:30:10,35.2,31.96,72.0,73.5,11332.18,0.02,0.43,1.37,0.43,6.67,33.51,1.99,14.8
2026-01-11 13:30:15,40.6,32.0,71.8,73.49,11299.91,0.0,0.04,1.36,0.43,0.15,3.68,1.98,14.75
2026-01-11 13:30:20,49.1,32.09,71.9,73.49,11312.71,0.0,0.14,1.36,0.43,0.05,3.96,1.97,14.69
2026-01-11 13:30:25,49.9,32.17,71.9,73.48,11315.65,0.12,0.22,1.35,0.43,0.17,2.53,1.96,14.63
2026-01-11 13:30:30,39.2,32.21,72.0,73.47,11326.52,0.17,0.74,1.34,0.43,9.47,47.53,2.0,14.8
2026-01-11 13:30:35,36.8,32.23,71.7,73.46,11279.32,0.01,0.29,1.34,0.43,0.55,3.08,1.99,14.74
2026-01-11 13:30:40,49.9,32.32,71.6,73.45,11266.21,0.0,0.17,1.33,0.43,0.16,3.37,1.98,14.68
2026-01-11 13:30:45,50.9,32.41,71.6,73.44,11278.92,0.37,0.09,1.33,0.43,3.2,4.16,1.98,14.63
2026-01-11 13:30:50,50.0,32.49,71.8,73.44,11300.29,0.16,0.1,1.32,0.42,0.06,9.46,1.98,14.61
2026-01-11 13:30:55,28.8,32.48,72.0,73.43,11341.85,0.0,0.06,1.31,0.42,0.08,3.63,1.97,14.55
