Timestamp,CPU_Usage_percent,CPU_Avg_percent,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB,Disk_Read_MBps,Disk_Write_MBps,Disk_Read_Avg_MBps,Disk_Write_Avg_MBps,Net_Sent_KBps,Net_Recv_KBps,Net_Sent_Avg_KBps,Net_Recv_Avg_KBps
2026-01-12 15:53:47,50.1,33.26,75.5,70.55,11892.47,5.4,0.34,71.54,63.75,7.67,35.16,1.07,6.63
2026-01-12 15:53:52,65.5,34.37,80.2,70.88,12626.59,17.16,11.47,69.67,61.94,64.06,236.63,3.24,14.56
2026-01-12 15:53:57,59.8,35.22,80.5,71.2,12671.82,0.54,1.72,67.36,59.94,18.45,96.03,3.75,17.28
2026-01-12 15:54:03,56.0,35.89,81.7,71.54,12858.19,0.26,2.34,65.2,58.08,17.19,108.3,4.18,20.22
2026-01-12 15:54:08,51.3,36.37,80.9,71.83,12734.39,0.27,4.49,63.17,56.4,0.86,41.27,4.08,20.87
2026-01-12 15:54:13,61.9,37.15,82.9,72.17,13045.36,0.36,2.1,61.27,54.76,21.97,51.46,4.62,21.8
2026-01-12 15:54:18,50.3,37.53,82.4,72.47,12972.5,0.08,6.65,59.47,53.34,7.74,71.77,4.71,23.27
2026-01-12 15:54:23,47.2,37.81,81.3,72.72,12793.89,0.04,10.82,57.77,52.13,6.99,31.7,4.78,23.51
2026-01-12 15:54:28,40.9,37.89,82.3,72.99,12954.83,0.07,0.52,56.17,50.69,12.97,10.48,5.0,23.15
2026-01-12 15:54:33,48.2,38.17,81.6,73.22,12837.96,0.02,1.09,54.65,49.35,2.8,3.74,4.94,22.62
2026-01-12 15:54:38,48.7,38.45,81.1,73.43,12762.81,0.0,0.4,53.21,48.07,5.79,4.31,4.97,22.14
2026-01-12 15:54:43,50.5,38.76,80.5,73.61,12676.22,0.01,0.1,51.85,46.84,0.04,3.74,4.84,21.67
2026-01-12 15:54:48,50.3,39.05,80.7,73.79,12703.19,0.2,1.11,50.56,45.69,5.97,2.53,4.87,21.19
2026-01-12 15:54:53,51.2,39.34,80.4,73.95,12654.26,0.11,6.19,49.33,44.73,0.37,2.52,4.76,20.74
2026-01-12 15:54:58,34.8,39.24,80.5,74.1,12669.5,0.71,0.47,48.17,43.68,1.6,5.8,4.68,20.38
2026-01-12 15:55:03,44.2,39.35,79.2,74.22,12469.27,1.08,1.5,47.07,42.69,2.6,5.13,4.63,20.03
2026-01-12 15:55:08,45.3,39.49,78.6,74.32,12369.64,0.03,0.04,46.0,41.73,0.1,6.66,4.53,19.72
2026-01-12 15:55:13,47.1,39.66,78.6,74.42,12379.05,0.0,0.01,44.98,40.8,0.16,5.1,4.43,19.4
2026-01-12 15:55:18,49.6,39.87,78.7,74.51,12390.8,0.01,1.01,44.0,39.93,0.72,4.33,4.35,19.07
2026-01-12 15:55:23,46.4,40.01,79.4,74.61,12504.2,1.58,9.69,43.1,39.29,0.57,2.8,4.27,18.72
2026-01-12 15:55:28,34.8,39.9,79.1,74.71,12456.89,0.0,0.38,42.2,38.48,0.19,2.64,4.19,18.39
2026-01-12 15:55:33,49.1,40.09,79.4,74.8,12506.34,0.01,0.96,41.34,37.71,0.05,1.41,4.1,18.04
2026-01-12 15:55:38,47.9,40.25,79.1,74.89,12458.59,0.0,0.04,40.52,36.96,0.11,3.78,4.02,17.76
2026-01-12 15:55:43,58.0,40.59,81.4,75.02,12806.84,0.4,1.19,39.73,36.26,9.95,89.31,4.14,19.16
2026-01-12 15:55:48,36.4,40.51,81.9,75.15,12891.13,0.02,1.42,38.97,35.59,6.15,2.5,4.18,18.84
2026-01-12 15:55:53,47.5,40.65,79.8,75.24,12557.74,0.0,11.21,38.23,35.13,1.34,28.45,4.13,19.02
2026-01-12 15:55:58,49.9,40.82,79.7,75.32,12541.64,1.59,0.22,37.55,34.48,1.83,5.86,4.08,18.78
2026-01-12 15:56:03,47.3,40.93,79.8,75.4,12562.03,0.0,1.13,36.87,33.88,0.13,6.76,4.01,18.56
2026-01-12 15:56:08,48.9,41.08,77.6,75.44,12218.73,0.14,0.08,36.21,33.27,0.15,5.83,3.94,18.33
2026-01-12 15:56:13,29.5,40.87,77.9,75.48,12267.0,0.09,0.03,35.58,32.69,0.19,3.47,3.88,18.07
2026-01-12 15:56:18,45.4,40.95,76.9,75.51,12110.77,0.04,1.0,34.97,32.14,0.04,3.43,3.81,17.82
2026-01-12 15:56:23,52.8,41.15,77.3,75.54,12168.11,0.01,11.01,34.37,31.78,0.05,1.88,3.75,17.55
2026-01-12 15:56:28,48.8,41.28,77.5,75.57,12196.74,2.61,4.79,33.85,31.33,1.65,7.5,3.71,17.38
2026-01-12 15:56:33,47.3,41.38,78.6,75.62,12378.83,0.29,1.04,33.29,30.84,0.2,2.75,3.65,17.14
2026-01-12 15:56:38,54.4,41.59,80.5,75.7,12676.13,0.94,1.31,32.77,30.36,14.71,16.28,3.83,17.13
2026-01-12 15:56:43,39.6,41.56,79.3,75.76,12478.33,0.06,0.35,32.25,29.89,1.54,3.46,3.8,16.91
2026-01-12 15:56:48,60.2,41.85,80.2,75.83,12629.6,0.18,2.35,31.75,29.45,15.02,383.23,3.97,22.63
2026-01-12 15:56:53,58.9,42.11,81.3,75.91,12792.04,0.35,6.44,31.27,29.1,4.68,324.79,3.98,27.28
2026-01-12 15:56:58,47.7,42.2,80.1,75.97,12612.67,0.02,0.26,30.8,28.66,1.12,4.36,3.94,26.94
2026-01-12 15:57:03,47.4,42.27,80.1,76.04,12612.49,0.0,1.05,30.34,28.25,0.04,1.99,3.88,26.56
2026-01-12 15:57:08,30.7,42.1,79.8,76.09,12569.66,0.06,0.08,29.89,27.84,0.2,8.28,3.83,26.29
2026-01-12 15:57:13,46.2,42.16,79.2,76.14,12469.2,0.72,0.02,29.47,27.43,0.09,2.18,3.77,25.94
2026-01-12 15:57:18,47.6,42.24,79.1,76.18,12451.11,0.0,0.17,29.05,27.04,0.15,2.76,3.72,25.61
2026-01-12 15:57:23,53.3,42.4,79.4,76.22,12500.37,0.03,10.86,28.64,26.82,3.12,30.89,3.71,25.69
2026-01-12 15:57:28,36.5,42.31,79.8,76.27,12565.38,0.11,0.16,28.24,26.45,3.39,25.89,3.71,25.69
2026-01-12 15:57:33,39.3,42.27,79.1,76.31,12455.23,0.11,0.22,27.86,26.09,2.68,4.56,3.69,25.4
2026-01-12 15:57:38,49.4,42.37,79.3,76.35,12482.1,0.01,0.05,27.48,25.74,0.19,5.67,3.65,25.13
2026-01-12 15:57:43,46.7,42.43,79.2,76.39,12475.15,0.0,0.04,27.11,25.39,0.1,7.84,3.6,24.9
2026-01-12 15:57:48,49.1,42.51,78.6,76.42,12377.36,0.02,1.02,26.76,25.07,0.2,3.12,3.55,24.62
2026-01-12 15:57:53,42.0,42.51,78.8,76.45,12403.73,0.0,8.94,26.41,24.86,1.68,5.01,3.53,24.36
2026-01-12 15:57:58,48.2,42.58,81.1,76.51,12764.79,0.12,1.69,26.07,24.57,17.53,20.83,3.71,24.32
2026-01-12 15:58:03,46.1,42.63,79.2,76.54,12462.4,0.0,1.24,25.74,24.27,0.16,4.99,3.66,24.07
2026-01-12 15:58:08,53.3,42.76,79.2,76.58,12474.54,0.11,0.66,25.42,23.98,4.41,9.0,3.67,23.88
2026-01-12 15:58:13,48.9,42.83,80.1,76.62,12604.93,0.02,0.55,25.11,23.69,6.79,5.85,3.71,23.66
2026-01-12 15:58:18,40.3,42.8,79.5,76.66,12515.18,0.01,1.22,24.8,23.41,0.74,3.88,3.68,23.42
2026-01-12 15:58:23,38.7,42.75,79.1,76.69,12446.17,0.01,4.83,24.5,23.19,0.14,1.64,3.63,23.16
2026-01-12 15:58:28,46.0,42.79,79.3,76.72,12483.21,0.05,0.34,24.21,22.92,9.35,65.81,3.7,23.67
2026-01-12 15:58:33,47.5,42.85,79.0,76.74,12440.54,0.01,1.01,23.93,22.66,0.08,3.13,3.66,23.42
2026-01-12 15:58:38,46.4,42.89,78.5,76.76,12361.93,0.0,0.17,23.65,22.4,0.89,3.87,3.63,23.2
2026-01-12 15:58:43,45.2,42.92,78.5,76.78,12364.79,0.0,0.37,23.38,22.14,0.05,1.51,3.59,22.95
2026-01-12 15:58:48,35.4,42.83,78.8,76.81,12412.45,0.0,0.03,23.11,21.89,0.12,2.18,3.55,22.71
2026-01-12 15:58:53,43.7,42.84,78.2,76.82,12315.64,0.1,9.32,22.85,21.75,1.97,6.18,3.53,22.53
2026-01-12 15:58:58,50.9,42.93,78.4,76.84,12348.09,6.81,1.53,22.68,21.53,6.04,16.89,3.56,22.46
2026-01-12 15:59:03,51.9,43.03,77.9,76.85,12269.29,0.6,1.42,22.43,21.31,4.84,4.98,3.57,22.27
2026-01-12 15:59:08,45.1,43.05,77.8,76.86,12248.13,0.01,0.11,22.19,21.08,0.12,4.4,3.53,22.08
2026-01-12 15:59:13,45.4,43.08,77.9,76.87,12268.57,0.0,0.05,21.95,20.85,0.13,4.15,3.5,21.88
2026-01-12 15:59:18,31.9,42.96,77.7,76.88,12234.69,0.0,0.01,21.72,20.63,0.08,5.83,3.46,21.71
2026-01-12 15:59:23,47.1,43.0,76.7,76.88,12076.37,0.07,7.47,21.49,20.49,0.78,3.02,3.43,21.52
2026-01-12 15:59:28,46.1,43.03,73.9,76.85,11631.86,0.07,0.85,21.27,20.28,3.86,10.39,3.44,21.4
2026-01-12 15:59:34,44.8,43.05,74.0,76.82,11652.94,0.0,0.12,21.05,20.08,0.06,2.03,3.4,21.2
2026-01-12 15:59:39,43.9,43.06,73.9,76.79,11633.25,0.01,0.96,20.83,19.88,0.14,4.35,3.37,21.03
2026-01-12 15:59:44,48.0,43.11,73.9,76.76,11629.3,0.0,0.02,20.62,19.68,0.08,3.39,3.34,20.85
2026-01-12 15:59:49,31.5,42.99,74.4,76.74,11706.52,4.39,0.22,20.46,19.49,0.46,3.86,3.31,20.68
2026-01-12 15:59:54,48.8,43.05,73.7,76.71,11609.34,0.01,9.07,20.26,19.38,0.19,2.2,3.28,20.5
2026-01-12 15:59:59,47.4,43.09,73.8,76.68,11611.69,0.03,1.06,20.06,19.2,1.28,28.18,3.26,20.57
2026-01-12 16:00:04,46.0,43.12,73.8,76.65,11614.15,0.0,0.02,19.86,19.02,0.04,1.63,3.22,20.39
2026-01-12 16:00:09,46.4,43.15,73.6,76.62,11585.09,0.1,0.08,19.67,18.83,0.09,4.73,3.19,20.24
2026-01-12 16:00:14,45.6,43.18,73.6,76.59,11585.45,0.01,0.03,19.49,18.66,0.09,2.28,3.17,20.07
2026-01-12 16:00:19,31.5,43.07,73.7,76.57,11602.52,0.16,1.53,19.3,18.49,0.14,1.9,3.14,19.9
2026-01-12 16:00:24,57.1,43.2,75.0,76.55,11812.61,4.51,9.82,19.17,18.41,2.01,8.49,3.13,19.79
2026-01-12 16:00:29,53.6,43.29,76.0,76.55,11963.3,0.24,0.57,18.99,18.25,6.87,5.56,3.16,19.66
2026-01-12 16:00:34,46.8,43.33,74.5,76.53,11733.85,0.0,0.12,18.82,18.08,0.01,1.66,3.13,19.49
2026-01-12 16:00:39,47.3,43.36,73.9,76.5,11625.53,0.0,0.02,18.65,17.92,0.72,4.59,3.11,19.36
2026-01-12 16:00:44,46.9,43.39,73.8,76.48,11625.13,0.0,0.99,18.48,17.77,1.35,3.66,3.09,19.22
2026-01-12 16:00:49,31.8,43.29,74.2,76.46,11673.56,0.11,0.04,18.31,17.61,0.57,3.57,3.07,19.08
2026-01-12 16:00:54,48.0,43.33,74.0,76.44,11644.29,0.0,5.31,18.15,17.5,0.05,12.43,3.04,19.02
2026-01-12 16:00:59,48.3,43.38,74.1,76.42,11664.62,0.08,0.26,17.99,17.35,1.78,7.09,3.03,18.91
2026-01-12 16:01:04,47.6,43.41,74.2,76.4,11681.18,0.0,0.13,17.84,17.2,0.01,5.2,3.01,18.79
2026-01-12 16:01:09,48.5,43.46,74.2,76.38,11676.27,0.07,0.96,17.68,17.06,0.02,4.06,2.98,18.67
2026-01-12 16:01:14,46.2,43.48,74.3,76.36,11700.81,0.01,0.01,17.53,16.91,0.04,3.24,2.96,18.53
2026-01-12 16:01:19,30.4,43.37,74.9,76.35,11789.09,0.01,0.37,17.38,16.77,0.3,2.02,2.93,18.39
2026-01-12 16:01:24,51.8,43.44,75.2,76.34,11845.1,0.12,9.29,17.24,16.71,0.51,1.84,2.91,18.26
2026-01-12 16:01:29,52.0,43.51,75.1,76.33,11820.57,0.05,0.46,17.1,16.57,14.25,106.81,3.01,18.99
2026-01-12 16:01:34,47.4,43.54,75.7,76.32,11914.96,0.8,0.92,16.96,16.44,6.65,3.63,3.04,18.87
2026-01-12 16:01:39,47.6,43.58,75.4,76.31,11870.92,0.0,0.02,16.82,16.31,0.05,5.98,3.01,18.76
2026-01-12 16:01:44,47.5,43.61,75.7,76.31,11922.12,0.0,0.09,16.69,16.18,1.04,4.62,3.0,18.65
2026-01-12 16:01:49,30.1,43.5,75.4,76.3,11873.94,0.04,1.07,16.55,16.06,6.37,18.37,3.02,18.64
2026-01-12 16:01:54,49.9,43.55,74.9,76.29,11785.5,0.03,9.4,16.42,16.0,0.08,2.7,3.0,18.52
2026-01-12 16:01:59,48.6,43.59,75.1,76.28,11821.43,0.02,0.38,16.29,15.88,10.58,63.29,3.06,18.87
2026-01-12 16:02:04,47.5,43.62,75.2,76.27,11835.93,0.0,0.99,16.16,15.76,0.12,1.78,3.04,18.74
2026-01-12 16:02:09,47.9,43.66,74.9,76.26,11793.84,0.0,0.08,16.03,15.64,0.06,3.4,3.01,18.62
2026-01-12 16:02:14,54.6,43.74,75.2,76.25,11832.36,0.0,0.13,15.91,15.52,4.38,14.12,3.03,18.58
2026-01-12 16:02:19,38.9,43.7,75.8,76.25,11939.99,0.0,0.22,15.79,15.4,1.37,15.54,3.01,18.56
2026-01-12 16:02:24,56.5,43.8,75.2,76.24,11841.22,0.0,12.18,15.67,15.38,2.05,16.28,3.01,18.54
2026-01-12 16:02:29,52.8,43.87,75.3,76.24,11860.87,0.13,0.54,15.55,15.26,31.87,174.23,3.22,19.72
2026-01-12 16:02:34,49.1,43.91,75.8,76.23,11936.02,0.16,0.7,15.43,15.15,31.29,580.9,3.44,23.94
2026-01-12 16:02:39,46.3,43.93,75.5,76.23,11880.63,0.1,1.74,15.32,15.05,8.69,44.83,3.47,24.1
2026-01-12 16:02:44,45.5,43.94,75.0,76.22,11810.41,0.0,0.09,15.21,14.94,1.21,3.85,3.46,23.95
2026-01-12 16:02:49,35.7,43.88,75.3,76.21,11856.11,0.0,0.09,15.09,14.83,1.61,5.37,3.44,23.81
2026-01-12 16:02:54,44.2,43.88,74.8,76.2,11772.02,0.21,9.69,14.99,14.8,2.8,7.47,3.44,23.69
2026-01-12 16:02:59,47.1,43.9,74.8,76.19,11775.12,0.0,0.62,14.88,14.69,3.09,37.13,3.44,23.79
2026-01-12 16:03:04,46.4,43.92,74.5,76.18,11734.24,0.0,0.05,14.77,14.59,0.02,4.76,3.41,23.65
2026-01-12 16:03:09,45.0,43.93,74.6,76.17,11750.45,0.0,0.01,14.66,14.48,0.74,5.89,3.39,23.52
2026-01-12 16:03:14,47.2,43.95,75.7,76.16,11913.41,0.01,0.24,14.56,14.38,0.63,4.21,3.37,23.39
2026-01-12 16:03:19,36.9,43.9,75.9,76.16,11954.45,0.0,1.24,14.46,14.29,5.48,3.38,3.39,23.25
2026-01-12 16:03:24,41.9,43.89,74.9,76.15,11796.68,0.2,9.52,14.36,14.26,1.51,3.27,3.38,23.11
2026-01-12 16:03:29,47.9,43.92,75.2,76.15,11833.4,0.12,0.56,14.26,14.16,22.56,117.2,3.51,23.76
2026-01-12 16:03:34,45.6,43.93,75.0,76.14,11808.06,0.01,1.18,14.16,14.07,0.46,3.12,3.49,23.62
2026-01-12 16:03:39,45.5,43.94,75.1,76.13,11824.02,4.86,0.1,14.1,13.98,0.3,4.56,3.47,23.49
2026-01-12 16:03:44,43.9,43.94,75.3,76.13,11848.41,0.0,0.02,14.0,13.88,0.24,2.8,3.44,23.35
2026-01-12 16:03:49,35.3,43.88,75.5,76.12,11881.55,0.0,0.13,13.91,13.79,0.15,2.12,3.42,23.2
2026-01-12 16:03:54,42.3,43.87,75.1,76.11,11825.61,0.0,7.95,13.81,13.75,3.4,8.52,3.42,23.1
2026-01-12 16:03:59,52.3,43.93,75.1,76.11,11828.73,0.0,0.44,13.72,13.66,3.4,7.46,3.42,23.0
2026-01-12 16:04:04,28.0,43.82,75.1,76.1,11815.58,5.29,1.39,13.67,13.58,6.61,6.55,3.44,22.89
2026-01-12 16:04:09,50.6,43.86,75.3,76.1,11857.22,0.0,1.67,13.58,13.5,3.03,15.98,3.44,22.85
2026-01-12 16:04:14,53.5,43.93,75.3,76.09,11861.12,0.01,3.6,13.49,13.44,0.98,12.17,3.42,22.78
2026-01-12 16:04:19,51.2,43.97,75.5,76.09,11880.75,0.0,1.05,13.4,13.36,0.92,10.02,3.41,22.69
2026-01-12 16:04:24,44.7,43.98,76.0,76.09,11958.68,0.02,8.35,13.31,13.32,2.5,15.22,3.4,22.64
2026-01-12 16:04:29,56.1,44.06,75.8,76.08,11936.89,0.0,0.3,13.23,13.24,4.22,42.74,3.41,22.77
2026-01-12 16:04:34,54.9,44.13,76.1,76.08,11972.74,0.01,1.12,13.14,13.16,2.72,15.74,3.4,22.73
2026-01-12 16:04:39,50.7,44.17,75.5,76.08,11879.8,0.0,0.22,13.06,13.08,0.05,2.82,3.38,22.6
2026-01-12 16:04:44,44.2,44.17,76.1,76.08,11984.82,0.0,0.03,12.98,13.0,0.04,1.8,3.36,22.47
2026-01-12 16:04:49,31.3,44.09,75.7,76.08,11921.27,0.01,0.01,12.9,12.92,0.47,3.05,3.34,22.35
2026-01-12 16:04:54,49.6,44.12,75.8,76.08,11937.11,0.0,10.97,12.82,12.91,0.86,5.09,3.33,22.24
2026-01-12 16:04:59,50.0,44.16,75.8,76.08,11939.26,0.03,0.23,12.74,12.83,0.1,2.73,3.31,22.12
2026-01-12 16:05:05,49.1,44.19,76.0,76.07,11969.61,0.0,0.08,12.66,12.75,0.05,2.42,3.29,22.0
2026-01-12 16:05:10,35.6,44.14,76.5,76.08,12047.08,0.02,0.01,12.58,12.67,0.0,3.91,3.27,21.89
2026-01-12 16:05:15,43.6,44.13,75.6,76.07,11900.83,0.0,0.01,12.51,12.59,0.09,2.84,3.25,21.78
2026-01-12 16:05:20,50.4,44.17,75.0,76.07,11804.56,0.0,2.0,12.43,12.53,0.74,2.29,3.23,21.66
2026-01-12 16:05:25,52.4,44.22,75.1,76.06,11825.87,0.0,11.15,12.36,12.52,1.77,5.27,3.22,21.56
2026-01-12 16:05:30,48.9,44.25,75.4,76.06,11863.5,0.0,0.25,12.28,12.45,0.9,1.81,3.21,21.44
2026-01-12 16:05:35,28.8,44.16,75.7,76.06,11910.19,0.05,0.12,12.21,12.38,0.06,1.34,3.19,21.32
2026-01-12 16:05:40,47.1,44.17,74.9,76.05,11789.32,0.0,0.14,12.14,12.3,0.73,4.74,3.18,21.23
2026-01-12 16:05:45,51.3,44.22,75.3,76.05,11854.0,0.07,0.11,12.07,12.23,1.23,4.49,3.17,21.13
2026-01-12 16:05:50,49.0,44.24,75.6,76.04,11895.48,0.02,0.4,12.0,12.16,9.49,8.56,3.2,21.06
2026-01-12 16:05:55,52.8,44.29,75.3,76.04,11859.56,0.04,12.11,11.93,12.16,0.6,3.57,3.19,20.95
2026-01-12 16:06:00,34.2,44.23,75.6,76.04,11902.02,0.0,0.34,11.86,12.1,1.49,27.55,3.18,20.99
2026-01-12 16:06:05,42.1,44.22,75.7,76.03,11913.45,0.01,1.17,11.79,12.03,1.56,2.3,3.17,20.89
2026-01-12 16:06:10,48.3,44.25,72.3,76.01,11386.66,0.06,0.12,11.73,11.97,0.09,2.31,3.15,20.78
2026-01-12 16:06:15,48.0,44.27,71.9,75.99,11324.17,0.0,0.15,11.66,11.9,0.09,2.21,3.13,20.67
2026-01-12 16:06:20,48.0,44.29,71.5,75.96,11257.53,0.0,0.98,11.59,11.84,0.62,3.01,3.12,20.58
2026-01-12 16:06:25,33.0,44.22,71.8,75.94,11303.47,0.0,10.93,11.53,11.83,0.69,3.13,3.11,20.48
2026-01-12 16:06:30,48.1,44.25,71.4,75.92,11241.91,0.01,0.19,11.47,11.77,0.01,1.73,3.09,20.37
2026-01-12 16:06:35,48.7,44.27,71.6,75.89,11273.59,0.0,0.04,11.4,11.7,0.56,2.78,3.07,20.28
2026-01-12 16:06:40,47.9,44.29,71.7,75.87,11284.62,0.0,0.22,11.34,11.64,0.01,2.55,3.06,20.18
2026-01-12 16:06:45,42.4,44.28,72.1,75.85,11343.09,0.0,0.02,11.28,11.58,0.18,1.77,3.04,20.08
2026-01-12 16:06:50,32.0,44.21,71.6,75.83,11276.32,0.0,0.03,11.22,11.51,0.89,2.32,3.03,19.98
2026-01-12 16:06:55,52.7,44.26,71.7,75.8,11287.37,0.0,7.34,11.16,11.49,1.53,17.13,3.02,19.97
2026-01-12 16:07:00,48.5,44.28,71.8,75.78,11307.01,0.0,0.23,11.1,11.43,0.01,2.46,3.01,19.87
2026-01-12 16:07:05,47.6,44.3,72.0,75.76,11326.68,0.01,0.25,11.04,11.37,0.07,5.74,2.99,19.8
2026-01-12 16:07:10,41.6,44.29,71.3,75.74,11225.29,0.0,0.07,10.98,11.31,0.01,5.61,2.97,19.72
2026-01-12 16:07:15,33.5,44.23,71.2,75.71,11207.75,0.01,0.02,10.92,11.25,0.01,4.29,2.96,19.64
2026-01-12 16:07:20,48.1,44.25,71.3,75.69,11220.16,0.0,0.04,10.86,11.19,0.08,8.78,2.94,19.58
2026-01-12 16:07:25,53.6,44.3,71.4,75.67,11243.14,0.01,6.74,10.81,11.17,0.69,11.17,2.93,19.54
2026-01-12 16:07:30,48.1,44.32,71.5,75.65,11261.36,0.0,0.2,10.75,11.11,0.77,29.63,2.92,19.59
2026-01-12 16:07:35,36.4,44.28,71.8,75.63,11299.84,0.0,0.14,10.69,11.06,0.03,3.19,2.91,19.51
2026-01-12 16:07:40,40.9,44.26,71.7,75.61,11293.64,0.0,0.04,10.64,11.0,0.02,2.36,2.89,19.42
2026-01-12 16:07:45,50.1,44.29,71.5,75.58,11250.75,0.0,0.08,10.58,10.94,0.13,5.11,2.88,19.34
2026-01-12 16:07:50,50.5,44.32,71.5,75.56,11262.86,0.0,0.02,10.53,10.89,0.08,3.7,2.86,19.26
2026-01-12 16:07:55,52.8,44.36,71.8,75.54,11300.28,0.0,8.16,10.48,10.87,2.4,5.82,2.86,19.2
2026-01-12 16:08:00,30.4,44.29,72.1,75.53,11344.11,0.0,0.38,10.42,10.82,0.04,2.84,2.85,19.11
2026-01-12 16:08:05,44.7,44.3,72.0,75.51,11338.03,0.0,0.06,10.37,10.77,0.14,2.67,2.83,19.03
2026-01-12 16:08:10,48.9,44.32,72.1,75.49,11349.3,0.49,0.2,10.32,10.71,1.83,4.64,2.83,18.96
2026-01-12 16:08:15,49.1,44.34,72.2,75.48,11372.65,0.55,0.06,10.27,10.66,0.7,3.04,2.82,18.88
2026-01-12 16:08:20,36.1,44.3,72.5,75.46,11413.48,0.0,0.09,10.22,10.61,0.05,4.63,2.8,18.81
2026-01-12 16:08:25,43.2,44.3,72.2,75.45,11361.03,0.02,12.27,10.17,10.62,0.52,5.31,2.79,18.74
2026-01-12 16:08:30,46.5,44.31,72.3,75.43,11378.96,0.0,0.1,10.12,10.56,0.02,1.19,2.78,18.66
2026-01-12 16:08:35,46.9,44.32,72.3,75.41,11384.23,0.0,0.1,10.07,10.51,0.03,8.57,2.76,18.61
2026-01-12 16:08:40,45.8,44.33,72.5,75.4,11405.91,0.0,0.03,10.02,10.46,0.16,3.64,2.75,18.54
2026-01-12 16:08:45,34.9,44.28,72.5,75.39,11411.2,0.0,0.03,9.98,10.41,0.03,1.67,2.74,18.45
