Timestamp,CPU_Usage_percent,CPU_Avg_percent,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB,Disk_Read_MBps,Disk_Write_MBps,Disk_Read_Avg_MBps,Disk_Write_Avg_MBps,Net_Sent_KBps,Net_Recv_KBps,Net_Sent_Avg_KBps,Net_Recv_Avg_KBps
2026-01-12 11:49:10,43.5,36.95,74.8,73.42,11778.21,0.03,0.03,1.46,0.52,0.1,1.46,8.81,19.6
2026-01-12 11:49:15,41.6,37.09,74.7,73.46,11765.23,0.0,0.36,1.41,0.52,0.0,3.65,8.54,19.12
2026-01-12 11:49:20,42.2,37.24,74.7,73.49,11761.06,0.01,0.11,1.37,0.5,0.89,2.61,8.32,18.63
2026-01-12 11:49:25,43.0,37.41,74.6,73.53,11745.92,0.0,0.03,1.33,0.49,0.0,2.86,8.08,18.18
2026-01-12 11:49:30,42.1,37.54,74.8,73.56,11768.68,0.0,0.03,1.3,0.48,0.21,2.68,7.86,17.75
2026-01-12 11:49:35,42.5,37.67,74.5,73.59,11721.73,2.24,0.42,1.32,0.48,0.19,3.49,7.65,17.37
2026-01-12 11:49:40,44.7,37.86,73.9,73.59,11629.3,0.12,1.16,1.29,0.49,0.11,1.92,7.46,16.96
2026-01-12 11:49:45,41.2,37.94,73.9,73.6,11638.97,0.0,0.03,1.26,0.48,0.08,10.68,7.27,16.8
2026-01-12 11:49:50,42.3,38.05,74.0,73.61,11649.8,0.0,0.06,1.23,0.47,1.23,11.69,7.12,16.67
2026-01-12 11:49:55,41.7,38.14,74.0,73.62,11641.49,0.0,0.17,1.2,0.46,0.09,5.95,6.94,16.41
2026-01-12 11:50:00,41.9,38.23,74.0,73.63,11656.01,0.05,0.02,1.17,0.45,0.1,6.23,6.78,16.17
2026-01-12 11:50:05,41.8,38.31,74.2,73.64,11680.76,0.05,0.01,1.14,0.44,0.19,9.89,6.63,16.02
2026-01-12 11:50:10,41.8,38.39,74.4,73.66,11717.59,0.0,0.06,1.12,0.44,1.26,10.44,6.51,15.9
2026-01-12 11:50:15,41.9,38.47,74.0,73.67,11645.5,0.0,0.26,1.09,0.43,0.09,8.39,6.36,15.73
2026-01-12 11:50:20,42.5,38.56,74.0,73.68,11646.25,0.01,0.2,1.07,0.43,1.36,33.92,6.25,16.12
2026-01-12 11:50:25,42.9,38.65,73.9,73.68,11640.61,0.01,0.02,1.05,0.42,0.14,5.46,6.12,15.9
2026-01-12 11:50:30,42.2,38.73,73.9,73.69,11637.53,0.0,0.02,1.02,0.41,0.21,8.4,6.0,15.74
2026-01-12 11:50:35,41.1,38.77,73.8,73.69,11619.28,0.0,0.15,1.0,0.4,0.08,3.3,5.88,15.49
2026-01-12 11:50:40,42.1,38.84,73.9,73.69,11625.64,0.04,0.04,0.98,0.4,0.07,3.81,5.76,15.25
2026-01-12 11:50:45,42.4,38.91,73.9,73.7,11631.82,0.0,0.17,0.96,0.39,0.63,7.38,5.66,15.1
2026-01-12 11:50:50,41.1,38.95,73.8,73.7,11618.28,0.02,0.07,0.95,0.39,0.16,4.01,5.56,14.89
2026-01-12 11:50:55,43.0,39.03,73.7,73.7,11597.74,0.01,0.12,0.93,0.38,0.5,1.57,5.46,14.63
2026-01-12 11:51:00,42.3,39.09,73.7,73.7,11598.39,0.0,0.04,0.91,0.37,0.02,1.95,5.36,14.4
2026-01-12 11:51:05,40.7,39.12,73.8,73.7,11609.8,0.0,0.21,0.89,0.37,0.66,3.39,5.28,14.2
2026-01-12 11:51:10,41.0,39.15,73.9,73.7,11630.11,0.01,0.04,0.88,0.37,0.05,1.79,5.18,13.98
2026-01-12 11:51:15,40.4,39.17,73.9,73.71,11629.36,0.12,0.05,0.87,0.36,0.06,4.76,5.09,13.82
2026-01-12 11:51:20,42.6,39.23,74.0,73.71,11646.86,0.01,0.12,0.85,0.36,0.94,5.82,5.02,13.68
2026-01-12 11:51:25,39.7,39.24,74.1,73.72,11666.99,0.03,0.04,0.84,0.35,1.06,14.77,4.95,13.7
2026-01-12 11:51:30,43.4,39.31,74.4,73.73,11709.67,0.13,0.03,0.83,0.35,0.03,2.71,4.87,13.51
2026-01-12 11:51:35,43.4,39.38,73.9,73.73,11631.55,0.15,0.29,0.81,0.34,0.08,2.27,4.79,13.33
2026-01-12 11:51:40,41.9,39.42,74.0,73.74,11645.45,0.01,0.24,0.8,0.34,0.04,1.66,4.72,13.14
2026-01-12 11:51:45,44.1,39.49,74.2,73.74,11675.5,0.0,0.25,0.79,0.34,0.04,2.01,4.64,12.96
2026-01-12 11:51:50,43.1,39.55,73.9,73.75,11640.73,0.0,0.35,0.78,0.34,2.44,29.59,4.61,13.22
2026-01-12 11:51:55,40.9,39.57,73.9,73.75,11634.65,0.0,0.2,0.76,0.34,0.07,1.28,4.54,13.04
2026-01-12 11:52:00,42.1,39.61,73.9,73.75,11636.74,0.0,0.05,0.75,0.33,0.06,1.24,4.47,12.86
2026-01-12 11:52:05,41.2,39.63,73.6,73.75,11584.39,0.0,0.03,0.74,0.33,0.06,2.96,4.4,12.71
2026-01-12 11:52:10,42.1,39.67,73.8,73.75,11611.6,0.0,0.08,0.73,0.33,0.07,3.26,4.34,12.58
2026-01-12 11:52:15,41.3,39.69,73.8,73.75,11610.66,0.0,0.22,0.72,0.33,0.04,2.27,4.28,12.43
2026-01-12 11:52:20,41.7,39.72,73.8,73.75,11624.53,0.01,0.01,0.71,0.32,0.02,3.14,4.22,12.29
2026-01-12 11:52:25,41.8,39.75,73.4,73.75,11554.65,0.0,0.03,0.7,0.32,0.02,4.5,4.16,12.18
2026-01-12 11:52:30,41.6,39.77,73.3,73.74,11543.12,0.0,0.04,0.69,0.31,0.02,1.83,4.1,12.04
2026-01-12 11:52:35,41.5,39.8,73.3,73.73,11543.29,0.0,0.18,0.68,0.31,2.49,6.21,4.08,11.96
2026-01-12 11:52:40,42.6,39.84,73.4,73.73,11561.61,0.88,0.48,0.68,0.31,4.34,8.81,4.08,11.92
2026-01-12 11:52:45,41.9,39.86,73.4,73.73,11551.5,0.0,0.22,0.67,0.31,0.07,5.03,4.03,11.83
2026-01-12 11:52:50,42.0,39.89,73.4,73.72,11561.68,0.0,0.06,0.67,0.31,0.72,5.9,3.99,11.75
2026-01-12 11:52:55,29.6,39.76,73.7,73.72,11605.93,3.83,1.32,0.71,0.32,0.09,3.72,3.93,11.64
2026-01-12 11:53:00,40.5,39.77,73.8,73.72,11617.55,0.02,0.23,0.7,0.32,0.09,2.22,3.89,11.52
2026-01-12 11:53:05,42.7,39.81,73.9,73.72,11629.64,0.0,0.05,0.69,0.32,0.0,2.93,3.84,11.41
2026-01-12 11:53:10,40.7,39.82,74.0,73.73,11643.48,0.0,0.03,0.68,0.31,0.04,1.73,3.79,11.29
2026-01-12 11:53:15,41.5,39.84,74.0,73.73,11643.27,0.0,0.21,0.67,0.31,0.01,1.3,3.74,11.17
2026-01-12 11:53:20,41.9,39.86,73.7,73.73,11603.79,0.0,0.25,0.66,0.31,1.48,32.96,3.71,11.44
2026-01-12 11:53:26,43.0,39.9,73.8,73.73,11622.41,0.02,0.08,0.66,0.31,0.66,5.02,3.68,11.36
2026-01-12 11:53:31,42.8,39.93,73.6,73.73,11589.47,0.17,0.12,0.65,0.31,3.61,8.75,3.68,11.33
2026-01-12 11:53:36,43.1,39.97,73.2,73.72,11526.35,0.01,0.16,0.64,0.3,0.08,3.49,3.63,11.23
2026-01-12 11:53:41,44.3,40.02,73.9,73.73,11637.34,3.46,0.07,0.68,0.3,0.04,5.57,3.59,11.17
2026-01-12 11:53:46,42.6,40.05,74.0,73.73,11646.89,0.04,0.95,0.67,0.31,0.04,11.34,3.55,11.17
2026-01-12 11:53:51,43.3,40.09,74.1,73.73,11660.11,0.01,0.22,0.66,0.31,0.76,2.3,3.52,11.07
2026-01-12 11:53:56,41.3,40.1,74.0,73.74,11654.8,0.0,0.2,0.65,0.31,0.13,1.74,3.48,10.96
2026-01-12 11:54:01,41.9,40.12,73.8,73.74,11618.86,0.0,0.01,0.65,0.3,0.06,1.48,3.44,10.86
2026-01-12 11:54:06,44.5,40.17,74.2,73.74,11679.48,0.01,0.08,0.64,0.3,0.03,1.99,3.41,10.76
2026-01-12 11:54:11,43.4,40.21,75.1,73.76,11821.76,0.44,1.05,0.64,0.31,0.07,1.56,3.37,10.66
2026-01-12 11:54:16,46.3,40.27,74.6,73.77,11748.78,0.15,0.13,0.63,0.31,5.38,14.06,3.39,10.7
2026-01-12 11:54:21,46.8,40.34,74.7,73.78,11754.3,0.18,0.35,0.63,0.31,2.36,13.99,3.38,10.73
2026-01-12 11:54:26,49.6,40.44,76.2,73.8,11998.68,3.2,2.17,0.65,0.33,5.82,29.87,3.41,10.94
2026-01-12 11:54:31,51.5,40.55,77.2,73.84,12145.09,1.41,1.31,0.66,0.34,10.07,37.44,3.48,11.21
2026-01-12 11:54:36,51.0,40.66,78.6,73.89,12370.18,0.11,2.2,0.66,0.36,16.8,275.94,3.61,13.94
2026-01-12 11:54:41,55.1,40.81,78.5,73.93,12352.28,0.62,4.51,0.66,0.4,10.91,252.05,3.69,16.37
2026-01-12 11:54:46,49.6,40.9,78.0,73.97,12278.58,0.05,1.59,0.65,0.41,10.8,241.33,3.76,18.64
2026-01-12 11:54:51,43.4,40.92,77.0,74.0,12119.82,0.07,0.38,0.64,0.41,2.29,29.15,3.75,18.75
2026-01-12 11:54:56,43.9,40.95,76.0,74.02,11965.17,0.31,1.17,0.64,0.42,0.61,2.07,3.71,18.58
2026-01-12 11:55:01,41.7,40.96,76.2,74.05,11988.59,0.06,0.14,0.63,0.42,0.04,7.82,3.68,18.48
2026-01-12 11:55:06,41.6,40.97,76.2,74.07,12002.63,20.31,0.04,0.83,0.41,0.01,3.96,3.64,18.34
2026-01-12 11:55:11,42.5,40.98,76.1,74.09,11972.93,0.09,0.9,0.82,0.42,1.22,3.62,3.62,18.19
2026-01-12 11:55:16,41.8,40.99,76.1,74.1,11979.86,0.0,0.22,0.81,0.42,0.0,1.47,3.58,18.03
2026-01-12 11:55:21,42.5,41.0,76.3,74.13,12010.58,1.59,0.32,0.82,0.41,0.13,3.51,3.55,17.9
2026-01-12 11:55:26,42.7,41.02,76.0,74.14,11959.88,0.08,0.95,0.81,0.42,0.06,1.83,3.52,17.75
2026-01-12 11:55:31,42.1,41.03,76.0,74.16,11966.9,0.0,0.0,0.8,0.42,0.1,2.63,3.49,17.61
2026-01-12 11:55:36,41.4,41.03,76.0,74.18,11965.63,0.0,0.15,0.8,0.41,0.04,2.2,3.46,17.47
2026-01-12 11:55:41,47.1,41.09,77.6,74.21,12220.83,0.01,0.17,0.79,0.41,0.18,1.64,3.43,17.32
2026-01-12 11:55:46,58.7,41.25,79.3,74.25,12485.19,0.54,2.86,0.79,0.43,55.53,237.56,3.9,19.31
2026-01-12 11:55:51,66.7,41.47,82.0,74.32,12903.14,0.08,3.16,0.78,0.46,43.93,64.28,4.25,19.71
2026-01-12 11:55:56,49.5,41.54,78.6,74.36,12372.7,0.02,0.55,0.77,0.46,14.88,30.35,4.35,19.8
2026-01-12 11:56:01,42.8,41.55,77.8,74.39,12247.63,0.9,2.06,0.78,0.47,8.75,13.98,4.39,19.75
2026-01-12 11:56:06,43.2,41.57,78.1,74.42,12291.02,2.34,4.98,0.79,0.51,9.65,15.86,4.43,19.72
2026-01-12 11:56:11,43.2,41.58,78.0,74.45,12278.35,0.0,0.26,0.78,0.51,3.37,6.63,4.42,19.6
2026-01-12 11:56:16,42.6,41.59,78.0,74.48,12280.07,0.0,1.02,0.78,0.51,11.94,7.37,4.49,19.5
2026-01-12 11:56:21,44.2,41.61,78.1,74.52,12298.4,0.13,0.49,0.77,0.51,19.27,48.76,4.61,19.75
2026-01-12 11:56:26,43.5,41.63,78.1,74.55,12298.45,0.0,0.44,0.76,0.51,4.5,16.17,4.61,19.72
2026-01-12 11:56:31,43.7,41.65,78.1,74.58,12291.32,0.02,1.01,0.76,0.52,0.71,3.56,4.58,19.58
2026-01-12 11:56:36,43.4,41.66,77.9,74.6,12270.21,0.01,0.17,0.75,0.51,2.08,7.74,4.56,19.49
2026-01-12 11:56:41,42.6,41.67,77.9,74.63,12270.07,0.0,0.13,0.74,0.51,2.29,3.73,4.54,19.36
2026-01-12 11:56:46,42.0,41.67,78.0,74.66,12276.91,0.0,0.94,0.74,0.51,9.34,7.7,4.58,19.26
2026-01-12 11:56:51,43.8,41.69,77.7,74.68,12224.11,0.0,0.18,0.73,0.51,9.29,9.75,4.62,19.18
2026-01-12 11:56:56,42.9,41.7,77.0,74.7,12123.08,0.14,0.13,0.73,0.51,0.31,1.65,4.58,19.04
2026-01-12 11:57:01,43.6,41.71,76.7,74.72,12069.13,0.0,0.15,0.72,0.51,2.14,4.2,4.56,18.93
2026-01-12 11:57:06,42.3,41.72,76.7,74.73,12076.95,0.0,1.18,0.72,0.51,1.15,5.32,4.54,18.82
2026-01-12 11:57:11,41.8,41.72,76.6,74.75,12064.97,0.01,0.16,0.71,0.51,0.63,1.52,4.51,18.68
2026-01-12 11:57:16,43.7,41.73,76.8,74.76,12093.86,0.14,0.19,0.71,0.51,6.79,12.66,4.52,18.64
2026-01-12 11:57:21,42.5,41.74,76.9,74.78,12112.66,0.03,1.47,0.7,0.51,12.87,42.82,4.59,18.82
2026-01-12 11:57:26,42.3,41.74,76.8,74.79,12090.43,0.0,0.38,0.7,0.51,4.09,5.86,4.58,18.72
2026-01-12 11:57:31,41.4,41.74,76.9,74.81,12113.0,0.66,0.13,0.7,0.51,5.34,2.92,4.59,18.6
2026-01-12 11:57:36,43.4,41.75,76.8,74.82,12085.84,0.0,1.1,0.69,0.51,1.06,5.61,4.56,18.51
2026-01-12 11:57:41,42.6,41.76,76.8,74.84,12085.63,0.0,0.09,0.69,0.51,3.33,6.03,4.55,18.41
2026-01-12 11:57:46,42.1,41.76,76.7,74.85,12081.82,0.05,0.07,0.68,0.51,0.08,1.87,4.52,18.29
2026-01-12 11:57:51,43.5,41.78,76.8,74.87,12086.92,0.01,1.17,0.68,0.51,4.26,34.28,4.52,18.41
2026-01-12 11:57:56,43.4,41.79,76.9,74.88,12100.75,0.01,0.25,0.67,0.51,11.35,5.46,4.57,18.31
2026-01-12 11:58:01,42.9,41.8,76.7,74.9,12071.8,0.0,0.24,0.67,0.51,2.0,4.89,4.55,18.22
2026-01-12 11:58:06,43.0,41.8,76.5,74.91,12044.67,0.0,0.95,0.66,0.51,1.23,1.36,4.53,18.1
2026-01-12 11:58:11,42.5,41.81,76.7,74.92,12076.82,0.01,0.29,0.66,0.51,1.76,3.23,4.51,17.99
2026-01-12 11:58:16,42.7,41.82,77.0,74.93,12114.16,0.0,0.01,0.65,0.51,5.33,4.12,4.51,17.89
2026-01-12 11:58:21,45.4,41.84,77.4,74.95,12177.34,0.2,1.57,0.65,0.51,37.44,371.05,4.74,20.38
2026-01-12 11:58:26,48.2,41.89,77.8,74.97,12251.25,0.2,0.93,0.65,0.52,31.63,364.34,4.93,22.78
2026-01-12 11:58:31,44.2,41.9,77.0,74.99,12128.55,0.0,0.64,0.64,0.52,2.13,3.92,4.91,22.65
2026-01-12 11:58:36,43.0,41.91,76.9,75.0,12101.39,0.0,0.9,0.64,0.52,0.04,2.29,4.88,22.51
2026-01-12 11:58:41,40.7,41.9,76.8,75.01,12092.98,0.0,0.17,0.63,0.52,0.21,5.2,4.85,22.39
2026-01-12 11:58:46,40.8,41.89,76.9,75.02,12103.89,0.01,0.01,0.63,0.51,1.17,2.84,4.82,22.26
2026-01-12 11:58:51,42.8,41.9,77.0,75.04,12121.78,0.08,1.07,0.62,0.52,4.0,81.94,4.82,22.66
2026-01-12 11:58:57,42.8,41.91,77.1,75.05,12142.86,0.02,0.03,0.62,0.51,0.1,1.48,4.78,22.52
2026-01-12 11:59:02,43.9,41.92,77.1,75.07,12136.28,0.08,0.18,0.62,0.51,2.1,12.93,4.77,22.46
2026-01-12 11:59:07,41.3,41.91,76.8,75.08,12092.14,0.06,2.88,0.61,0.53,3.91,8.06,4.76,22.36
2026-01-12 11:59:12,40.9,41.91,77.0,75.09,12126.25,0.0,0.21,0.61,0.53,0.22,4.29,4.73,22.24
2026-01-12 11:59:17,41.7,41.91,76.8,75.1,12096.41,0.19,1.0,0.61,0.53,3.23,11.26,4.72,22.17
2026-01-12 11:59:22,39.3,41.89,77.0,75.11,12117.8,0.31,1.45,0.6,0.54,34.28,138.0,4.91,22.92
2026-01-12 11:59:27,42.1,41.89,77.1,75.13,12138.14,0.07,0.96,0.6,0.54,8.11,94.26,4.93,23.38
2026-01-12 11:59:32,43.0,41.9,76.8,75.14,12084.3,0.0,0.12,0.6,0.54,0.41,3.02,4.9,23.25
2026-01-12 11:59:37,42.3,41.9,76.8,75.15,12091.14,0.0,0.15,0.59,0.53,0.03,2.99,4.87,23.12
2026-01-12 11:59:42,42.6,41.91,76.3,75.15,12015.0,0.0,0.06,0.59,0.53,0.14,2.04,4.84,22.99
2026-01-12 11:59:47,41.4,41.9,76.4,75.16,12030.55,0.19,0.05,0.59,0.53,1.37,5.97,4.82,22.88
2026-01-12 11:59:52,40.9,41.9,76.5,75.17,12036.94,0.02,0.18,0.58,0.52,2.52,22.33,4.81,22.88
2026-01-12 11:59:57,43.8,41.91,76.6,75.18,12065.5,0.0,0.21,0.58,0.52,0.13,1.89,4.78,22.75
2026-01-12 12:00:02,41.5,41.9,76.1,75.19,11976.66,0.05,0.05,0.58,0.52,0.14,4.57,4.75,22.64
2026-01-12 12:00:07,41.8,41.9,76.1,75.19,11981.42,0.0,0.02,0.57,0.52,0.19,1.45,4.72,22.51
2026-01-12 12:00:12,42.3,41.91,76.3,75.2,12003.91,0.03,0.03,0.57,0.51,0.38,1.99,4.7,22.38
2026-01-12 12:00:17,41.2,41.9,76.3,75.2,12014.15,0.0,0.01,0.57,0.51,1.15,3.13,4.67,22.27
2026-01-12 12:00:22,40.2,41.89,76.3,75.21,12004.68,0.26,0.19,0.56,0.51,1.37,4.02,4.65,22.16
2026-01-12 12:00:27,41.9,41.89,76.2,75.22,11989.87,0.01,0.19,0.56,0.51,0.2,1.91,4.63,22.04
2026-01-12 12:00:32,41.2,41.89,76.3,75.22,12006.68,0.0,0.07,0.56,0.5,0.08,1.9,4.6,21.92
2026-01-12 12:00:37,42.5,41.89,76.1,75.23,11978.27,0.0,0.02,0.55,0.5,0.12,2.41,4.57,21.8
2026-01-12 12:00:42,41.3,41.89,76.1,75.23,11973.53,0.26,0.26,0.55,0.5,0.77,3.89,4.55,21.69
2026-01-12 12:00:47,48.3,41.93,76.2,75.24,11990.86,0.19,16.76,0.55,0.6,2.15,5.75,4.54,21.6
2026-01-12 12:00:52,50.7,41.98,76.2,75.24,11988.08,0.1,19.94,0.55,0.71,0.54,30.23,4.51,21.65
2026-01-12 12:00:57,50.3,42.02,76.1,75.25,11982.83,0.34,26.34,0.55,0.86,0.04,2.97,4.49,21.54
2026-01-12 12:01:02,51.5,42.08,76.3,75.26,12005.66,0.0,16.59,0.54,0.95,0.82,4.74,4.47,21.45
2026-01-12 12:01:07,49.4,42.12,76.4,75.26,12030.46,0.0,14.15,0.54,1.02,0.11,3.09,4.44,21.34
2026-01-12 12:01:12,50.1,42.17,76.5,75.27,12045.84,0.1,17.7,0.54,1.12,0.89,3.99,4.42,21.24
2026-01-12 12:01:17,43.0,42.17,76.6,75.28,12059.9,0.0,4.72,0.54,1.14,0.71,5.12,4.4,21.15
2026-01-12 12:01:22,42.2,42.17,76.7,75.28,12072.42,0.0,0.11,0.53,1.13,0.86,4.45,4.38,21.06
2026-01-12 12:01:27,40.6,42.16,76.7,75.29,12076.24,0.0,0.01,0.53,1.12,0.96,17.29,4.36,21.04
2026-01-12 12:01:32,41.8,42.16,76.8,75.3,12097.49,0.0,0.23,0.53,1.12,0.05,4.65,4.34,20.95
2026-01-12 12:01:37,41.8,42.16,76.8,75.31,12084.68,0.0,0.02,0.52,1.11,0.03,4.59,4.31,20.86
2026-01-12 12:01:42,46.5,42.18,76.1,75.31,11975.24,0.0,7.74,0.52,1.15,0.21,3.05,4.29,20.76
2026-01-12 12:01:47,43.9,42.19,76.2,75.32,11992.98,0.21,4.42,0.52,1.17,0.83,3.98,4.27,20.67
2026-01-12 12:01:52,42.4,42.19,76.2,75.32,12001.17,0.0,0.19,0.52,1.16,1.18,4.22,4.26,20.58
2026-01-12 12:01:57,40.7,42.18,76.3,75.33,12009.38,0.0,0.05,0.51,1.16,0.04,1.85,4.23,20.48
2026-01-12 12:02:02,41.6,42.18,76.4,75.33,12023.72,0.0,0.04,0.51,1.15,0.1,1.85,4.21,20.38
2026-01-12 12:02:07,40.3,42.17,76.4,75.34,12030.2,0.0,0.01,0.51,1.14,0.07,2.98,4.19,20.28
2026-01-12 12:02:12,44.5,42.18,76.4,75.35,12030.54,0.01,8.27,0.5,1.18,1.13,5.26,4.17,20.2
2026-01-12 12:02:17,43.2,42.19,76.5,75.35,12044.48,0.0,0.59,0.5,1.18,1.48,8.62,4.16,20.14
2026-01-12 12:02:22,41.2,42.18,76.6,75.36,12055.37,0.0,0.25,0.5,1.17,0.32,27.68,4.14,20.18
2026-01-12 12:02:27,40.9,42.18,76.6,75.36,12061.23,0.0,0.08,0.5,1.17,0.04,6.84,4.12,20.11
2026-01-12 12:02:32,41.4,42.17,76.7,75.37,12072.44,0.0,0.05,0.49,1.16,0.05,3.58,4.1,20.03
2026-01-12 12:02:37,42.1,42.17,76.8,75.38,12083.27,0.0,0.03,0.49,1.16,1.13,3.18,4.08,19.94
2026-01-12 12:02:42,45.9,42.19,76.8,75.39,12082.81,0.01,8.36,0.49,1.19,8.09,12.56,4.1,19.9
2026-01-12 12:02:47,42.5,42.19,76.6,75.39,12051.09,0.0,4.7,0.49,1.21,0.1,3.68,4.08,19.82
2026-01-12 12:02:52,41.7,42.19,76.2,75.4,11988.48,1.21,0.1,0.49,1.21,0.03,4.05,4.06,19.74
2026-01-12 12:02:57,40.3,42.18,76.2,75.4,11999.93,0.0,0.08,0.49,1.2,0.04,4.7,4.04,19.66
2026-01-12 12:03:02,40.7,42.17,76.3,75.41,12012.93,0.0,0.05,0.49,1.19,0.04,2.01,4.02,19.57
2026-01-12 12:03:07,41.7,42.17,76.4,75.41,12031.63,0.01,0.01,0.48,1.19,0.04,1.07,4.0,19.48
2026-01-12 12:03:12,45.2,42.19,76.5,75.42,12044.17,0.01,7.74,0.48,1.22,0.01,1.38,3.98,19.39
2026-01-12 12:03:17,43.3,42.19,76.6,75.42,12059.61,0.0,5.76,0.48,1.24,0.93,5.42,3.96,19.32
2026-01-12 12:03:22,44.6,42.2,77.0,75.43,12120.91,6.17,0.3,0.51,1.24,1.62,5.51,3.95,19.25
2026-01-12 12:03:27,40.8,42.2,77.2,75.44,12146.71,0.01,0.14,0.5,1.23,0.02,1.53,3.93,19.16
2026-01-12 12:03:32,40.7,42.19,77.2,75.45,12155.26,0.01,0.11,0.5,1.23,0.0,3.46,3.91,19.09
2026-01-12 12:03:37,41.6,42.19,77.3,75.46,12160.77,3.35,0.14,0.52,1.22,0.07,4.32,3.89,19.01
2026-01-12 12:03:42,44.6,42.2,77.3,75.47,12169.37,0.0,6.69,0.51,1.25,0.03,9.0,3.88,18.96
2026-01-12 12:03:47,43.4,42.2,76.7,75.47,12073.47,0.0,4.59,0.51,1.27,1.34,31.56,3.86,19.03
