ID,cpu_type,cpu_freqcpu_cores,ram_gb,has_nvidia,nvidia_gpu_name,nvidia_vram_gb,os,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,ram_mb_used,ram_usage_percent,ram_avg_percent,benchmark_steps,benchmark_mean,benchmark_reached
BasicPPOEpsilon.2.AK.34,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.04,0.95,6,linear,10533.86,64.1,61.56,18000,0.93,True
BasicPPOEpsilon.2.AK.35,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.04,0.95,7,linear,11298.14,71.0,68.05,20000,0.93,True
BasicPPOEpsilon.2.AK.36,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.06,0.95,3,linear,11597.9,70.4,67.76,18000,0.93,True
BasicPPOEpsilon.2.AK.37,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.06,0.95,4,linear,11638.94,65.7,66.08,18000,0.93,True
BasicPPOEpsilon.2.AK.38,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.06,0.95,5,linear,10842.29,66.6,65.33,16000,0.93,True
BasicPPOEpsilon.2.AK.39,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.06,0.95,6,linear,10725.27,66.5,66.55,14000,0.93,True
BasicPPOEpsilon.2.AK.4,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,16,256,0.0003,0.005,0.04,0.95,6,linear,10628.17,64.7,63.31,16000,0.93,True
BasicPPOEpsilon.2.AK.40,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.06,0.95,7,linear,10420.77,63.6,64.35,14000,0.93,True
BasicPPOEpsilon.2.AK.41,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.08,0.95,3,linear,10291.55,64.8,63.26,20000,0.93,True
BasicPPOEpsilon.2.AK.42,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.08,0.95,4,linear,11877.51,66.1,65.86,18000,0.93,True
BasicPPOEpsilon.2.AK.43,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.08,0.95,5,linear,11609.61,65.7,67.26,16000,0.93,True
BasicPPOEpsilon.2.AK.44,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.08,0.95,6,linear,10657.86,63.7,64.79,16000,0.93,True
BasicPPOEpsilon.2.AK.45,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.08,0.95,7,linear,11515.37,64.4,66.38,14000,0.93,True
BasicPPOEpsilon.2.AK.46,AMD Ryzen 5 5600GT with Radeon Graphics,3.59,12,15,0,NO DEDICATED GPU,0.0,Windows,32,256,0.0003,0.005,0.12,0.95,3,linear,10724.32,62.6,63.36,20000,0.93,True
