Step,Environment/Cumulative Reward,Environment/Episode Length,Losses/Policy Loss,Losses/Value Loss,Policy/Entropy,Policy/Learning Rate,Policy/Epsilon
4415000,806.5155639648438,,,,0.7317193746566772,,
4420000,765.484130859375,999.0,,,0.7317193746566772,,
4425000,771.5616455078125,,0.016568677499890327,7.902348518371582,0.7251396775245667,0.0003116000152658671,0.17790000140666962
4430000,749.9555053710938,999.0,,,0.7251396775245667,,
4435000,719.0277099609375,,,,0.7251396775245667,,
4440000,748.1893920898438,999.0,,,0.7251396775245667,,
4445000,782.3523559570312,,,,0.7251396775245667,,
4450000,751.4841918945312,999.0,,,0.7251396775245667,,
4455000,773.5942993164062,,,,0.7251396775245667,,
4460000,754.7652587890625,999.0,,,0.7251396775245667,,
4465000,724.5477294921875,,0.020008575171232224,7.390247821807861,0.7220471501350403,0.000310748815536499,0.17768719792366028
4470000,772.673583984375,999.0,,,0.7189546227455139,,
4475000,761.5850830078125,,,,0.7189545631408691,,
4480000,784.6544799804688,999.0,,,0.7189546227455139,,
4485000,789.424560546875,,,,0.7189545631408691,,
4490000,764.029541015625,999.0,,,0.7189546227455139,,
4495000,752.5341186523438,,,,0.7189545631408691,,
4500000,768.537353515625,999.0,,,0.7189546227455139,,
4505000,748.115478515625,,,,0.7189545631408691,,
4510000,781.7603149414062,999.0,0.0179964080452919,8.530391693115234,0.7136180400848389,0.00030989761580713093,0.17747439444065094
4515000,727.213134765625,,,,0.7136180996894836,,
4520000,759.3973999023438,999.0,,,0.7136180400848389,,
4525000,785.129150390625,,,,0.7136180996894836,,
4530000,739.7463989257812,999.0,,,0.7136180400848389,,
4535000,763.6123046875,,,,0.7136180996894836,,
4540000,769.8238525390625,999.0,,,0.7136180400848389,,
4545000,734.5849609375,,,,0.7136180996894836,,
4550000,787.0211181640625,999.0,0.019760359078645706,6.939825057983398,0.7109168767929077,0.00030904641607776284,0.1772616058588028
4555000,786.2470703125,,,,0.7079363465309143,,
4560000,790.6514282226562,999.0,,,0.7079363465309143,,
4565000,753.8399658203125,,,,0.7079363465309143,,
4570000,755.9742431640625,999.0,,,0.7079363465309143,,
4575000,817.9620361328125,,,,0.7079363465309143,,
4580000,754.916748046875,999.0,,,0.7079363465309143,,
4585000,787.4213256835938,,,,0.7079363465309143,,
4590000,770.2901611328125,999.0,,,0.7079363465309143,,
4595000,748.3407592773438,,0.01803184300661087,7.417466640472412,0.7022954821586609,0.0003082000184804201,0.17704999446868896
4600000,780.0802612304688,999.0,,,0.7022955417633057,,
4605000,728.296630859375,,,,0.7022954821586609,,
4610000,771.8245849609375,999.0,,,0.7022955417633057,,
4615000,828.54345703125,,,,0.7022954821586609,,
4620000,776.9995727539062,999.0,,,0.7022955417633057,,
4625000,788.4859008789062,,,,0.7022954821586609,,
4630000,778.95458984375,999.0,,,0.7022955417633057,,
4635000,825.7234497070312,,0.022293437272310257,8.096163749694824,0.7002772092819214,0.000307348818751052,0.17683720588684082
4640000,769.5369262695312,999.0,,,0.6982589364051819,,
4645000,774.3372802734375,,,,0.6982589364051819,,
4650000,773.809814453125,999.0,,,0.6982589364051819,,
4655000,686.8509521484375,,,,0.6982589364051819,,
4660000,775.4055786132812,999.0,,,0.6982589364051819,,
4665000,786.0191040039062,,,,0.6982589364051819,,
4670000,795.87646484375,999.0,,,0.6982589364051819,,
4675000,765.31396484375,,,,0.6982589364051819,,
4680000,769.9003295898438,999.0,0.016050711274147034,7.420810222625732,0.694965124130249,0.00030649761902168393,0.17662440240383148
4685000,788.844970703125,,,,0.6949651837348938,,
4690000,771.40625,999.0,,,0.694965124130249,,
4695000,830.3836059570312,,,,0.6949651837348938,,
4700000,769.7325439453125,999.0,,,0.694965124130249,,
4705000,811.3151245117188,,,,0.6949651837348938,,
4710000,751.4697875976562,999.0,,,0.694965124130249,,
4715000,772.5083618164062,,,,0.6949651837348938,,
4720000,808.1694946289062,999.0,0.014520103111863136,7.155628204345703,0.6922175288200378,0.00030564641929231584,0.17641159892082214
4725000,837.2269287109375,,,,0.6891855597496033,,
4730000,786.593017578125,999.0,,,0.6891855597496033,,
4735000,816.6097412109375,,,,0.6891855597496033,,
4740000,804.0073852539062,999.0,,,0.6891855597496033,,
4745000,789.086181640625,,,,0.6891855597496033,,
4750000,793.0881958007812,999.0,,,0.6891855597496033,,
4755000,781.6709594726562,,,,0.6891855597496033,,
4760000,798.2447509765625,999.0,,,0.6891855597496033,,
4765000,717.8290405273438,,0.01838338002562523,8.815520286560059,0.683657705783844,0.0003048000216949731,0.1762000024318695
4770000,801.6409912109375,999.0,,,0.683657705783844,,
4775000,747.6818237304688,,,,0.683657705783844,,
4780000,786.5311279296875,999.0,,,0.683657705783844,,
4785000,753.689453125,,,,0.683657705783844,,
4790000,792.24462890625,999.0,,,0.683657705783844,,
4795000,828.3449096679688,,,,0.683657705783844,,
4800000,788.5451049804688,999.0,,,0.683657705783844,,
4805000,866.5994262695312,,0.016696499660611153,8.147208213806152,0.6804327964782715,0.000303948821965605,0.17598719894886017
4810000,800.1480102539062,999.0,,,0.6772079467773438,,
4815000,839.624755859375,,,,0.6772079467773438,,
4820000,760.9400634765625,999.0,,,0.6772079467773438,,
4825000,782.92578125,,,,0.6772079467773438,,
4830000,809.5574340820312,999.0,,,0.6772079467773438,,
4835000,761.4136352539062,,,,0.6772079467773438,,
4840000,774.506591796875,999.0,,,0.6772079467773438,,
4845000,727.3309936523438,,,,0.6772079467773438,,
4850000,774.5787963867188,999.0,0.015308343805372715,8.353202819824219,0.6737331748008728,0.00030309762223623693,0.17577439546585083
4855000,818.966552734375,,,,0.6737331748008728,,
4860000,800.693603515625,999.0,,,0.6737331748008728,,
4865000,800.54248046875,,,,0.6737331748008728,,
4870000,792.4707641601562,999.0,,,0.6737331748008728,,
4875000,847.5106811523438,,,,0.6737331748008728,,
4880000,764.2852783203125,999.0,,,0.6737331748008728,,
4885000,768.6284790039062,,,,0.6737331748008728,,
4890000,769.56591796875,999.0,0.0167809147387743,10.021212577819824,0.671486496925354,0.00030224642250686884,0.17556160688400269
4895000,743.3768920898438,,,,0.669007420539856,,
4900000,774.1647338867188,999.0,,,0.669007420539856,,
4905000,763.54833984375,,,,0.669007420539856,,
4910000,793.0548706054688,999.0,,,0.669007420539856,,
4915000,807.2844848632812,,,,0.669007420539856,,
4920000,809.6594848632812,999.0,,,0.669007420539856,,
4925000,694.2029418945312,,,,0.669007420539856,,
4930000,787.8765258789062,999.0,,,0.669007420539856,,
4935000,849.3765869140625,,0.01723141223192215,9.195579528808594,0.6638845801353455,0.0003014000249095261,0.17534999549388885
4940000,815.531982421875,999.0,,,0.6638845801353455,,
4945000,780.85302734375,,,,0.6638845801353455,,
4950000,811.8973388671875,999.0,,,0.6638845801353455,,
4955000,871.21435546875,,,,0.6638845801353455,,
4960000,816.6113891601562,999.0,,,0.6638845801353455,,
4965000,846.066162109375,,,,0.6638845801353455,,
4970000,820.0601806640625,999.0,,,0.6638845801353455,,
4975000,836.8872680664062,,0.015064379200339317,6.6279730796813965,0.661348283290863,0.000300548825180158,0.1751372069120407
4980000,799.6642456054688,999.0,,,0.6588119864463806,,
4985000,820.9073486328125,,,,0.6588119864463806,,
4990000,816.41650390625,999.0,,,0.6588119864463806,,
4995000,799.7701416015625,,,,0.6588119864463806,,
5000000,791.1475830078125,999.0,,,0.6588119864463806,,
5005000,832.8333740234375,,,,0.6588119864463806,,
5010000,799.68896484375,999.0,,,0.6588119864463806,,
5015000,754.2290649414062,,,,0.6588119864463806,,
5020000,806.4761962890625,999.0,0.019545629620552063,7.174153804779053,0.6534308791160583,0.00029969762545078993,0.17492440342903137
5025000,854.31005859375,,,,0.6534308791160583,,
5030000,804.7286376953125,999.0,,,0.6534308791160583,,
5035000,803.5689086914062,,,,0.6534308791160583,,
5040000,808.71533203125,999.0,,,0.6534308791160583,,
5045000,764.6553344726562,,,,0.6534308791160583,,
5050000,847.6322021484375,999.0,,,0.6534308791160583,,
5055000,835.8107299804688,,,,0.6534308791160583,,
5060000,813.2501831054688,999.0,0.014707090333104134,8.105653762817383,0.650332510471344,0.00029884642572142184,0.17471159994602203
5065000,858.944091796875,,,,0.6469135880470276,,
5070000,822.632568359375,999.0,,,0.6469136476516724,,
5075000,863.28759765625,,,,0.6469135880470276,,
5080000,827.7117919921875,999.0,,,0.6469136476516724,,
5085000,832.5732421875,,,,0.6469135880470276,,
5090000,808.0471801757812,999.0,,,0.6469136476516724,,
5095000,794.2603759765625,,,,0.6469135880470276,,
5100000,835.55615234375,999.0,,,0.6469136476516724,,
5105000,789.51513671875,,0.018480610102415085,8.244643211364746,0.6408734917640686,0.0002980000281240791,0.1745000034570694
5110000,803.6032104492188,999.0,,,0.6408734321594238,,
5115000,867.3157958984375,,,,0.6408734917640686,,
5120000,816.3427734375,999.0,,,0.6408734321594238,,
5125000,842.0973510742188,,,,0.6408734917640686,,
5130000,840.15966796875,999.0,,,0.6408734321594238,,
5135000,822.3555908203125,,,,0.6408734917640686,,
5140000,815.3446655273438,999.0,,,0.6408734321594238,,
5145000,722.7484741210938,,0.014187143184244633,8.449227333068848,0.6383016109466553,0.000297148828394711,0.17428719997406006
5150000,828.2587890625,999.0,,,0.6357297301292419,,
5155000,843.4893798828125,,,,0.6357297301292419,,
5160000,822.922119140625,999.0,,,0.6357297301292419,,
5165000,860.5556030273438,,,,0.6357297301292419,,
5170000,833.3228759765625,999.0,,,0.6357297301292419,,
5175000,829.6284790039062,,,,0.6357297301292419,,
5180000,853.3357543945312,999.0,,,0.6357297301292419,,
5185000,880.2232666015625,,,,0.6357297301292419,,
5190000,816.5132446289062,999.0,0.01806003227829933,8.062737464904785,0.6289964914321899,0.0002962976286653429,0.17407439649105072
5195000,725.5171508789062,,,,0.6289964914321899,,
5200000,835.2630615234375,999.0,,,0.6289964914321899,,
5205000,857.9278564453125,,,,0.6289964914321899,,
5210000,836.7278442382812,999.0,,,0.6289964914321899,,
5215000,875.1856689453125,,,,0.6289964914321899,,
5220000,843.092529296875,999.0,,,0.6289964914321899,,
5225000,848.476806640625,,,,0.6289964914321899,,
5230000,832.0291137695312,999.0,0.01670019142329693,7.236758232116699,0.6275292634963989,0.00029544642893597484,0.17386159300804138
5235000,860.8894653320312,,,,0.625910222530365,,
5240000,855.802490234375,999.0,,,0.625910222530365,,
5245000,812.1732177734375,,,,0.625910222530365,,
5250000,850.4120483398438,999.0,,,0.625910222530365,,
5255000,830.278076171875,,,,0.625910222530365,,
5260000,847.8876953125,999.0,,,0.625910222530365,,
5265000,862.78466796875,,,,0.625910222530365,,
5270000,852.1727294921875,999.0,,,0.625910222530365,,
5275000,831.1189575195312,,0.019212014973163605,6.192059516906738,0.6194341778755188,0.0002946000313386321,0.17364999651908875
5280000,857.34033203125,999.0,,,0.619434118270874,,
5285000,836.195068359375,,,,0.6194341778755188,,
5290000,861.6266479492188,999.0,,,0.619434118270874,,
5295000,866.888916015625,,,,0.6194341778755188,,
5300000,854.642822265625,999.0,,,0.619434118270874,,
5305000,710.9307250976562,,,,0.6194341778755188,,
5310000,851.7149658203125,999.0,,,0.619434118270874,,
5315000,848.0740356445312,,0.015766620635986328,6.8784565925598145,0.61713045835495,0.000293748831609264,0.1734371930360794
5320000,844.8470458984375,999.0,,,0.6148266792297363,,
5325000,821.5650024414062,,,,0.6148267388343811,,
5330000,852.6860961914062,999.0,,,0.6148266792297363,,
5335000,902.3834228515625,,,,0.6148267388343811,,
5340000,856.4481201171875,999.0,,,0.6148266792297363,,
5345000,872.6956787109375,,,,0.6148267388343811,,
5350000,865.52685546875,999.0,,,0.6148266792297363,,
5355000,764.5415649414062,,,,0.6148267388343811,,
5360000,851.5454711914062,999.0,0.01613159477710724,7.620599746704102,0.6103202700614929,0.0002928976318798959,0.17322440445423126
5365000,760.3855590820312,,,,0.6103202700614929,,
5370000,849.06201171875,999.0,,,0.6103202700614929,,
5375000,856.125244140625,,,,0.6103202700614929,,
5380000,836.38671875,999.0,,,0.6103202700614929,,
5385000,869.6346435546875,,,,0.6103202700614929,,
5390000,845.6303100585938,999.0,,,0.6103202700614929,,
5395000,832.3956298828125,,,,0.6103202700614929,,
5400000,848.9736938476562,999.0,0.016847170889377594,8.469152450561523,0.6087362170219421,0.00029204643215052783,0.17301160097122192
5405000,855.2127075195312,,,,0.6069883108139038,,
5410000,852.9866943359375,999.0,,,0.6069883108139038,,
5415000,877.458251953125,,,,0.6069883108139038,,
5420000,866.0398559570312,999.0,,,0.6069883108139038,,
5425000,902.4388427734375,,,,0.6069883108139038,,
5430000,849.1906127929688,999.0,,,0.6069883108139038,,
5435000,837.796630859375,,,,0.6069883108139038,,
5440000,877.5380859375,999.0,,,0.6069883108139038,,
5445000,843.8851318359375,,0.015359478071331978,7.925542831420898,0.6031846404075623,0.0002912000345531851,0.1728000044822693
5450000,864.0862426757812,999.0,,,0.6031846404075623,,
5455000,707.45703125,,,,0.6031846404075623,,
5460000,859.7220458984375,999.0,,,0.6031846404075623,,
5465000,831.6664428710938,,,,0.6031846404075623,,
5470000,873.8006591796875,999.0,,,0.6031846404075623,,
5475000,845.0311279296875,,,,0.6031846404075623,,
5480000,875.6559448242188,999.0,,,0.6031846404075623,,
5485000,866.7981567382812,,0.016907982528209686,7.831751823425293,0.6011812686920166,0.000290348834823817,0.17258720099925995
5490000,881.8759155273438,999.0,,,0.599177896976471,,
5495000,885.2348022460938,,,,0.599177896976471,,
5500000,852.5304565429688,999.0,,,0.599177896976471,,
5505000,867.9786987304688,,,,0.599177896976471,,
5510000,865.7503051757812,999.0,,,0.599177896976471,,
5515000,828.0422973632812,,,,0.599177896976471,,
5520000,876.9327392578125,999.0,,,0.599177896976471,,
5525000,767.27685546875,,,,0.599177896976471,,
5530000,863.2799072265625,999.0,0.017298582941293716,7.594613075256348,0.5927804708480835,0.0002894976350944489,0.1723743975162506
5535000,841.4122314453125,,,,0.5927804708480835,,
5540000,859.045166015625,999.0,,,0.5927804708480835,,
5545000,852.485595703125,,,,0.5927804708480835,,
5550000,864.2041625976562,999.0,,,0.5927804708480835,,
5555000,871.8207397460938,,,,0.5927804708480835,,
5560000,863.876953125,999.0,,,0.5927804708480835,,
5565000,826.3109130859375,,,,0.5927804708480835,,
5570000,870.5650024414062,999.0,0.01901407539844513,7.92189359664917,0.5902312994003296,0.00028864643536508083,0.17216159403324127
5575000,824.2166748046875,,,,0.5874184370040894,,
5580000,885.4039916992188,999.0,,,0.5874183773994446,,
5585000,838.988037109375,,,,0.5874184370040894,,
5590000,843.2906494140625,999.0,,,0.5874183773994446,,
5595000,869.9734497070312,,,,0.5874184370040894,,
5600000,874.9761962890625,999.0,,,0.5874183773994446,,
5605000,891.1771240234375,,,,0.5874184370040894,,
5610000,849.305419921875,999.0,,,0.5874183773994446,,
5615000,903.1452026367188,,0.021304916590452194,10.076318740844727,0.5827268958091736,0.0002878000377677381,0.17194999754428864
5620000,864.2943115234375,999.0,,,0.5827269554138184,,
5625000,885.322509765625,,,,0.5827268958091736,,
5630000,888.269287109375,999.0,,,0.5827269554138184,,
5635000,829.862060546875,,,,0.5827268958091736,,
5640000,854.7070922851562,999.0,,,0.5827269554138184,,
5645000,858.106689453125,,,,0.5827268958091736,,
5650000,860.609375,999.0,,,0.5827269554138184,,
5655000,897.1052856445312,,0.016706714406609535,8.195111274719238,0.5803729891777039,0.00028694883803837,0.1717371940612793
5660000,868.8510131835938,999.0,,,0.5780190825462341,,
5665000,906.6818237304688,,,,0.5780190825462341,,
5670000,884.6258544921875,999.0,,,0.5780190825462341,,
5675000,844.650390625,,,,0.5780190825462341,,
5680000,878.1157836914062,999.0,,,0.5780190825462341,,
5685000,869.6206665039062,,,,0.5780190825462341,,
5690000,859.2825317382812,999.0,,,0.5780190825462341,,
5695000,915.1732788085938,,,,0.5780190825462341,,
5700000,865.3566284179688,999.0,0.01647104322910309,7.902693748474121,0.5726539492607117,0.0002860976383090019,0.17152440547943115
5705000,840.790771484375,,,,0.5726539492607117,,
5710000,895.9271850585938,999.0,,,0.5726539492607117,,
5715000,924.6328735351562,,,,0.5726539492607117,,
5720000,889.4837646484375,999.0,,,0.5726539492607117,,
5725000,869.2923583984375,,,,0.5726539492607117,,
5730000,877.0910034179688,999.0,,,0.5726539492607117,,
5735000,917.093994140625,,,,0.5726539492607117,,
5740000,892.3191528320312,999.0,0.018028343096375465,7.973707675933838,0.5698555111885071,0.00028524643857963383,0.17131160199642181
5745000,949.965576171875,,,,0.5667675733566284,,
5750000,910.7233276367188,999.0,,,0.5667675733566284,,
5755000,935.1290283203125,,,,0.5667675733566284,,
5760000,864.3272705078125,999.0,,,0.5667675733566284,,
5765000,811.782958984375,,,,0.5667675733566284,,
5770000,887.5653686523438,999.0,,,0.5667675733566284,,
5775000,832.3514404296875,,,,0.5667675733566284,,
5780000,881.947998046875,999.0,,,0.5667675733566284,,
5785000,858.7001953125,,0.018056856468319893,8.56776237487793,0.5627687573432922,0.0002844000409822911,0.17110000550746918
5790000,867.3486328125,999.0,,,0.5627687573432922,,
5795000,791.787841796875,,,,0.5627687573432922,,
5800000,890.6940307617188,999.0,,,0.5627687573432922,,
5805000,896.0045166015625,,,,0.5627687573432922,,
5810000,881.3973999023438,999.0,,,0.5627687573432922,,
5815000,899.8474731445312,,,,0.5627687573432922,,
5820000,890.1607055664062,999.0,,,0.5627687573432922,,
5825000,845.0120849609375,,0.0173510629683733,9.194828033447266,0.5598236918449402,0.000283548841252923,0.17088720202445984
5830000,879.9615478515625,999.0,,,0.5568787455558777,,
5835000,875.7421875,,,,0.5568786859512329,,
5840000,889.9319458007812,999.0,,,0.5568787455558777,,
5845000,931.0494384765625,,,,0.5568786859512329,,
5850000,895.13330078125,999.0,,,0.5568787455558777,,
5855000,900.4097900390625,,,,0.5568786859512329,,
5860000,882.8462524414062,999.0,,,0.5568787455558777,,
5865000,882.9569091796875,,,,0.5568786859512329,,
5870000,897.478759765625,999.0,0.01855209842324257,6.8101654052734375,0.5504955649375916,0.0002826976415235549,0.1706743985414505
5875000,827.9486083984375,,,,0.5504955649375916,,
5880000,875.0355224609375,999.0,,,0.5504955649375916,,
5885000,904.9458618164062,,,,0.5504955649375916,,
5890000,867.6113891601562,999.0,,,0.5504955649375916,,
5895000,898.2960815429688,,,,0.5504955649375916,,
5900000,902.5704345703125,999.0,,,0.5504955649375916,,
5905000,917.44384765625,,,,0.5504955649375916,,
5910000,896.6165161132812,999.0,0.016333255916833878,6.899884223937988,0.5483700633049011,0.00028184644179418683,0.17046159505844116
5915000,932.4014892578125,,,,0.546024739742279,,
5920000,902.0469970703125,999.0,,,0.546024739742279,,
5925000,990.9365234375,,,,0.546024739742279,,
5930000,913.4404907226562,999.0,,,0.546024739742279,,
5935000,860.3018798828125,,,,0.546024739742279,,
5940000,898.11962890625,999.0,,,0.546024739742279,,
5945000,867.9788818359375,,,,0.546024739742279,,
5950000,889.6110229492188,999.0,,,0.546024739742279,,
5955000,860.6024780273438,,0.017011908814311028,6.348620414733887,0.5410142540931702,0.0002810000441968441,0.17024999856948853
5960000,913.2144775390625,999.0,,,0.5410141944885254,,
5965000,919.9139404296875,,,,0.5410142540931702,,
5970000,906.2811889648438,999.0,,,0.5410141944885254,,
5975000,951.6270141601562,,,,0.5410142540931702,,
5980000,902.9505615234375,999.0,,,0.5410141944885254,,
5985000,862.156982421875,,,,0.5410142540931702,,
5990000,910.259521484375,999.0,,,0.5410141944885254,,
5995000,889.2835693359375,,0.015544718131422997,7.720695495605469,0.5385460257530212,0.000280148844467476,0.1700371950864792
6000000,878.3086547851562,999.0,,,0.5360777974128723,,
6005000,932.4683837890625,,,,0.5360778570175171,,
6010000,899.2772827148438,999.0,,,0.5360777974128723,,
6015000,958.0071411132812,,,,0.5360778570175171,,
6020000,895.471435546875,999.0,,,0.5360777974128723,,
6025000,915.8468017578125,,,,0.5360778570175171,,
6030000,908.7645263671875,999.0,,,0.5360777974128723,,
6035000,857.026123046875,,,,0.5360778570175171,,
6040000,909.7285766601562,999.0,0.016506362706422806,7.782065391540527,0.5313343405723572,0.00027929761563427746,0.16982440650463104
6045000,917.0369262695312,,,,0.5313343405723572,,
6050000,918.5230102539062,999.0,,,0.5313343405723572,,
6055000,904.0684814453125,,,,0.5313343405723572,,
6060000,921.3471069335938,999.0,,,0.5313343405723572,,
6065000,987.5914306640625,,,,0.5313343405723572,,
6070000,900.593505859375,999.0,,,0.5313343405723572,,
6075000,942.901123046875,,,,0.5313343405723572,,
6080000,911.0017700195312,999.0,0.018436484038829803,6.766626358032227,0.5285143256187439,0.00027844641590490937,0.1696116030216217
6085000,913.6764526367188,,,,0.5254026055335999,,
6090000,918.5585327148438,999.0,,,0.5254026055335999,,
6095000,942.122802734375,,,,0.5254026055335999,,
6100000,930.431884765625,999.0,,,0.5254026055335999,,
6105000,903.0014038085938,,,,0.5254026055335999,,
6110000,887.1558837890625,999.0,,,0.5254026055335999,,
6115000,938.1688842773438,,,,0.5254026055335999,,
6120000,911.46142578125,999.0,,,0.5254026055335999,,
6125000,907.6618041992188,,0.016645293682813644,7.858580589294434,0.5213115811347961,0.00027760001830756664,0.16940000653266907
6130000,941.525146484375,999.0,,,0.5213115811347961,,
6135000,953.5846557617188,,,,0.5213115811347961,,
6140000,904.7365112304688,999.0,,,0.5213115811347961,,
6145000,946.1488037109375,,,,0.5213115811347961,,
6150000,928.662841796875,999.0,,,0.5213115811347961,,
6155000,936.3824462890625,,,,0.5213115811347961,,
6160000,920.6162719726562,999.0,,,0.5213115811347961,,
6165000,830.3678588867188,,0.013014622963964939,8.801446914672852,0.519513726234436,0.00027674881857819855,0.16918720304965973
6170000,942.1665649414062,999.0,,,0.5177159309387207,,
6175000,951.7216796875,,,,0.5177159309387207,,
6180000,917.3763427734375,999.0,,,0.5177159309387207,,
6185000,899.1263427734375,,,,0.5177159309387207,,
6190000,911.702880859375,999.0,,,0.5177159309387207,,
6195000,897.372802734375,,,,0.5177159309387207,,
6200000,911.1846923828125,999.0,,,0.5177159309387207,,
6205000,860.3275756835938,,,,0.5177159309387207,,
6210000,932.5873413085938,999.0,0.017277518287301064,8.084381103515625,0.514717161655426,0.00027589761884883046,0.1689743995666504
6215000,934.031494140625,,,,0.514717161655426,,
6220000,933.2799072265625,999.0,,,0.514717161655426,,
6225000,939.139892578125,,,,0.514717161655426,,
6230000,927.5830078125,999.0,,,0.514717161655426,,
6235000,983.3522338867188,,,,0.514717161655426,,
6240000,925.636474609375,999.0,,,0.514717161655426,,
6245000,958.7019653320312,,,,0.514717161655426,,
6250000,927.096923828125,999.0,0.01532832346856594,7.529819965362549,0.5127109289169312,0.00027504641911946237,0.16876159608364105
6255000,914.90234375,,,,0.5104971528053284,,
6260000,919.5238647460938,999.0,,,0.5104971528053284,,
6265000,896.9363403320312,,,,0.5104971528053284,,
6270000,932.6658325195312,999.0,,,0.5104971528053284,,
6275000,865.247314453125,,,,0.5104971528053284,,
6280000,912.871337890625,999.0,,,0.5104971528053284,,
6285000,938.3088989257812,,,,0.5104971528053284,,
6290000,927.5331420898438,999.0,,,0.5104971528053284,,
6295000,944.9177856445312,,0.016511019319295883,8.396137237548828,0.5052866339683533,0.00027420002152211964,0.16854999959468842
6300000,909.2740478515625,999.0,,,0.5052866339683533,,
6305000,944.8372802734375,,,,0.5052866339683533,,
6310000,954.544189453125,999.0,,,0.5052866339683533,,
6315000,843.1478881835938,,,,0.5052866339683533,,
6320000,920.7286987304688,999.0,,,0.5052866339683533,,
6325000,943.2952880859375,,,,0.5052866339683533,,
6330000,928.83349609375,999.0,,,0.5052866339683533,,
6335000,981.283203125,,0.017126142978668213,8.869038581848145,0.5032178163528442,0.00027334882179275155,0.16833719611167908
6340000,899.8744506835938,999.0,,,0.5011489987373352,,
6345000,970.885009765625,,,,0.50114905834198,,
6350000,932.8515625,999.0,,,0.5011489987373352,,
6355000,817.1326904296875,,,,0.50114905834198,,
6360000,926.4667358398438,999.0,,,0.5011489987373352,,
6365000,966.4542236328125,,,,0.50114905834198,,
6370000,951.6223754882812,999.0,,,0.5011489987373352,,
6375000,978.28369140625,,,,0.50114905834198,,
6380000,942.6289672851562,999.0,0.01609763503074646,8.188069343566895,0.4976861774921417,0.00027249762206338346,0.16812439262866974
6385000,967.4176025390625,,,,0.4976862072944641,,
6390000,929.2114868164062,999.0,,,0.4976861774921417,,
6395000,867.2566528320312,,,,0.4976862072944641,,
6400000,916.693603515625,999.0,,,0.4976861774921417,,
6405000,938.25146484375,,,,0.4976862072944641,,
6410000,926.6793212890625,999.0,,,0.4976861774921417,,
6415000,954.0279541015625,,,,0.4976862072944641,,
6420000,941.318115234375,999.0,0.015218455344438553,8.035712242126465,0.49535587430000305,0.00027164642233401537,0.1679116040468216
6425000,889.0139770507812,,,,0.4927845001220703,,
6430000,934.9146118164062,999.0,,,0.4927845001220703,,
6435000,998.286376953125,,,,0.4927845001220703,,
6440000,940.81005859375,999.0,,,0.4927845001220703,,
6445000,959.6993408203125,,,,0.4927845001220703,,
6450000,948.0825805664062,999.0,,,0.4927845001220703,,
6455000,900.3748779296875,,,,0.4927845001220703,,
6460000,939.0056762695312,999.0,,,0.4927845001220703,,
6465000,922.0761108398438,,0.01704428717494011,7.744009494781494,0.4892730116844177,0.00027080002473667264,0.16769999265670776
6470000,941.0726928710938,999.0,,,0.4892730116844177,,
6475000,891.4542846679688,,,,0.4892730116844177,,
6480000,945.5989379882812,999.0,,,0.4892730116844177,,
6485000,926.6088256835938,,,,0.4892730116844177,,
6490000,946.791259765625,999.0,,,0.4892730116844177,,
6495000,971.3478393554688,,,,0.4892730116844177,,
6500000,945.5286254882812,999.0,,,0.4892730116844177,,
6505000,817.328857421875,,0.017265314236283302,7.174867153167725,0.4866177439689636,0.00026994882500730455,0.16748720407485962
6510000,931.4312744140625,999.0,,,0.4839625060558319,,
6515000,974.6633911132812,,,,0.4839624762535095,,
6520000,961.2257080078125,999.0,,,0.4839625060558319,,
6525000,894.6360473632812,,,,0.4839624762535095,,
6530000,949.8899536132812,999.0,,,0.4839625060558319,,
6535000,936.3333740234375,,,,0.4839624762535095,,
6540000,973.2021484375,999.0,,,0.4839625060558319,,
6545000,979.1668701171875,,,,0.4839624762535095,,
6550000,924.8017578125,999.0,0.01802358403801918,8.00920295715332,0.4802388548851013,0.00026909762527793646,0.16727440059185028
6555000,957.4598388671875,,,,0.4802388548851013,,
6560000,956.2196655273438,999.0,,,0.4802388548851013,,
6565000,907.1172485351562,,,,0.4802388548851013,,
6570000,924.6255493164062,999.0,,,0.4802388548851013,,
6575000,991.947265625,,,,0.4802388548851013,,
6580000,934.9205322265625,999.0,,,0.4802388548851013,,
6585000,952.1387329101562,,,,0.4802388548851013,,
6590000,956.4688110351562,999.0,0.016122473403811455,7.949122905731201,0.4783633351325989,0.00026824642554856837,0.16706159710884094
6595000,964.0337524414062,,,,0.47629374265670776,,
6600000,960.586669921875,999.0,,,0.47629374265670776,,
6605000,991.313720703125,,,,0.47629374265670776,,
6610000,951.2166137695312,999.0,,,0.47629374265670776,,
6615000,920.5914916992188,,,,0.47629374265670776,,
6620000,953.066650390625,999.0,,,0.47629374265670776,,
6625000,923.9159545898438,,,,0.47629374265670776,,
6630000,959.919921875,999.0,,,0.47629374265670776,,
6635000,898.394287109375,,0.01806366629898548,8.295828819274902,0.4727964997291565,0.00026740002795122564,0.1668500006198883
6640000,944.466064453125,999.0,,,0.4727964699268341,,
6645000,970.3453369140625,,,,0.4727964997291565,,
6650000,969.1322021484375,999.0,,,0.4727964699268341,,
6655000,948.2900390625,,,,0.4727964997291565,,
6660000,938.1814575195312,999.0,,,0.4727964699268341,,
6665000,976.510498046875,,,,0.4727964997291565,,
6670000,945.99267578125,999.0,,,0.4727964699268341,,
