Step,Environment/Cumulative Reward,Environment/Episode Length,Losses/Policy Loss,Losses/Value Loss,Policy/Entropy,Policy/Learning Rate,Policy/Epsilon
155000,-0.27499985694885254,11.588383674621582,,,1.4132180213928223,,
160000,-0.2624073326587677,11.665822982788086,,,1.4132180213928223,,
165000,-0.207589253783226,11.581864356994629,0.026346860453486443,0.18119721114635468,1.4120479822158813,0.00029508385341614485,0.19836127758026123
170000,0.09242153912782669,11.602015495300293,,,1.4079842567443848,,
175000,-0.05383232608437538,11.589420318603516,,,1.4079841375350952,,
180000,-0.012270873412489891,11.512499809265137,,,1.4079842567443848,,
185000,-0.03492119908332825,11.492500305175781,,,1.4079841375350952,,
190000,-0.011509308591485023,11.565326690673828,,,1.4079841375350952,,
195000,-0.058219872415065765,11.591939926147461,,,1.4079842567443848,,
200000,-0.009131229482591152,11.591939926147461,,,1.4079841375350952,,
205000,-0.016828566789627075,11.586901664733887,0.025322647765278816,0.23393212258815765,1.4078458547592163,0.0002938547695521265,0.19795158505439758
210000,0.24628573656082153,11.426798820495605,,,1.4036781787872314,,
215000,0.37968236207962036,11.461346626281738,,,1.403678059577942,,
220000,0.23748518526554108,11.526315689086914,,,1.4036781787872314,,
225000,0.20867261290550232,11.44278621673584,,,1.4036781787872314,,
230000,0.22782354056835175,11.545226097106934,,,1.403678059577942,,
235000,0.12692511081695557,11.510000228881836,,,1.403678059577942,,
240000,0.2170352190732956,11.399503707885742,,,1.403678059577942,,
245000,0.28657931089401245,11.421835899353027,,,1.4036781787872314,,
250000,0.5143606066703796,11.55137825012207,0.022552836686372757,0.3003353476524353,1.400268316268921,0.0002926258894149214,0.1975419670343399
255000,0.790229320526123,11.506265640258789,,,1.399605631828308,,
260000,0.45073437690734863,11.515000343322754,,,1.3996055126190186,,
265000,0.5416960120201111,11.42288589477539,,,1.399605631828308,,
270000,0.262398362159729,11.489999771118164,,,1.399605631828308,,
275000,0.46279704570770264,11.472637176513672,,,1.3996057510375977,,
280000,0.4904773235321045,11.547739028930664,,,1.3996055126190186,,
285000,0.5740179419517517,11.489999771118164,,,1.399605631828308,,
290000,0.7223992347717285,11.489999771118164,0.025834988802671432,0.33798032999038696,1.397418737411499,0.0002913968055509031,0.19713227450847626
295000,0.6493210792541504,11.522500038146973,,,1.3962173461914062,,
300000,0.7303147315979004,11.542713165283203,,,1.3962173461914062,,
305000,0.8047320246696472,11.52882194519043,,,1.3962173461914062,,
310000,0.710655689239502,11.45522403717041,,,1.3962173461914062,,
315000,0.8899092674255371,11.526315689086914,,,1.3962173461914062,,
320000,0.5244945287704468,11.571428298950195,,,1.3962173461914062,,
325000,0.788472056388855,11.510049819946289,,,1.3962173461914062,,
330000,0.8631627559661865,11.517499923706055,0.024510707706212997,0.40412402153015137,1.39437997341156,0.00029016798362135887,0.19672265648841858
335000,1.0609837770462036,11.533834457397461,,,1.3921425342559814,,
340000,1.1774330139160156,11.427860260009766,,,1.3921425342559814,,
345000,1.1883362531661987,11.450248718261719,,,1.392142415046692,,
350000,1.0566890239715576,11.451371192932129,,,1.392142415046692,,
355000,0.9379139542579651,11.460199356079102,,,1.392142415046692,,
360000,0.868133008480072,11.460199356079102,,,1.3921425342559814,,
365000,1.0774363279342651,11.428927421569824,,,1.392142415046692,,
370000,1.0984834432601929,11.533834457397461,0.024923542514443398,0.43494704365730286,1.3912068605422974,0.0002889385214075446,0.19631284475326538
375000,1.323553442955017,11.655695915222168,,,1.3885509967803955,,
380000,1.2493807077407837,11.555275917053223,,,1.3885509967803955,,
385000,1.3672382831573486,11.531328201293945,,,1.3885509967803955,,
390000,1.3253226280212402,11.4975004196167,,,1.3885509967803955,,
395000,1.2841100692749023,11.52882194519043,,,1.3885509967803955,,
400000,1.3148690462112427,11.522500038146973,,,1.3885509967803955,,
405000,1.3709769248962402,11.466334342956543,,,1.3885509967803955,,
410000,1.3125046491622925,11.542713165283203,0.02829957753419876,0.42702847719192505,1.3883129358291626,0.00028770952485501766,0.19590316712856293
415000,1.6856164932250977,11.75765323638916,,,1.384846568107605,,
420000,1.5911626815795898,11.678481101989746,,,1.384846568107605,,
425000,1.7137324810028076,11.653164863586426,,,1.3848466873168945,,
430000,1.5902013778686523,11.510000228881836,,,1.384846568107605,,
435000,1.6955031156539917,11.518796920776367,,,1.384846568107605,,
440000,1.6908860206604004,11.617128372192383,,,1.384846568107605,,
445000,1.7225143909454346,11.569269180297852,,,1.384846568107605,,
450000,1.7106271982192993,11.612091064453125,,,1.384846568107605,,
455000,1.9897578954696655,11.79487133026123,0.024237625300884247,0.41821134090423584,1.3813366889953613,0.00028648035367950797,0.1954934448003769
460000,2.012622356414795,11.720101356506348,,,1.3808202743530273,,
465000,2.3332889080047607,11.720101356506348,,,1.3808201551437378,,
470000,2.183431625366211,11.654040336608887,,,1.3808201551437378,,
475000,2.2933530807495117,11.708122253417969,,,1.3808201551437378,,
480000,2.0292587280273438,11.814909934997559,,,1.3808201551437378,,
485000,1.9893702268600464,11.700507164001465,,,1.3808202743530273,,
490000,1.8625725507736206,11.747448921203613,,,1.3808202743530273,,
495000,2.1061456203460693,11.909561157226562,0.026884017512202263,0.44980353116989136,1.3778495788574219,0.00028525153174996376,0.1950838416814804
500000,2.6236512660980225,11.966320991516113,,,1.3764699697494507,,
505000,2.5000455379486084,11.917312622070312,,,1.3764699697494507,,
510000,2.381891965866089,11.828205108642578,,,1.3764698505401611,,
515000,2.626633882522583,11.950777053833008,,,1.3764699697494507,,
520000,2.4597818851470947,11.912144660949707,,,1.3764698505401611,,
525000,2.695220947265625,11.76530647277832,,,1.3764697313308716,,
530000,2.607391595840454,11.825640678405762,,,1.3764698505401611,,
535000,2.713392734527588,11.912144660949707,0.025521783158183098,0.5548213720321655,1.3740785121917725,0.00028402270982041955,0.19467422366142273
540000,2.814413070678711,11.937824249267578,,,1.3715593814849854,,
545000,3.301614761352539,11.886889457702637,,,1.3715593814849854,,
550000,2.6145286560058594,11.958441734313965,,,1.3715593814849854,,
555000,2.6280081272125244,11.950777053833008,,,1.3715592622756958,,
560000,2.9104597568511963,11.927648544311523,,,1.3715592622756958,,
565000,2.9146323204040527,11.9457368850708,,,1.3715593814849854,,
570000,2.807931661605835,11.924870491027832,,,1.3715593814849854,,
575000,2.9433650970458984,11.94315242767334,0.02625480480492115,0.5520766377449036,1.3701143264770508,0.0002827938296832144,0.19426460564136505
580000,3.165283203125,12.083769798278809,,,1.3666249513626099,,
585000,3.603285551071167,11.919897079467773,,,1.3666249513626099,,
590000,3.3649954795837402,12.010416984558105,,,1.3666249513626099,,
595000,3.366699695587158,11.961139678955078,,,1.3666248321533203,,
600000,3.2631452083587646,12.028645515441895,,,1.3666248321533203,,
605000,3.106487274169922,12.0078125,,,1.3666249513626099,,
610000,3.1725268363952637,12.112860679626465,,,1.3666249513626099,,
615000,3.1614840030670166,11.953368186950684,0.02330641634762287,0.6252853274345398,1.366093635559082,0.00028156471671536565,0.1938548982143402
620000,3.713228464126587,12.146981239318848,,,1.3609732389450073,,
625000,4.092433929443359,12.115485191345215,,,1.3609732389450073,,
630000,3.4139485359191895,12.028645515441895,,,1.3609733581542969,,
635000,3.6395442485809326,12.15526294708252,,,1.3609732389450073,,
640000,3.710890293121338,12.16315746307373,,,1.3609733581542969,,
645000,3.518996238708496,12.060209274291992,,,1.3609732389450073,,
650000,3.319030523300171,12.133858680725098,,,1.3609732389450073,,
655000,3.368905544281006,12.102094650268555,,,1.3609732389450073,,
660000,3.9068844318389893,12.233421325683594,0.023759037256240845,0.626929759979248,1.3560467958450317,0.00028033563285134733,0.19344520568847656
665000,3.9452121257781982,12.16315746307373,,,1.3555811643600464,,
670000,4.330708980560303,12.324467658996582,,,1.3555811643600464,,
675000,4.207069396972656,12.306666374206543,,,1.3555811643600464,,
680000,3.806335210800171,12.44235897064209,,,1.3555811643600464,,
685000,3.6835861206054688,12.20899486541748,,,1.355581283569336,,
690000,4.0543036460876465,12.322667121887207,,,1.355581283569336,,
695000,3.985762357711792,12.278514862060547,,,1.355581283569336,,
700000,4.3762383460998535,12.497297286987305,0.020959144458174706,0.7436001896858215,1.3514584302902222,0.00027910651988349855,0.19303549826145172
705000,4.380269527435303,12.508108139038086,,,1.3497791290283203,,
710000,4.96573543548584,12.56639575958252,,,1.3497792482376099,,
715000,4.278678894042969,12.416666984558105,,,1.3497791290283203,,
720000,4.452611446380615,12.68852424621582,,,1.3497791290283203,,
725000,4.504571437835693,12.701370239257812,,,1.3497792482376099,,
730000,4.409602642059326,12.55555534362793,,,1.3497791290283203,,
735000,4.574472427368164,12.698630332946777,,,1.3497792482376099,,
740000,5.0404953956604,12.836565017700195,0.026563558727502823,0.814808189868927,1.3467216491699219,0.0002778775233309716,0.19262583553791046
745000,4.61332893371582,12.94972038269043,,,1.3439102172851562,,
750000,5.116622447967529,12.715068817138672,,,1.3439102172851562,,
755000,4.96757173538208,12.817679405212402,,,1.3439102172851562,,
760000,4.6911301612854,12.736263275146484,,,1.3439100980758667,,
765000,4.501586437225342,12.765840530395508,,,1.3439103364944458,,
770000,5.049632549285889,12.869444847106934,,,1.3439100980758667,,
775000,4.878660678863525,13.042016983032227,,,1.3439102172851562,,
780000,5.243646621704102,13.138810157775879,0.025090739130973816,0.9802874326705933,1.3425438404083252,0.0002766486431937665,0.1922162026166916
785000,5.607001304626465,13.28857135772705,,,1.3397945165634155,,
790000,5.512897491455078,13.181303024291992,,,1.3397945165634155,,
795000,5.748088359832764,13.173295021057129,,,1.3397945165634155,,
800000,5.634546756744385,12.891666412353516,,,1.3397945165634155,,
805000,5.321718692779541,13.126404762268066,,,1.339794635772705,,
810000,4.657820224761963,13.064971923828125,,,1.3397945165634155,,
815000,4.899623394012451,13.190340995788574,,,1.3397945165634155,,
820000,5.575531959533691,13.189802169799805,0.021188830956816673,1.1358851194381714,1.3391603231430054,0.00027541961753740907,0.19180653989315033
825000,6.382144927978516,13.433526039123535,,,1.3349802494049072,,
830000,6.257350921630859,13.622806549072266,,,1.3349801301956177,,
835000,6.169618129730225,13.276352882385254,,,1.3349801301956177,,
840000,6.645115375518799,13.564327239990234,,,1.3349801301956177,,
845000,5.956707000732422,13.346704483032227,,,1.3349801301956177,,
850000,6.4041266441345215,13.367815971374512,,,1.3349801301956177,,
855000,6.378169536590576,13.537790298461914,,,1.3349801301956177,,
860000,6.159999847412109,13.534883499145508,,,1.3349801301956177,,
865000,6.588972091674805,13.81360912322998,0.026210971176624298,1.4555637836456299,1.3299680948257446,0.0002741906209848821,0.19139687716960907
870000,6.501216411590576,13.596490859985352,,,1.3296582698822021,,
875000,6.824819564819336,13.54651165008545,,,1.3296581506729126,,
880000,6.764390468597412,13.839762687683105,,,1.3296581506729126,,
885000,6.771850109100342,13.70588207244873,,,1.3296581506729126,,
890000,6.733430862426758,13.71976375579834,,,1.3296581506729126,,
895000,6.006468772888184,13.717646598815918,,,1.3296581506729126,,
900000,6.495176792144775,13.720588684082031,,,1.3296581506729126,,
905000,7.2299628257751465,14.105740547180176,0.024891264736652374,1.5244430303573608,1.3257343769073486,0.0002729615371208638,0.19098718464374542
910000,6.819591999053955,14.17325210571289,,,1.324433445930481,,
915000,7.021228790283203,13.916418075561523,,,1.3244335651397705,,
920000,7.671683311462402,14.120845794677734,,,1.3244335651397705,,
925000,7.3960089683532715,13.925373077392578,,,1.3244335651397705,,
930000,7.227433681488037,13.8869047164917,,,1.3244335651397705,,
935000,6.956457138061523,13.889881134033203,,,1.3244335651397705,,
940000,7.002180576324463,13.964179039001465,,,1.3244335651397705,,
945000,7.850597858428955,13.892537117004395,0.02423342503607273,1.787615180015564,1.3215774297714233,0.00027173248236067593,0.19057749211788177
950000,7.665938854217529,14.136363983154297,,,1.319223403930664,,
955000,7.951165676116943,14.060240745544434,,,1.319223403930664,,
960000,7.329061031341553,14.559005737304688,,,1.3192235231399536,,
965000,7.915779113769531,14.506211280822754,,,1.319223403930664,,
970000,7.45428991317749,14.334355354309082,,,1.319223403930664,,
975000,8.014082908630371,14.315951347351074,,,1.3192235231399536,,
980000,7.672636985778809,13.967164039611816,,,1.319223403930664,,
985000,7.600260257720947,14.161094665527344,0.02535400167107582,2.0423226356506348,1.3177425861358643,0.0002705032529775053,0.19016775488853455
990000,8.798430442810059,14.538700103759766,,,1.3149863481521606,,
995000,8.624065399169922,14.722397804260254,,,1.3149864673614502,,
1000000,8.21331787109375,14.366153717041016,,,1.3149864673614502,,
1005000,8.4318265914917,14.368098258972168,,,1.3149864673614502,,
1010000,8.284457206726074,14.557632446289062,,,1.3149864673614502,,
1015000,8.183112144470215,14.582554817199707,,,1.3149864673614502,,
1020000,8.026434898376465,14.518633842468262,,,1.3149864673614502,,
1025000,8.531397819519043,14.492259979248047,0.025838643312454224,2.2244904041290283,1.3143789768218994,0.0002692738198675215,0.18975794315338135
1030000,8.878616333007812,15.197410583496094,,,1.3113489151000977,,
1035000,8.67312240600586,14.838095664978027,,,1.3113489151000977,,
1040000,8.904129028320312,14.810725212097168,,,1.3113490343093872,,
1045000,8.603161811828613,14.735015869140625,,,1.3113489151000977,,
1050000,9.822181701660156,14.829113960266113,,,1.3113489151000977,,
1055000,7.859572887420654,14.562111854553223,,,1.3113489151000977,,
1060000,8.605229377746582,14.760251998901367,,,1.3113489151000977,,
1065000,8.300089836120605,14.990446090698242,,,1.3113489151000977,,
1070000,9.12894344329834,14.9073486328125,0.023250235244631767,2.4462993144989014,1.3063910007476807,0.0002680449397303164,0.18934831023216248
1075000,8.989256858825684,14.670845985412598,,,1.3062280416488647,,
1080000,8.698752403259277,14.917197227478027,,,1.3062280416488647,,
1085000,9.345528602600098,14.885714530944824,,,1.3062279224395752,,
1090000,8.5579195022583,14.694968223571777,,,1.3062280416488647,,
1095000,9.100576400756836,14.914285659790039,,,1.3062280416488647,,
1100000,9.487675666809082,14.778481483459473,,,1.3062280416488647,,
1105000,9.533851623535156,15.073954582214355,,,1.3062279224395752,,
1110000,9.364642143249512,15.048076629638672,0.02465568110346794,2.48848295211792,1.3018484115600586,0.0002668159722816199,0.18893864750862122
1115000,10.472773551940918,15.171521186828613,,,1.3005809783935547,,
1120000,10.021883964538574,15.422950744628906,,,1.3005809783935547,,
1125000,10.251206398010254,15.263843536376953,,,1.3005808591842651,,
1130000,9.595032691955566,15.25,,,1.3005808591842651,,
1135000,9.699790000915527,15.165048599243164,,,1.3005808591842651,,
1140000,10.188258171081543,15.280130386352539,,,1.3005809783935547,,
1145000,10.180160522460938,15.453947067260742,,,1.3005808591842651,,
1150000,10.439358711242676,15.480262756347656,0.022830571979284286,2.9233274459838867,1.2976417541503906,0.0002655868884176016,0.18852895498275757
1155000,10.207839965820312,15.609999656677246,,,1.295495867729187,,
1160000,9.571724891662598,15.385621070861816,,,1.295495867729187,,
1165000,9.717849731445312,15.571428298950195,,,1.295495867729187,,
1170000,10.17384147644043,15.664451599121094,,,1.295495867729187,,
1175000,10.732510566711426,15.521451950073242,,,1.295495867729187,,
1180000,10.333255767822266,15.623332977294922,,,1.295495867729187,,
1185000,10.233522415161133,15.440789222717285,,,1.295495867729187,,
1190000,11.349266052246094,15.670000076293945,0.025578295812010765,3.0003647804260254,1.2937036752700806,0.0002643580664880574,0.18811935186386108
1195000,11.40555191040039,15.66333293914795,,,1.2908716201782227,,
1200000,10.784499168395996,15.845117568969727,,,1.2908717393875122,,
1205000,10.045888900756836,15.758389472961426,,,1.2908716201782227,,
1210000,9.845623016357422,15.598006248474121,,,1.2908716201782227,,
1215000,10.620676040649414,15.765886306762695,,,1.2908716201782227,,
1220000,10.939061164855957,15.744966506958008,,,1.2908717393875122,,
1225000,11.408987045288086,15.855218887329102,,,1.2908716201782227,,
1230000,11.4403076171875,15.70568561553955,0.02442113682627678,3.017996311187744,1.290068507194519,0.00026312904083169997,0.18770967423915863
1235000,10.897048950195312,15.680000305175781,,,1.2868070602416992,,
1240000,11.246230125427246,15.848484992980957,,,1.2868070602416992,,
1245000,11.547876358032227,15.65333366394043,,,1.2868071794509888,,
1250000,10.739843368530273,15.591361999511719,,,1.2868070602416992,,
1255000,11.59028148651123,15.855218887329102,,,1.2868070602416992,,
1260000,10.953057289123535,15.771812438964844,,,1.2868071794509888,,
1265000,11.377903938293457,16.0238094329834,,,1.2868071794509888,,
1270000,10.959941864013672,15.598006248474121,,,1.2868070602416992,,
1275000,12.22794246673584,16.151203155517578,0.0243119765073061,2.892817974090576,1.2826414108276367,0.00026189975324086845,0.187299907207489
1280000,11.84197998046875,15.818792343139648,,,1.2826415300369263,,
1285000,12.227688789367676,16.017005920410156,,,1.2826415300369263,,
1290000,12.168272972106934,15.959183692932129,,,1.2826415300369263,,
1295000,12.006239891052246,16.006803512573242,,,1.2826415300369263,,
1300000,12.331313133239746,15.8989896774292,,,1.2826414108276367,,
1305000,12.360892295837402,16.113401412963867,,,1.2826415300369263,,
1310000,10.716922760009766,16.095563888549805,,,1.2826415300369263,,
1315000,11.781219482421875,16.248275756835938,0.026921309530735016,3.257326364517212,1.2797690629959106,0.00026066991267725825,0.18688997626304626
1320000,12.085541725158691,16.22068977355957,,,1.279067039489746,,
1325000,12.060859680175781,16.39236068725586,,,1.279067039489746,,
1330000,12.34968376159668,16.1580753326416,,,1.279067039489746,,
1335000,11.981526374816895,15.871622085571289,,,1.279067039489746,,
1340000,10.981271743774414,16.36111068725586,,,1.279067039489746,,
1345000,12.69936752319336,16.39583396911621,,,1.2790669202804565,,
1350000,11.542093276977539,15.942373275756836,,,1.279067039489746,,
1355000,11.779594421386719,15.925423622131348,0.023025579750537872,3.389028310775757,1.2762457132339478,0.0002594409161247313,0.1864802986383438
1360000,13.557230949401855,16.36805534362793,,,1.2744207382202148,,
1365000,13.644820213317871,16.609155654907227,,,1.2744206190109253,,
1370000,13.030675888061523,16.255172729492188,,,1.2744206190109253,,
1375000,12.190979957580566,16.058019638061523,,,1.2744207382202148,,
1380000,13.118834495544434,16.133562088012695,,,1.2744207382202148,,
1385000,11.866628646850586,16.109588623046875,,,1.2744206190109253,,
1390000,13.265360832214355,16.428571701049805,,,1.2744207382202148,,
1395000,13.465272903442383,16.45804214477539,0.023374047130346298,3.5801167488098145,1.2728804349899292,0.000258211832260713,0.18607060611248016
1400000,14.041766166687012,16.56842041015625,,,1.270674705505371,,
1405000,13.507645606994629,16.496503829956055,,,1.270674705505371,,
1410000,13.868385314941406,16.33680534362793,,,1.2706745862960815,,
1415000,13.52363395690918,16.5473690032959,,,1.270674705505371,,
1420000,13.677947044372559,16.619718551635742,,,1.270674705505371,,
1425000,13.117796897888184,16.58098602294922,,,1.270674705505371,,
1430000,12.596394538879395,16.329896926879883,,,1.270674705505371,,
1435000,13.963249206542969,16.558303833007812,0.022971823811531067,4.0351667404174805,1.2698118686676025,0.0002569826028775424,0.18566085398197174
1440000,13.921675682067871,16.94964027404785,,,1.2668269872665405,,
1445000,13.30361557006836,16.55789566040039,,,1.266826868057251,,
1450000,14.179931640625,16.543859481811523,,,1.266826868057251,,
1455000,12.899799346923828,16.37847137451172,,,1.2668269872665405,,
1460000,13.089832305908203,16.671377182006836,,,1.2668269872665405,,
1465000,13.557649612426758,16.50699234008789,,,1.266826868057251,,
1470000,13.83345890045166,16.231834411621094,,,1.266826868057251,,
1475000,13.19007396697998,16.710247039794922,0.022011863067746162,4.133874416351318,1.266697883605957,0.0002557535481173545,0.1852511763572693
1480000,13.292198181152344,16.44055938720703,,,1.2624989748001099,,
1485000,14.544225692749023,17.003597259521484,,,1.2624988555908203,,
1490000,15.393621444702148,16.748226165771484,,,1.2624988555908203,,
1495000,13.711627006530762,16.650177001953125,,,1.2624988555908203,,
1500000,15.168092727661133,16.9103946685791,,,1.2624989748001099,,
1505000,15.344372749328613,17.174545288085938,,,1.2624989748001099,,
1510000,15.040244102478027,16.80071258544922,,,1.2624988555908203,,
1515000,14.903389930725098,16.840425491333008,,,1.2624989748001099,,
1520000,14.459304809570312,16.542253494262695,0.022846248000860214,4.232617378234863,1.2588872909545898,0.0002545246097724885,0.18484152853488922
1525000,14.850672721862793,16.423076629638672,,,1.2581788301467896,,
1530000,14.389250755310059,16.64788818359375,,,1.2581788301467896,,
1535000,14.19153118133545,16.716312408447266,,,1.2581787109375,,
1540000,13.929893493652344,16.411149978637695,,,1.2581788301467896,,
1545000,13.555142402648926,16.578947067260742,,,1.2581788301467896,,
1550000,13.947811126708984,16.73758888244629,,,1.2581788301467896,,
1555000,14.368851661682129,16.98917007446289,,,1.2581788301467896,,
1560000,14.447661399841309,16.882143020629883,0.0248663779348135,3.917940139770508,1.255124568939209,0.000253295642323792,0.18443188071250916
1565000,13.805330276489258,16.66549301147461,,,1.2533750534057617,,
1570000,15.382588386535645,17.02898597717285,,,1.2533751726150513,,
1575000,14.662206649780273,16.81138801574707,,,1.2533750534057617,,
1580000,14.745339393615723,16.710247039794922,,,1.2533750534057617,,
1585000,14.690428733825684,16.870967864990234,,,1.2533751726150513,,
1590000,14.961162567138672,16.899999618530273,,,1.2533751726150513,,
1595000,16.494869232177734,16.93165397644043,,,1.2533751726150513,,
1600000,14.690618515014648,16.671377182006836,0.026745108887553215,4.1731438636779785,1.2516515254974365,0.0002520666166674346,0.1840222030878067
1605000,16.13653564453125,16.97849464416504,,,1.2495027780532837,,
1610000,15.688782691955566,16.89605712890625,,,1.2495028972625732,,
1615000,15.068668365478516,16.85357093811035,,,1.2495030164718628,,
1620000,16.173612594604492,17.003597259521484,,,1.2495027780532837,,
1625000,15.792511940002441,16.967626571655273,,,1.2495028972625732,,
1630000,15.032698631286621,17.003597259521484,,,1.2495028972625732,,
1635000,16.292203903198242,17.119565963745117,,,1.2495030164718628,,
1640000,15.385649681091309,16.913978576660156,0.023361291736364365,4.41057014465332,1.248328685760498,0.0002508376201149076,0.18361252546310425
1645000,16.475439071655273,17.40590476989746,,,1.244796633720398,,
1650000,14.455342292785645,16.829181671142578,,,1.2447967529296875,,
1655000,15.56206226348877,17.397058486938477,,,1.244796633720398,,
1660000,16.317630767822266,17.318681716918945,,,1.2447967529296875,,
1665000,15.159014701843262,17.189781188964844,,,1.2447967529296875,,
1670000,16.0041561126709,17.255474090576172,,,1.244796633720398,,
1675000,14.34333324432373,17.284671783447266,,,1.2447967529296875,,
1680000,15.006467819213867,17.19272804260254,0.023181866854429245,4.791623592376709,1.2445974349975586,0.00024960856535471976,0.1832028478384018
1685000,16.49764060974121,17.170909881591797,,,1.2417612075805664,,
1690000,15.04750919342041,17.373626708984375,,,1.2417612075805664,,
1695000,16.783214569091797,17.357933044433594,,,1.2417612075805664,,
1700000,15.960342407226562,17.444852828979492,,,1.2417612075805664,,
1705000,17.352243423461914,17.47037124633789,,,1.2417612075805664,,
1710000,15.306245803833008,17.299270629882812,,,1.2417612075805664,,
1715000,15.757765769958496,17.215328216552734,,,1.2417612075805664,,
1720000,15.615528106689453,17.210908889770508,,,1.2417612075805664,,
1725000,15.61256217956543,17.116363525390625,0.024546993896365166,5.067432403564453,1.238765001296997,0.00024837919045239687,0.18279306590557098
1730000,16.420726776123047,17.450183868408203,,,1.2382773160934448,,
1735000,17.7270450592041,17.90566062927246,,,1.2382773160934448,,
1740000,16.054941177368164,17.389705657958984,,,1.2382773160934448,,
1745000,15.644430160522461,17.700374603271484,,,1.2382773160934448,,
1750000,15.306838035583496,17.355310440063477,,,1.2382773160934448,,
1755000,15.227178573608398,17.30402946472168,,,1.2382773160934448,,
1760000,17.332483291625977,17.645523071289062,,,1.2382773160934448,,
1765000,17.193458557128906,17.76404571533203,0.02632160298526287,5.31838321685791,1.235493779182434,0.00024715031031519175,0.1823834329843521
1770000,16.7624568939209,18.007633209228516,,,1.2341431379318237,,
1775000,16.84105682373047,18.12213706970215,,,1.2341432571411133,,
1780000,18.367643356323242,18.274131774902344,,,1.2341431379318237,,
1785000,16.184356689453125,17.75373077392578,,,1.2341432571411133,,
1790000,16.07023811340332,17.448148727416992,,,1.2341431379318237,,
1795000,17.228899002075195,17.920454025268555,,,1.2341432571411133,,
1800000,19.240524291992188,18.087785720825195,,,1.2341431379318237,,
1805000,16.609291076660156,17.94318199157715,0.02518586255609989,5.675419807434082,1.2320677042007446,0.0002459213137626648,0.18197377026081085
1810000,18.146621704101562,17.93181800842285,,,1.2297927141189575,,
1815000,17.67213249206543,17.796993255615234,,,1.2297927141189575,,
1820000,18.78736114501953,17.954545974731445,,,1.2297927141189575,,
1825000,17.490755081176758,18.019010543823242,,,1.229792594909668,,
1830000,17.786455154418945,18.2269229888916,,,1.2297927141189575,,
1835000,16.88266372680664,17.796993255615234,,,1.2297927141189575,,
1840000,17.755064010620117,17.905303955078125,,,1.2297927141189575,,
1845000,18.073810577392578,18.114503860473633,0.021890100091695786,5.9189581871032715,1.2288634777069092,0.00024469243362545967,0.18156413733959198
1850000,17.620908737182617,18.42023277282715,,,1.226500391960144,,
1855000,17.80486488342285,18.06844139099121,,,1.2265005111694336,,
1860000,18.096158981323242,18.068702697753906,,,1.2265005111694336,,
1865000,17.50784683227539,18.09541893005371,,,1.2265005111694336,,
1870000,17.33390998840332,18.207693099975586,,,1.2265005111694336,,
1875000,17.997949600219727,17.980989456176758,,,1.2265005111694336,,
1880000,16.856943130493164,18.301158905029297,,,1.2265005111694336,,
1885000,17.980438232421875,18.183908462524414,0.023336729034781456,6.267441272735596,1.2261934280395508,0.00024346345162484795,0.18115447461605072
1890000,17.5853271484375,18.312742233276367,,,1.2230956554412842,,
