ID,cpu_type,cpu_freqcpu_cores,ram_gb,has_nvidia,nvidia_gpu_name,nvidia_vram_gb,os,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,ram_mb_used,ram_usage_percent,ram_avg_percent,benchmark_steps,benchmark_mean,benchmark_reached,source_run
Apple M4,Apple M4,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.16,0.95,6,linear,6286.84,77.6,78.02,24000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.08,0.95,4,linear,6411.41,78.2,78.14,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.16,0.95,7,linear,6308.98,77.5,78.2,24000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.08,0.95,5,linear,6444.5,78.7,78.13,12000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.08,0.95,6,linear,6431.33,78.9,77.96,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.08,0.95,7,linear,6280.91,77.6,78.46,12000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.12,0.95,3,linear,6372.34,78.6,78.82,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.12,0.95,4,linear,6259.5,78.2,78.24,12000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.12,0.95,5,linear,6347.92,79.0,79.13,10000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.12,0.95,6,linear,6270.12,77.8,78.49,10000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.04,0.95,4,linear,6329.41,79.0,79.12,18000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.12,0.95,7,linear,6388.05,77.4,77.86,10000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.14,0.95,3,linear,6376.28,78.7,78.99,12000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.14,0.95,4,linear,6266.91,78.4,78.49,14000,0.93,True,batch_train_files
Apple M4,cpu_type,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.14,0.95,5,linear,6310.92,78.7,79.25,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.14,0.95,6,linear,6203.42,78.9,79.05,10000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.14,0.95,7,linear,6353.33,79.2,78.41,8000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.16,0.95,3,linear,6221.19,78.4,78.7,12000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.16,0.95,4,linear,6280.95,78.7,78.88,12000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.16,0.95,5,linear,6350.92,80.3,79.22,4000,0.072,False,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.16,0.95,6,linear,6199.16,78.9,78.97,10000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.04,0.95,5,linear,6135.53,79.2,79.48,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.16,0.95,7,linear,6320.55,80.0,79.34,10000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.04,0.95,3,linear,6244.81,78.4,78.62,22000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.04,0.95,4,linear,6266.83,79.5,79.41,18000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.04,0.95,5,linear,6246.22,78.7,78.82,18000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.04,0.95,6,linear,6582.48,77.4,78.69,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.04,0.95,7,linear,6418.08,78.3,78.46,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.06,0.95,3,linear,6577.45,77.9,77.25,20000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.06,0.95,4,linear,6482.05,78.9,78.25,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.06,0.95,5,linear,6409.45,77.6,77.62,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.06,0.95,6,linear,6516.84,78.4,78.13,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.04,0.95,6,linear,6339.5,77.2,78.5,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.06,0.95,7,linear,6979.27,79.3,78.56,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.08,0.95,3,linear,6535.0,78.9,77.92,18000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.08,0.95,4,linear,6472.17,78.5,78.35,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.08,0.95,5,linear,6441.16,78.1,78.38,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.08,0.95,6,linear,6392.02,77.8,78.57,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.08,0.95,7,linear,6496.7,81.7,78.35,12000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.12,0.95,3,linear,6078.84,80.9,80.08,18000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.12,0.95,4,linear,5991.2,82.0,81.24,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.12,0.95,5,linear,6920.41,80.0,79.56,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.12,0.95,6,linear,6254.98,79.9,79.39,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.04,0.95,7,linear,6323.03,76.4,80.1,18000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.12,0.95,7,linear,6987.27,70.9,79.42,12000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.14,0.95,3,linear,7297.06,73.7,72.55,18000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.14,0.95,4,linear,6830.95,81.3,75.17,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.04,0.95,3,linear,6529.94,73.5,76.54,30000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.06,0.95,7,linear,6227.5,75.3,75.48,14000,0.07,False,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.08,0.95,3,linear,6247.73,78.9,74.95,30000,0.93,True,batch_train_files
Apple M4,cpu_type,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.08,0.95,4,linear,6477.64,77.8,77.64,20000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.08,0.95,5,linear,6181.83,77.4,77.71,20000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.08,0.95,6,linear,6305.95,77.9,76.81,18000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.08,0.95,7,linear,6145.08,77.3,77.71,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.12,0.95,3,linear,6230.62,77.0,77.31,26000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.12,0.95,4,linear,6092.08,78.8,78.74,26000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.12,0.95,5,linear,6086.05,77.3,78.14,20000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.12,0.95,6,linear,6589.77,77.3,76.98,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.04,0.95,4,linear,6386.28,77.7,76.87,28000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.12,0.95,7,linear,6277.48,78.3,77.23,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.14,0.95,3,linear,6224.53,77.5,77.41,24000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.14,0.95,4,linear,6434.98,75.7,76.25,22000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.14,0.95,5,linear,6623.11,77.1,76.56,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.14,0.95,6,linear,6372.22,77.5,77.08,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.14,0.95,7,linear,6230.06,76.1,77.83,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.16,0.95,3,linear,6032.73,76.3,76.41,30000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.16,0.95,4,linear,6024.83,78.2,77.81,22000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.16,0.95,5,linear,6202.42,75.7,76.17,20000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.16,0.95,6,linear,6034.41,78.3,78.2,18000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.04,0.95,5,linear,6067.7,78.0,78.33,24000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.16,0.95,7,linear,6330.89,77.1,77.88,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.04,0.95,6,linear,6187.97,77.4,76.82,18000,0.07,False,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.04,0.95,7,linear,6130.36,76.4,76.85,22000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.06,0.95,3,linear,6202.73,77.8,77.52,26000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.06,0.95,4,linear,6832.08,75.1,75.99,26000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.06,0.95,5,linear,7016.89,75.3,74.94,22000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,64,256,0.0003,0.005,0.06,0.95,6,linear,6929.16,76.5,75.78,20000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.06,0.95,3,linear,6518.36,77.0,75.68,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.06,0.95,4,linear,6461.75,75.8,76.86,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.14,0.95,5,linear,6463.12,76.2,76.44,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.14,0.95,6,linear,6377.25,76.3,77.01,10000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.14,0.95,7,linear,6503.95,76.7,76.54,12000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.16,0.95,3,linear,6424.88,76.3,77.05,16000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.16,0.95,4,linear,6362.28,77.0,76.88,14000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.16,0.95,5,linear,6318.06,77.0,76.95,12000,0.93,True,batch_train_files
Apple M4,Apple M4,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.16,0.95,6,linear,6318.61,78.1,77.13,12000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.06,0.95,5,linear,6328.48,77.0,77.33,14000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,32,256,0.0003,0.005,0.16,0.95,7,linear,6361.92,76.9,77.04,10000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,16,256,0.0003,0.005,0.06,0.95,6,linear,6365.47,77.0,77.25,12000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.04,0.95,3,linear,6377.58,75.6,78.58,48000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.04,0.95,4,linear,6426.25,80.2,79.07,44000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.04,0.95,5,linear,6282.89,82.4,81.09,32000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.04,0.95,6,linear,6417.61,80.5,80.48,28000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.04,0.95,7,linear,5989.64,81.8,80.8,28000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.06,0.95,3,linear,6592.17,73.7,80.24,48000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.06,0.95,4,linear,6400.31,80.4,78.87,40000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.06,0.95,5,linear,5922.42,82.0,81.54,34000,0.93,True,batch_train_files
Apple M4,unknown,10,16.0,0,,,Darwin,128,256,0.0003,0.005,0.06,0.95,6,linear,6027.91,78.6,79.7,26000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,16,256,0.0003,0.005,0.2,0.95,3,linear,13192.88,71.6,72.92,12000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,32,256,0.0003,0.005,0.2,0.95,7,linear,11869.74,73.7,73.74,10000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,64,256,0.0003,0.005,0.2,0.95,3,linear,12147.75,74.9,74.51,28000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,64,256,0.0003,0.005,0.2,0.95,4,linear,11963.7,72.2,73.41,20000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,64,256,0.0003,0.005,0.2,0.95,5,linear,11523.42,70.7,70.93,16000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,64,256,0.0003,0.005,0.2,0.95,6,linear,11436.05,70.9,70.9,16000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,64,256,0.0003,0.005,0.2,0.95,7,linear,11418.36,71.3,71.2,14000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,128,256,0.0003,0.005,0.2,0.95,3,linear,11549.04,69.3,70.22,50000,0.93,True,batch_train_files
