Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-16 22:45:39,75.3,75.3,6358.92
2026-01-16 22:45:44,73.6,74.45,6145.39
2026-01-16 22:45:49,73.4,74.1,6296.2
2026-01-16 22:45:54,74.7,74.25,6496.34
2026-01-16 22:45:59,73.4,74.08,6318.3
2026-01-16 22:46:04,73.2,73.93,6341.77
2026-01-16 22:46:09,73.0,73.8,6455.89
2026-01-16 22:46:14,72.9,73.69,6467.42
2026-01-16 22:46:19,72.6,73.57,6443.25
2026-01-16 22:46:24,72.7,73.48,6478.45
2026-01-16 22:46:29,72.7,73.41,6494.19
2026-01-16 22:46:34,73.2,73.39,6588.19
2026-01-16 22:46:39,73.3,73.38,6634.95
2026-01-16 22:46:44,73.1,73.36,6598.83
2026-01-16 22:46:49,73.1,73.35,6620.16
2026-01-16 22:46:54,73.3,73.34,6656.59
2026-01-16 22:46:59,72.2,73.28,6473.58
2026-01-16 22:47:04,72.2,73.22,6419.09
2026-01-16 22:47:09,73.3,73.22,6632.31
2026-01-16 22:47:14,72.2,73.17,6438.17
2026-01-16 22:47:19,72.3,73.13,6449.5
2026-01-16 22:47:24,73.4,73.14,6642.75
2026-01-16 22:47:29,72.3,73.1,6471.59
2026-01-16 22:47:34,72.4,73.08,6474.66
2026-01-16 22:47:39,72.6,73.06,6509.09
2026-01-16 22:47:44,72.6,73.04,6470.52
2026-01-16 22:47:49,72.3,73.01,6503.95
2026-01-16 22:47:54,73.0,73.01,6569.98
2026-01-16 22:47:59,72.6,73.0,6491.25
2026-01-16 22:48:04,72.1,72.97,6443.91
2026-01-16 22:48:09,73.3,72.98,6633.39
2026-01-16 22:48:14,72.8,72.97,6544.72
2026-01-16 22:48:19,72.7,72.96,6548.38
2026-01-16 22:48:24,73.1,72.97,6657.92
2026-01-16 22:48:29,72.7,72.96,6597.48
2026-01-16 22:48:34,71.7,72.92,6433.02
2026-01-16 22:48:39,73.1,72.93,6660.41
2026-01-16 22:48:44,71.7,72.9,6443.27
2026-01-16 22:48:49,72.0,72.87,6498.95
2026-01-16 22:48:54,73.2,72.88,6666.31
2026-01-16 22:48:59,72.1,72.86,6494.53
2026-01-16 22:49:04,71.9,72.84,6442.59
2026-01-16 22:49:09,72.4,72.83,6538.42
2026-01-16 22:49:14,72.0,72.81,6481.84
2026-01-16 22:49:19,72.1,72.8,6486.72
2026-01-16 22:49:24,73.2,72.8,6654.86
2026-01-16 22:49:29,72.3,72.79,6530.39
2026-01-16 22:49:34,72.3,72.78,6533.86
2026-01-16 22:49:39,73.0,72.79,6673.83
2026-01-16 22:49:44,72.7,72.79,6635.62
2026-01-16 22:49:49,72.6,72.78,6669.69
2026-01-16 22:49:54,73.1,72.79,6680.77
2026-01-16 22:49:59,72.8,72.79,6641.42
2026-01-16 22:50:04,73.0,72.79,6569.61
2026-01-16 22:50:09,73.4,72.8,6628.61
2026-01-16 22:50:14,71.9,72.79,6383.81
2026-01-16 22:50:19,72.0,72.77,6401.67
2026-01-16 22:50:24,72.7,72.77,6546.89
2026-01-16 22:50:29,72.2,72.76,6456.95
2026-01-16 22:50:34,72.1,72.75,6429.17
2026-01-16 22:50:39,72.8,72.75,6545.0
2026-01-16 22:50:44,72.2,72.74,6471.06
2026-01-16 22:50:49,71.9,72.73,6469.56
2026-01-16 22:50:54,73.2,72.74,6679.44
2026-01-16 22:50:59,72.4,72.73,6538.83
2026-01-16 22:51:04,72.6,72.73,6545.67
2026-01-16 22:51:09,73.3,72.74,6667.41
2026-01-16 22:51:14,72.4,72.73,6526.94
2026-01-16 22:51:19,72.5,72.73,6547.67
2026-01-16 22:51:24,73.3,72.74,6671.25
2026-01-16 22:51:29,73.1,72.74,6613.73
2026-01-16 22:51:34,73.1,72.75,6612.84
2026-01-16 22:51:39,73.2,72.75,6667.47
2026-01-16 22:51:44,71.8,72.74,6444.69
2026-01-16 22:51:49,71.9,72.73,6453.38
2026-01-16 22:51:54,73.2,72.74,6654.39
2026-01-16 22:51:59,72.0,72.73,6457.73
2026-01-16 22:52:04,72.2,72.72,6350.84
2026-01-16 22:52:09,73.5,72.73,6576.7
2026-01-16 22:52:14,72.1,72.72,6368.23
2026-01-16 22:52:19,71.9,72.71,6441.11
2026-01-16 22:52:24,73.3,72.72,6658.03
2026-01-16 22:52:29,72.3,72.71,6503.14
2026-01-16 22:52:34,72.0,72.71,6459.78
2026-01-16 22:52:39,73.3,72.71,6664.47
2026-01-16 22:52:44,72.3,72.71,6514.72
