Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-15 03:53:58,69.5,69.5,11128.99
2026-01-15 03:54:03,75.4,72.45,12068.7
2026-01-15 03:54:08,75.6,73.5,12097.3
2026-01-15 03:54:13,75.5,74.0,12086.76
2026-01-15 03:54:18,75.5,74.3,12085.28
2026-01-15 03:54:23,75.4,74.48,12069.75
2026-01-15 03:54:28,75.5,74.63,12076.96
2026-01-15 03:54:33,75.5,74.74,12080.55
2026-01-15 03:54:38,75.2,74.79,12037.31
2026-01-15 03:54:43,75.2,74.83,12035.88
2026-01-15 03:54:48,75.4,74.88,12070.2
2026-01-15 03:54:53,75.3,74.92,12054.16
2026-01-15 03:54:59,75.4,74.95,12063.08
2026-01-15 03:55:04,75.4,74.99,12069.27
2026-01-15 03:55:09,75.5,75.02,12079.62
2026-01-15 03:55:14,75.5,75.05,12075.02
2026-01-15 03:55:19,75.4,75.07,12071.25
