Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-17 02:40:56,73.4,73.4,6308.22
2026-01-17 02:41:01,74.4,73.9,6455.47
2026-01-17 02:41:06,73.3,73.7,6257.78
2026-01-17 02:41:11,73.1,73.55,6290.89
2026-01-17 02:41:16,72.9,73.42,6286.8
2026-01-17 02:41:21,73.5,73.43,6386.22
2026-01-17 02:41:26,72.9,73.36,6330.38
2026-01-17 02:41:31,72.8,73.29,6309.0
2026-01-17 02:41:36,73.4,73.3,6425.45
2026-01-17 02:41:41,73.4,73.31,6425.14
2026-01-17 02:41:46,72.8,73.26,6338.56
2026-01-17 02:41:51,72.8,73.22,6383.12
2026-01-17 02:41:56,73.2,73.22,6476.42
2026-01-17 02:42:01,75.0,73.35,6557.66
2026-01-17 02:42:06,73.1,73.33,6252.73
2026-01-17 02:42:11,73.0,73.31,6295.67
2026-01-17 02:42:16,73.5,73.32,6376.73
2026-01-17 02:42:21,73.5,73.33,6385.61
2026-01-17 02:42:26,73.1,73.32,6327.48
2026-01-17 02:42:31,73.0,73.3,6318.69
2026-01-17 02:42:36,73.5,73.31,6411.02
2026-01-17 02:42:41,73.1,73.3,6348.08
2026-01-17 02:42:46,73.1,73.3,6324.64
2026-01-17 02:42:51,73.2,73.29,6332.08
2026-01-17 02:42:56,73.7,73.31,6361.42
2026-01-17 02:43:01,74.6,73.36,6409.05
2026-01-17 02:43:06,72.9,73.34,6146.92
2026-01-17 02:43:11,73.1,73.33,6195.19
2026-01-17 02:43:16,73.3,73.33,6250.75
2026-01-17 02:43:21,72.9,73.32,6182.0
2026-01-17 02:43:26,72.9,73.3,6220.36
2026-01-17 02:43:31,72.9,73.29,6208.12
2026-01-17 02:43:36,73.5,73.3,6322.02
2026-01-17 02:43:41,72.7,73.28,6362.56
2026-01-17 02:43:46,72.6,73.26,6346.59
2026-01-17 02:43:51,73.1,73.26,6341.55
2026-01-17 02:43:56,73.5,73.26,6369.28
2026-01-17 02:44:01,75.0,73.31,6339.09
2026-01-17 02:44:06,73.3,73.31,6121.06
2026-01-17 02:44:11,73.3,73.31,6154.67
2026-01-17 02:44:16,73.7,73.32,6230.09
2026-01-17 02:44:21,73.2,73.31,6146.05
2026-01-17 02:44:26,73.2,73.31,6149.77
2026-01-17 02:44:31,73.9,73.32,6267.09
2026-01-17 02:44:36,73.8,73.34,6254.02
2026-01-17 02:44:41,73.3,73.33,6173.94
2026-01-17 02:44:46,73.1,73.33,6158.41
2026-01-17 02:44:51,74.0,73.34,6377.2
2026-01-17 02:44:56,74.0,73.36,6330.83
2026-01-17 02:45:01,74.8,73.39,6378.72
2026-01-17 02:45:06,73.1,73.38,6114.05
2026-01-17 02:45:11,73.3,73.38,6163.59
2026-01-17 02:45:16,73.7,73.38,6246.45
2026-01-17 02:45:21,73.2,73.38,6170.33
2026-01-17 02:45:26,73.2,73.38,6252.52
2026-01-17 02:45:31,73.0,73.37,6243.06
