Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-15 10:06:51,61.1,61.1,9777.66
2026-01-15 10:06:56,66.6,63.85,10660.24
2026-01-15 10:07:01,66.6,64.77,10665.43
2026-01-15 10:07:06,66.6,65.22,10662.93
2026-01-15 10:07:11,66.6,65.5,10660.73
2026-01-15 10:07:16,66.6,65.68,10659.54
2026-01-15 10:07:21,66.6,65.81,10656.7
2026-01-15 10:07:26,66.6,65.91,10655.93
2026-01-15 10:07:31,66.6,65.99,10655.69
2026-01-15 10:07:36,66.7,66.06,10670.07
2026-01-15 10:07:41,66.7,66.12,10676.51
2026-01-15 10:07:46,66.8,66.18,10686.72
2026-01-15 10:07:51,66.8,66.22,10688.06
2026-01-15 10:07:56,66.8,66.26,10687.64
2026-01-15 10:08:01,66.8,66.3,10695.86
2026-01-15 10:08:06,67.0,66.34,10722.81
2026-01-15 10:08:11,67.0,66.38,10719.08
