Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-15 03:44:41,70.1,70.1,11215.95
2026-01-15 03:44:46,75.7,72.9,12119.68
2026-01-15 03:44:51,75.7,73.83,12118.51
2026-01-15 03:44:56,75.7,74.3,12116.35
2026-01-15 03:45:01,74.4,74.32,11901.77
2026-01-15 03:45:06,74.4,74.33,11899.4
2026-01-15 03:45:11,74.4,74.34,11908.27
2026-01-15 03:45:16,74.3,74.34,11896.16
2026-01-15 03:45:21,74.3,74.33,11893.13
2026-01-15 03:45:26,74.3,74.33,11896.57
2026-01-15 03:45:31,74.3,74.33,11891.46
2026-01-15 03:45:36,74.4,74.33,11904.71
