Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-16 17:59:28,79.1,79.1,5997.88
2026-01-16 17:59:33,78.1,78.6,5976.31
2026-01-16 17:59:38,77.3,78.17,5889.69
2026-01-16 17:59:43,77.0,77.88,5968.91
2026-01-16 17:59:48,76.9,77.68,5982.17
2026-01-16 17:59:53,76.2,77.43,6096.69
2026-01-16 17:59:58,76.2,77.26,6106.22
2026-01-16 18:00:03,76.2,77.12,6055.06
2026-01-16 18:00:08,76.1,77.01,6105.67
2026-01-16 18:00:13,76.0,76.91,6091.62
2026-01-16 18:00:18,76.0,76.83,6100.52
2026-01-16 18:00:23,76.1,76.77,6130.3
2026-01-16 18:00:28,75.8,76.69,6138.97
2026-01-16 18:00:33,76.0,76.64,6126.28
2026-01-16 18:00:38,76.0,76.6,6130.52
2026-01-16 18:00:43,76.1,76.57,6124.77
2026-01-16 18:00:48,76.0,76.54,6136.23
2026-01-16 18:00:53,76.2,76.52,6109.17
2026-01-16 18:00:58,76.3,76.51,6094.27
2026-01-16 18:01:03,76.6,76.51,6043.14
2026-01-16 18:01:08,76.3,76.5,6000.66
2026-01-16 18:01:13,76.2,76.49,5994.28
2026-01-16 18:01:18,76.2,76.47,6007.09
2026-01-16 18:01:23,76.3,76.47,6023.81
2026-01-16 18:01:28,76.0,76.45,5982.86
2026-01-16 18:01:33,76.0,76.43,5992.31
2026-01-16 18:01:38,75.8,76.41,5989.7
2026-01-16 18:01:43,75.9,76.39,6003.92
2026-01-16 18:01:48,76.0,76.38,6027.38
2026-01-16 18:01:53,76.0,76.36,6074.83
2026-01-16 18:01:58,76.0,76.35,6077.12
2026-01-16 18:02:03,76.5,76.36,5998.12
2026-01-16 18:02:08,77.1,76.38,6084.33
2026-01-16 18:02:13,76.4,76.38,5972.05
2026-01-16 18:02:18,76.4,76.38,5988.7
2026-01-16 18:02:23,76.2,76.38,5962.34
2026-01-16 18:02:28,76.2,76.37,5959.42
2026-01-16 18:02:33,76.2,76.37,5973.16
2026-01-16 18:02:38,76.1,76.36,5971.36
2026-01-16 18:02:43,76.1,76.35,5982.33
2026-01-16 18:02:48,76.1,76.35,5992.52
2026-01-16 18:02:53,76.1,76.34,6039.47
2026-01-16 18:02:58,76.2,76.34,6041.23
2026-01-16 18:03:03,76.3,76.34,6032.38
2026-01-16 18:03:08,76.0,76.33,5988.7
2026-01-16 18:03:13,75.9,76.32,5987.03
2026-01-16 18:03:18,76.0,76.31,5996.69
2026-01-16 18:03:23,76.0,76.31,6007.09
2026-01-16 18:03:28,76.0,76.3,6035.09
2026-01-16 18:03:33,76.0,76.29,6046.41
2026-01-16 18:03:38,75.7,76.28,6110.03
2026-01-16 18:03:43,75.7,76.27,6115.75
2026-01-16 18:03:48,75.7,76.26,6111.3
2026-01-16 18:03:53,75.9,76.25,6090.7
2026-01-16 18:03:58,75.9,76.25,6095.2
2026-01-16 18:04:03,76.2,76.25,6010.16
2026-01-16 18:04:08,76.9,76.26,6053.06
2026-01-16 18:04:13,76.4,76.26,5983.38
2026-01-16 18:04:18,76.5,76.26,5985.38
2026-01-16 18:04:23,76.4,76.27,5981.8
2026-01-16 18:04:28,76.4,76.27,5982.23
2026-01-16 18:04:33,76.5,76.27,5990.73
2026-01-16 18:04:38,76.3,76.27,6011.45
2026-01-16 18:04:43,76.2,76.27,6041.86
