Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-17 11:56:56,69.5,69.5,7620.44
2026-01-17 11:57:01,68.5,69.0,7461.34
2026-01-17 11:57:06,68.2,68.73,7419.61
2026-01-17 11:57:11,69.0,68.8,7633.17
2026-01-17 11:57:16,68.5,68.74,7564.67
2026-01-17 11:57:21,68.1,68.63,7513.61
2026-01-17 11:57:26,68.3,68.59,7516.28
2026-01-17 11:57:31,68.1,68.52,7577.08
2026-01-17 11:57:36,67.9,68.46,7583.42
2026-01-17 11:57:41,68.3,68.44,7564.34
2026-01-17 11:57:46,68.8,68.47,7628.95
2026-01-17 11:57:51,68.8,68.5,7645.28
2026-01-17 11:57:56,68.8,68.52,7698.86
2026-01-17 11:58:01,68.4,68.51,7539.48
2026-01-17 11:58:06,68.1,68.49,7500.84
2026-01-17 11:58:11,68.5,68.49,7562.98
2026-01-17 11:58:16,68.3,68.48,7557.11
2026-01-17 11:58:21,67.9,68.44,7492.28
2026-01-17 11:58:26,68.4,68.44,7561.84
2026-01-17 11:58:31,69.0,68.47,7740.89
2026-01-17 11:58:36,68.6,68.48,7673.64
2026-01-17 11:58:41,68.4,68.47,7536.25
2026-01-17 11:58:46,68.6,68.48,7560.23
2026-01-17 11:58:51,68.2,68.47,7509.22
2026-01-17 11:58:56,68.6,68.47,7559.03
2026-01-17 11:59:01,68.4,68.47,7543.08
2026-01-17 11:59:06,67.8,68.44,7542.0
2026-01-17 11:59:11,68.3,68.44,7628.31
2026-01-17 11:59:16,68.0,68.42,7577.27
2026-01-17 11:59:21,68.5,68.43,7678.09
2026-01-17 11:59:26,68.8,68.44,7711.02
2026-01-17 11:59:31,68.5,68.44,7719.17
2026-01-17 11:59:36,68.1,68.43,7637.88
2026-01-17 11:59:41,68.6,68.44,7724.05
2026-01-17 11:59:46,68.2,68.43,7687.72
2026-01-17 11:59:51,67.5,68.4,7595.75
2026-01-17 11:59:56,67.9,68.39,7684.22
2026-01-17 12:00:01,68.2,68.38,7606.56
2026-01-17 12:00:06,67.6,68.36,7540.64
2026-01-17 12:00:11,68.1,68.36,7657.62
2026-01-17 12:00:16,67.7,68.34,7598.36
2026-01-17 12:00:21,68.5,68.35,7729.83
2026-01-17 12:00:26,68.6,68.35,7749.8
2026-01-17 12:00:31,68.4,68.35,7768.31
2026-01-17 12:00:36,67.5,68.33,7639.64
2026-01-17 12:00:41,67.9,68.32,7659.56
2026-01-17 12:00:46,67.7,68.31,7661.34
2026-01-17 12:00:51,67.5,68.29,7623.72
2026-01-17 12:00:56,67.9,68.29,7675.02
2026-01-17 12:01:01,68.1,68.28,7594.73
2026-01-17 12:01:06,67.6,68.27,7508.23
2026-01-17 12:01:11,68.7,68.28,7735.44
2026-01-17 12:01:16,68.5,68.28,7704.83
2026-01-17 12:01:21,68.4,68.28,7694.34
2026-01-17 12:01:26,68.0,68.28,7667.27
2026-01-17 12:01:31,67.8,68.27,7641.73
2026-01-17 12:01:36,67.6,68.26,7614.47
2026-01-17 12:01:41,67.9,68.25,7649.11
2026-01-17 12:01:46,67.8,68.24,7619.84
2026-01-17 12:01:51,67.7,68.23,7578.14
2026-01-17 12:01:56,68.1,68.23,7627.88
2026-01-17 12:02:01,67.8,68.23,7561.56
2026-01-17 12:02:06,68.5,68.23,7681.2
2026-01-17 12:02:11,68.7,68.24,7746.28
2026-01-17 12:02:16,68.5,68.24,7707.8
2026-01-17 12:02:21,68.0,68.24,7632.41
2026-01-17 12:02:26,68.1,68.24,7653.72
2026-01-17 12:02:31,68.0,68.23,7631.45
2026-01-17 12:02:36,67.9,68.23,7585.73
2026-01-17 12:02:41,68.2,68.23,7623.8
2026-01-17 12:02:46,68.1,68.23,7599.69
2026-01-17 12:02:51,68.3,68.23,7612.28
2026-01-17 12:02:57,68.9,68.24,7705.81
2026-01-17 12:03:02,68.1,68.23,7558.89
2026-01-17 12:03:07,67.7,68.23,7500.44
2026-01-17 12:03:12,68.3,68.23,7614.95
2026-01-17 12:03:17,68.6,68.23,7666.38
2026-01-17 12:03:22,68.6,68.24,7667.52
2026-01-17 12:03:27,68.8,68.24,7709.38
2026-01-17 12:03:32,68.6,68.25,7688.61
2026-01-17 12:03:37,68.0,68.25,7575.25
2026-01-17 12:03:42,68.2,68.25,7615.61
2026-01-17 12:03:47,68.0,68.24,7572.59
2026-01-17 12:03:52,67.9,68.24,7569.94
2026-01-17 12:03:57,68.2,68.24,7614.62
2026-01-17 12:04:02,67.9,68.23,7552.8
2026-01-17 12:04:07,67.5,68.23,7504.69
2026-01-17 12:04:12,68.2,68.22,7601.94
2026-01-17 12:04:17,67.9,68.22,7563.38
2026-01-17 12:04:22,67.7,68.22,7526.52
2026-01-17 12:04:27,68.8,68.22,7724.84
