Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-17 01:49:45,73.7,73.7,6221.38
2026-01-17 01:49:50,73.1,73.4,6225.39
2026-01-17 01:49:55,73.6,73.47,6424.38
2026-01-17 01:50:00,73.7,73.53,6391.03
2026-01-17 01:50:05,72.8,73.38,6157.44
2026-01-17 01:50:10,73.7,73.43,6354.12
2026-01-17 01:50:15,72.9,73.36,6257.69
2026-01-17 01:50:20,72.9,73.3,6252.45
2026-01-17 01:50:25,73.6,73.33,6375.61
2026-01-17 01:50:30,73.0,73.3,6322.84
2026-01-17 01:50:35,72.8,73.25,6296.61
2026-01-17 01:50:40,72.7,73.21,6295.33
2026-01-17 01:50:45,73.4,73.22,6398.77
2026-01-17 01:50:50,72.9,73.2,6349.83
2026-01-17 01:50:55,72.9,73.18,6317.47
2026-01-17 01:51:00,73.6,73.21,6401.23
2026-01-17 01:51:05,73.6,73.23,6278.17
2026-01-17 01:51:10,72.8,73.21,6241.44
2026-01-17 01:51:15,72.4,73.16,6202.3
2026-01-17 01:51:20,73.0,73.16,6297.67
2026-01-17 01:51:25,72.7,73.13,6338.66
2026-01-17 01:51:30,72.6,73.11,6326.12
2026-01-17 01:51:35,72.6,73.09,6344.73
2026-01-17 01:51:40,73.1,73.09,6483.45
2026-01-17 01:51:45,72.5,73.06,6388.61
2026-01-17 01:51:50,72.6,73.05,6398.94
2026-01-17 01:51:55,72.5,73.03,6363.94
2026-01-17 01:52:00,74.1,73.06,6535.3
2026-01-17 01:52:05,73.1,73.07,6189.0
2026-01-17 01:52:10,72.9,73.06,6244.52
2026-01-17 01:52:15,72.7,73.05,6210.81
2026-01-17 01:52:20,73.4,73.06,6332.67
2026-01-17 01:52:25,72.8,73.05,6254.25
2026-01-17 01:52:30,72.7,73.04,6259.14
2026-01-17 01:52:35,73.6,73.06,6380.75
2026-01-17 01:52:40,72.8,73.05,6261.89
2026-01-17 01:52:45,73.0,73.05,6257.89
2026-01-17 01:52:50,72.7,73.04,6258.2
2026-01-17 01:52:55,73.4,73.05,6385.27
2026-01-17 01:53:00,73.9,73.07,6354.31
2026-01-17 01:53:05,72.9,73.07,6115.55
2026-01-17 01:53:10,72.7,73.06,6087.33
2026-01-17 01:53:15,73.0,73.06,6160.16
2026-01-17 01:53:20,72.8,73.05,6108.12
2026-01-17 01:53:25,72.8,73.04,6201.95
2026-01-17 01:53:30,72.7,73.04,6193.59
2026-01-17 01:53:35,73.3,73.04,6305.25
2026-01-17 01:53:40,72.7,73.04,6205.95
2026-01-17 01:53:45,72.6,73.03,6190.27
2026-01-17 01:53:50,72.8,73.02,6309.66
2026-01-17 01:53:55,73.3,73.03,6398.41
2026-01-17 01:54:00,73.6,73.04,6398.83
2026-01-17 01:54:05,72.8,73.03,6144.45
2026-01-17 01:54:10,72.5,73.02,6128.72
2026-01-17 01:54:15,72.8,73.02,6180.44
2026-01-17 01:54:20,72.6,73.01,6139.53
2026-01-17 01:54:25,72.5,73.0,6132.84
2026-01-17 01:54:30,72.4,72.99,6127.73
2026-01-17 01:54:35,73.1,72.99,6232.67
2026-01-17 01:54:40,72.5,72.99,6174.05
2026-01-17 01:54:45,72.7,72.98,6207.16
2026-01-17 01:54:50,72.8,72.98,6249.0
2026-01-17 01:54:55,73.5,72.99,6397.81
2026-01-17 01:55:00,73.8,73.0,6382.28
2026-01-17 01:55:05,73.1,73.0,6194.03
2026-01-17 01:55:10,72.9,73.0,6184.72
2026-01-17 01:55:15,73.2,73.0,6255.45
2026-01-17 01:55:20,72.8,73.0,6174.84
2026-01-17 01:55:25,72.7,73.0,6196.34
2026-01-17 01:55:30,72.8,72.99,6322.28
2026-01-17 01:55:35,73.3,73.0,6414.61
2026-01-17 01:55:40,73.4,73.0,6443.84
2026-01-17 01:55:45,72.8,73.0,6356.52
2026-01-17 01:55:50,72.8,73.0,6364.41
2026-01-17 01:55:55,73.0,73.0,6326.72
2026-01-17 01:56:00,74.5,73.02,6466.94
2026-01-17 01:56:05,73.1,73.02,6112.52
2026-01-17 01:56:10,72.8,73.02,6109.52
2026-01-17 01:56:15,72.6,73.01,6080.64
2026-01-17 01:56:20,73.4,73.02,6190.95
2026-01-17 01:56:25,73.5,73.02,6253.38
2026-01-17 01:56:30,72.9,73.02,6157.02
2026-01-17 01:56:35,72.7,73.02,6170.42
2026-01-17 01:56:40,72.7,73.01,6176.03
2026-01-17 01:56:45,72.8,73.01,6188.84
2026-01-17 01:56:50,73.6,73.02,6401.83
2026-01-17 01:56:55,72.8,73.01,6311.28
2026-01-17 01:57:00,73.9,73.02,6388.58
2026-01-17 01:57:05,73.3,73.03,6187.12
2026-01-17 01:57:10,72.9,73.03,6141.89
2026-01-17 01:57:15,73.3,73.03,6207.52
2026-01-17 01:57:20,73.3,73.03,6206.16
2026-01-17 01:57:25,73.0,73.03,6153.0
