Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-17 03:45:20,74.2,74.2,6117.94
2026-01-17 03:45:25,73.8,74.0,6067.84
2026-01-17 03:45:30,74.9,74.3,6209.81
2026-01-17 03:45:35,74.8,74.42,6218.06
2026-01-17 03:45:40,73.9,74.32,6096.88
2026-01-17 03:45:45,74.0,74.27,6080.36
2026-01-17 03:45:50,74.3,74.27,6264.28
2026-01-17 03:45:55,73.8,74.21,6176.36
2026-01-17 03:46:00,74.6,74.26,6261.83
2026-01-17 03:46:05,73.9,74.22,6062.14
2026-01-17 03:46:10,74.4,74.24,6209.53
2026-01-17 03:46:15,74.4,74.25,6213.03
2026-01-17 03:46:20,73.8,74.22,6156.39
2026-01-17 03:46:25,73.7,74.18,6196.55
2026-01-17 03:46:30,73.8,74.15,6166.23
2026-01-17 03:46:35,74.3,74.16,6239.44
2026-01-17 03:46:40,73.7,74.14,6187.5
2026-01-17 03:46:45,73.8,74.12,6200.98
2026-01-17 03:46:50,73.6,74.09,6231.72
2026-01-17 03:46:55,74.2,74.09,6327.39
2026-01-17 03:47:00,74.6,74.12,6304.88
2026-01-17 03:47:05,73.8,74.1,6050.62
2026-01-17 03:47:10,73.5,74.08,6024.95
2026-01-17 03:47:15,73.9,74.07,6109.2
2026-01-17 03:47:20,74.5,74.09,6237.23
2026-01-17 03:47:25,73.9,74.08,6140.52
2026-01-17 03:47:30,74.1,74.08,6092.98
2026-01-17 03:47:35,74.1,74.08,6093.09
2026-01-17 03:47:40,74.7,74.1,6196.44
2026-01-17 03:47:45,73.3,74.08,6262.17
2026-01-17 03:47:50,72.9,74.04,6327.17
2026-01-17 03:47:55,72.9,74.0,6285.06
2026-01-17 03:48:00,73.8,74.0,6409.33
2026-01-17 03:48:05,73.6,73.99,6273.75
2026-01-17 03:48:10,73.1,73.96,6202.17
2026-01-17 03:48:15,73.0,73.93,6220.5
2026-01-17 03:48:20,73.0,73.91,6213.7
2026-01-17 03:48:25,73.6,73.9,6328.67
2026-01-17 03:48:30,73.7,73.89,6374.11
2026-01-17 03:48:35,73.2,73.88,6239.44
2026-01-17 03:48:40,73.3,73.86,6248.41
2026-01-17 03:48:45,73.2,73.85,6272.08
2026-01-17 03:48:50,73.8,73.85,6392.45
2026-01-17 03:48:55,73.1,73.83,6276.02
2026-01-17 03:49:00,74.5,73.84,6287.88
2026-01-17 03:49:05,73.9,73.85,6031.31
2026-01-17 03:49:10,74.2,73.85,6101.91
2026-01-17 03:49:15,74.5,73.87,6245.58
2026-01-17 03:49:20,73.9,73.87,6156.88
2026-01-17 03:49:25,73.8,73.87,6148.06
2026-01-17 03:49:30,73.8,73.86,6146.44
2026-01-17 03:49:35,74.4,73.88,6273.25
2026-01-17 03:49:40,74.4,73.88,6271.36
2026-01-17 03:49:45,73.9,73.89,6146.61
2026-01-17 03:49:50,73.9,73.89,6190.66
2026-01-17 03:49:55,73.8,73.88,6174.92
2026-01-17 03:50:00,74.8,73.9,6360.06
2026-01-17 03:50:05,74.1,73.9,6286.58
2026-01-17 03:50:10,73.4,73.89,6187.34
2026-01-17 03:50:15,73.5,73.89,6224.75
2026-01-17 03:50:20,73.4,73.88,6210.42
2026-01-17 03:50:25,73.5,73.87,6231.17
2026-01-17 03:50:30,74.2,73.88,6355.22
2026-01-17 03:50:35,73.6,73.88,6258.34
2026-01-17 03:50:40,73.3,73.87,6216.41
2026-01-17 03:50:45,73.4,73.86,6218.91
2026-01-17 03:50:50,73.2,73.85,6289.7
2026-01-17 03:50:55,73.8,73.85,6374.08
2026-01-17 03:51:00,74.4,73.86,6306.22
2026-01-17 03:51:05,73.6,73.85,6087.02
2026-01-17 03:51:10,74.1,73.86,6236.28
2026-01-17 03:51:15,73.8,73.86,6112.39
2026-01-17 03:51:20,73.8,73.85,6130.25
2026-01-17 03:51:25,74.5,73.86,6259.11
2026-01-17 03:51:30,73.7,73.86,6180.41
2026-01-17 03:51:35,73.8,73.86,6192.59
2026-01-17 03:51:40,73.7,73.86,6186.45
2026-01-17 03:51:45,73.7,73.86,6207.08
2026-01-17 03:51:50,74.2,73.86,6332.41
2026-01-17 03:51:55,73.7,73.86,6250.86
2026-01-17 03:52:00,74.5,73.87,6241.5
2026-01-17 03:52:05,73.7,73.86,6039.3
2026-01-17 03:52:10,73.7,73.86,6044.95
2026-01-17 03:52:15,73.8,73.86,6169.33
2026-01-17 03:52:20,74.4,73.87,6269.78
2026-01-17 03:52:25,73.9,73.87,6188.06
2026-01-17 03:52:30,73.2,73.86,6285.55
2026-01-17 03:52:35,73.1,73.85,6266.73
2026-01-17 03:52:40,72.9,73.84,6258.31
2026-01-17 03:52:45,73.3,73.84,6268.02
2026-01-17 03:52:50,73.9,73.84,6394.33
2026-01-17 03:52:55,73.3,73.83,6298.94
2026-01-17 03:53:00,74.3,73.84,6279.06
2026-01-17 03:53:05,73.3,73.83,6148.59
2026-01-17 03:53:10,73.0,73.82,6116.92
2026-01-17 03:53:15,73.3,73.82,6221.84
2026-01-17 03:53:20,73.3,73.81,6219.83
2026-01-17 03:53:25,74.0,73.81,6345.89
2026-01-17 03:53:30,74.1,73.82,6294.0
2026-01-17 03:53:35,73.6,73.81,6214.02
2026-01-17 03:53:40,73.6,73.81,6206.17
2026-01-17 03:53:45,73.6,73.81,6186.83
