Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-15 11:47:35,66.2,66.2,10597.34
2026-01-15 11:47:40,69.8,68.0,11177.3
2026-01-15 11:47:45,69.4,68.47,11104.8
2026-01-15 11:47:50,63.0,67.1,10075.75
2026-01-15 11:47:55,62.5,66.18,9996.8
2026-01-15 11:48:00,62.3,65.53,9974.88
2026-01-15 11:48:05,66.6,65.69,10652.27
2026-01-15 11:48:10,66.5,65.79,10641.54
2026-01-15 11:48:15,64.3,65.62,10294.61
2026-01-15 12:38:44,63.7,65.43,10189.91
2026-01-15 12:38:49,62.1,65.13,9938.75
2026-01-15 12:38:54,62.7,64.92,10029.96
2026-01-15 12:38:59,62.2,64.72,9958.96
2026-01-15 12:39:04,61.6,64.49,9860.09
2026-01-15 12:39:09,61.7,64.31,9868.62
2026-01-15 12:39:14,61.3,64.12,9808.63
2026-01-15 12:39:19,60.9,63.93,9743.43
2026-01-15 12:39:24,60.4,63.73,9673.31
2026-01-15 12:39:29,61.7,63.63,9871.62
2026-01-15 12:39:34,62.1,63.55,9945.18
2026-01-15 12:39:39,63.9,63.57,10234.14
2026-01-15 12:39:44,63.8,63.58,10207.78
2026-01-15 12:39:49,62.8,63.54,10054.98
2026-01-15 12:39:54,62.8,63.51,10058.09
2026-01-15 12:39:59,62.7,63.48,10031.03
2026-01-15 12:40:04,62.8,63.45,10046.86
2026-01-15 12:40:09,62.7,63.43,10028.06
2026-01-15 12:40:14,62.6,63.4,10019.21
2026-01-15 12:40:19,62.8,63.38,10043.45
2026-01-15 12:40:24,62.7,63.35,10032.32
2026-01-15 12:40:29,62.2,63.32,9953.37
2026-01-15 12:40:34,62.5,63.29,10003.48
2026-01-15 12:40:39,62.6,63.27,10013.55
2026-01-15 12:40:44,62.6,63.25,10010.8
2026-01-15 12:40:49,62.5,63.23,9999.71
2026-01-15 12:40:54,62.5,63.21,9996.79
2026-01-15 12:40:59,62.4,63.19,9986.15
2026-01-15 12:41:04,62.6,63.17,10013.06
2026-01-15 12:41:09,62.7,63.16,10035.54
2026-01-15 12:41:14,62.4,63.14,9990.6
2026-01-15 12:41:19,62.2,63.12,9958.31
2026-01-15 12:41:24,62.1,63.09,9945.89
2026-01-15 12:41:29,62.1,63.07,9936.46
2026-01-15 12:41:34,62.0,63.05,9929.05
2026-01-15 12:41:39,62.1,63.02,9930.53
2026-01-15 12:41:44,61.8,63.0,9895.9
2026-01-15 12:41:49,61.8,62.97,9895.27
2026-01-15 12:41:54,61.9,62.95,9898.8
2026-01-15 12:41:59,61.9,62.93,9898.48
2026-01-15 12:42:04,61.8,62.91,9891.93
2026-01-15 12:42:09,61.8,62.88,9885.52
2026-01-15 12:42:14,61.5,62.86,9835.17
2026-01-15 12:42:19,61.4,62.83,9823.62
2026-01-15 12:42:24,61.4,62.8,9823.27
2026-01-15 12:42:29,61.1,62.77,9785.53
2026-01-15 12:42:34,61.1,62.74,9783.2
2026-01-15 12:42:39,61.1,62.71,9783.79
2026-01-15 12:42:44,61.1,62.69,9781.73
2026-01-15 12:42:49,61.4,62.66,9823.92
2026-01-15 12:42:54,61.6,62.65,9857.24
2026-01-15 12:42:59,62.0,62.64,9918.68
2026-01-15 12:43:04,62.0,62.63,9915.59
2026-01-15 12:43:09,62.0,62.62,9920.13
2026-01-15 12:43:14,61.6,62.6,9863.47
2026-01-15 12:43:19,60.8,62.57,9725.88
2026-01-15 12:43:24,62.0,62.56,9915.71
2026-01-15 12:43:29,61.7,62.55,9879.36
2026-01-15 12:43:34,61.5,62.54,9835.51
2026-01-15 12:43:39,61.4,62.52,9832.51
2026-01-15 12:43:44,61.2,62.5,9801.02
2026-01-15 12:43:49,61.5,62.49,9844.63
2026-01-15 12:43:54,61.5,62.47,9840.77
2026-01-15 12:43:59,61.0,62.45,9767.73
2026-01-15 12:44:04,61.1,62.43,9779.9
2026-01-15 12:44:09,63.1,62.44,10104.8
2026-01-15 12:44:14,65.4,62.48,10471.65
2026-01-15 12:44:19,67.1,62.54,10742.45
2026-01-15 12:44:24,72.3,62.67,11566.59
2026-01-15 12:44:29,72.2,62.79,11555.36
2026-01-15 12:44:34,71.9,62.9,11503.78
2026-01-15 12:44:39,71.9,63.01,11511.95
2026-01-15 12:44:44,71.9,63.12,11511.82
2026-01-15 12:44:49,72.0,63.23,11515.71
2026-01-15 12:44:54,71.9,63.33,11507.06
2026-01-15 12:44:59,71.9,63.43,11511.58
2026-01-15 12:45:04,71.9,63.53,11513.54
2026-01-15 12:45:09,72.2,63.63,11555.27
2026-01-15 12:45:14,72.4,63.73,11587.52
2026-01-15 12:45:19,71.6,63.82,11453.21
