Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-16 16:35:14,79.3,79.3,5903.75
2026-01-16 16:35:19,78.9,79.1,5938.36
2026-01-16 16:35:24,77.7,78.63,5787.67
2026-01-16 16:35:29,76.9,78.2,5721.78
2026-01-16 16:35:34,76.8,77.92,5742.84
2026-01-16 16:35:39,77.4,77.83,5673.09
2026-01-16 16:35:44,77.2,77.74,5683.53
2026-01-16 16:35:49,76.8,77.62,5738.23
2026-01-16 16:35:54,76.9,77.54,5729.83
2026-01-16 16:35:59,76.9,77.48,5714.44
2026-01-16 16:36:04,77.0,77.44,5748.97
2026-01-16 16:36:09,77.3,77.42,5807.47
2026-01-16 16:36:14,78.1,77.48,5875.52
2026-01-16 16:36:19,77.3,77.46,5780.55
2026-01-16 16:36:24,77.2,77.45,5781.14
2026-01-16 16:36:29,77.7,77.46,5797.39
2026-01-16 16:36:34,77.7,77.48,5774.31
2026-01-16 16:36:39,77.6,77.48,5759.66
2026-01-16 16:36:44,77.5,77.48,5781.77
2026-01-16 16:36:49,77.6,77.49,5787.2
2026-01-16 16:36:54,77.2,77.48,5735.55
2026-01-16 16:36:59,76.4,77.43,5613.31
2026-01-16 16:37:04,76.5,77.39,5637.11
2026-01-16 16:37:09,77.2,77.38,5756.56
2026-01-16 16:37:14,76.0,77.32,5559.92
2026-01-16 16:37:19,76.1,77.28,5607.09
2026-01-16 16:37:24,75.9,77.23,5636.34
2026-01-16 16:37:29,75.9,77.18,5639.86
2026-01-16 16:37:34,75.8,77.13,5637.66
2026-01-16 16:37:39,75.9,77.09,5656.52
2026-01-16 16:37:44,76.0,77.05,5688.53
2026-01-16 16:37:49,75.9,77.02,5713.16
2026-01-16 16:37:54,75.9,76.98,5681.31
2026-01-16 16:37:59,76.1,76.96,5729.53
2026-01-16 16:38:04,75.9,76.93,5636.81
2026-01-16 16:38:09,75.9,76.9,5632.05
2026-01-16 16:38:14,75.7,76.87,5610.67
2026-01-16 16:38:19,75.7,76.84,5612.88
2026-01-16 16:38:24,75.7,76.81,5620.02
2026-01-16 16:38:29,75.9,76.78,5659.86
2026-01-16 16:38:34,76.0,76.77,5681.62
2026-01-16 16:38:39,76.0,76.75,5687.3
2026-01-16 16:38:44,76.1,76.73,5694.22
2026-01-16 16:38:49,76.1,76.72,5719.31
2026-01-16 16:38:54,76.2,76.71,5735.23
2026-01-16 16:38:59,76.1,76.69,5729.45
2026-01-16 16:39:04,76.2,76.68,5783.08
2026-01-16 16:39:09,76.0,76.67,5763.8
2026-01-16 16:39:14,76.1,76.66,5771.31
2026-01-16 16:39:19,76.1,76.65,5784.11
2026-01-16 16:39:24,76.1,76.64,5788.89
2026-01-16 16:39:29,76.1,76.62,5797.69
2026-01-16 16:39:34,76.1,76.62,5792.25
2026-01-16 16:39:39,75.9,76.6,5833.36
2026-01-16 16:39:44,75.9,76.59,5840.19
2026-01-16 16:39:49,75.9,76.58,5845.61
2026-01-16 16:39:54,76.4,76.57,5917.09
2026-01-16 16:39:59,76.5,76.57,5926.0
2026-01-16 16:40:04,76.5,76.57,5890.83
2026-01-16 16:40:09,76.4,76.57,5874.3
2026-01-16 16:40:14,76.5,76.57,5895.2
2026-01-16 16:40:19,76.5,76.57,5891.5
2026-01-16 16:40:24,76.5,76.57,5904.66
2026-01-16 16:40:29,76.5,76.56,5908.53
2026-01-16 16:40:34,76.3,76.56,5887.59
2026-01-16 16:40:39,76.3,76.56,5891.34
2026-01-16 16:40:44,76.1,76.55,5867.61
2026-01-16 16:40:49,75.2,76.53,5766.7
2026-01-16 16:40:54,75.2,76.51,5761.86
2026-01-16 16:40:59,75.1,76.49,5741.97
2026-01-16 16:41:04,75.3,76.47,5707.31
2026-01-16 16:41:09,75.1,76.45,5690.27
2026-01-16 16:41:14,75.1,76.44,5700.61
2026-01-16 16:41:19,75.9,76.43,5795.02
2026-01-16 16:41:24,76.1,76.42,5768.55
2026-01-16 16:41:29,75.8,76.42,5834.62
2026-01-16 16:41:34,76.1,76.41,5776.06
2026-01-16 16:41:39,76.1,76.41,5767.7
2026-01-16 16:41:44,76.0,76.4,5761.92
2026-01-16 16:41:49,76.2,76.4,5809.98
2026-01-16 16:41:54,76.0,76.4,5796.17
2026-01-16 16:41:59,76.0,76.39,5797.97
2026-01-16 16:42:04,76.6,76.39,5827.19
2026-01-16 16:42:09,76.2,76.39,5751.62
2026-01-16 16:42:14,76.3,76.39,5756.94
2026-01-16 16:42:19,76.1,76.39,5735.02
2026-01-16 16:42:24,76.1,76.38,5750.3
2026-01-16 16:42:29,76.3,76.38,5772.53
2026-01-16 16:42:34,76.3,76.38,5785.02
2026-01-16 16:42:39,76.3,76.38,5792.89
2026-01-16 16:42:44,76.4,76.38,5799.8
2026-01-16 16:42:49,76.4,76.38,5818.52
2026-01-16 16:42:54,76.3,76.38,5806.73
2026-01-16 16:42:59,76.5,76.38,5832.34
2026-01-16 16:43:04,76.5,76.38,5812.14
2026-01-16 16:43:09,76.4,76.38,5795.73
2026-01-16 16:43:14,76.2,76.38,5787.0
2026-01-16 16:43:19,76.4,76.38,5817.86
2026-01-16 16:43:24,76.5,76.38,5830.55
2026-01-16 16:43:29,76.5,76.38,5838.91
2026-01-16 16:43:34,76.3,76.38,5817.83
2026-01-16 16:43:39,76.3,76.38,5824.7
2026-01-16 16:43:44,76.4,76.38,5834.17
2026-01-16 16:43:49,76.4,76.38,5867.94
2026-01-16 16:43:54,77.2,76.39,5921.22
2026-01-16 16:43:59,77.4,76.4,5863.06
2026-01-16 16:44:04,77.4,76.41,5857.81
2026-01-16 16:44:09,77.0,76.41,5811.92
2026-01-16 16:44:14,77.0,76.42,5807.41
2026-01-16 16:44:19,77.0,76.42,5808.19
2026-01-16 16:44:24,77.1,76.43,5829.94
2026-01-16 16:44:29,77.2,76.44,5833.23
2026-01-16 16:44:34,77.0,76.44,5819.22
2026-01-16 16:44:39,75.9,76.44,5696.89
2026-01-16 16:44:44,75.9,76.43,5684.41
2026-01-16 16:44:49,76.1,76.43,5789.17
2026-01-16 16:44:54,75.9,76.43,5744.7
2026-01-16 16:44:59,75.9,76.42,5732.38
2026-01-16 16:45:04,76.0,76.42,5666.0
2026-01-16 16:45:09,75.9,76.41,5656.25
2026-01-16 16:45:14,75.9,76.41,5657.75
2026-01-16 16:45:19,75.9,76.4,5657.44
2026-01-16 16:45:24,75.8,76.4,5644.34
2026-01-16 16:45:29,75.9,76.4,5668.72
2026-01-16 16:45:34,75.7,76.39,5647.02
2026-01-16 16:45:39,75.9,76.39,5682.95
2026-01-16 16:45:44,76.0,76.38,5705.56
2026-01-16 16:45:49,76.1,76.38,5734.84
2026-01-16 16:45:54,76.2,76.38,5771.11
2026-01-16 16:45:59,76.2,76.38,5764.62
2026-01-16 16:46:04,76.3,76.38,5740.7
2026-01-16 16:46:09,76.4,76.38,5747.31
2026-01-16 16:46:14,76.2,76.38,5738.47
2026-01-16 16:46:19,76.3,76.38,5710.02
2026-01-16 16:46:24,76.4,76.38,5736.98
2026-01-16 16:46:29,76.5,76.38,5748.42
2026-01-16 16:46:34,76.3,76.38,5731.16
2026-01-16 16:46:39,76.5,76.38,5755.19
2026-01-16 16:46:44,76.6,76.38,5772.8
2026-01-16 16:46:49,76.6,76.38,5783.27
2026-01-16 16:46:54,76.5,76.38,5779.58
2026-01-16 16:46:59,76.7,76.38,5802.05
2026-01-16 16:47:04,76.9,76.39,5749.67
2026-01-16 16:47:09,76.7,76.39,5731.75
2026-01-16 16:47:14,76.7,76.39,5722.36
2026-01-16 16:47:19,76.7,76.39,5729.5
2026-01-16 16:47:24,76.8,76.4,5744.84
2026-01-16 16:47:29,76.8,76.4,5754.52
2026-01-16 16:47:34,76.8,76.4,5751.92
2026-01-16 16:47:39,76.7,76.4,5754.12
2026-01-16 16:47:44,76.7,76.41,5804.41
2026-01-16 16:47:49,77.0,76.41,5926.95
2026-01-16 16:47:54,76.9,76.41,5909.09
2026-01-16 16:47:59,77.0,76.42,5918.11
2026-01-16 16:48:04,77.1,76.42,5863.83
2026-01-16 16:48:09,77.1,76.43,5896.02
2026-01-16 16:48:14,77.1,76.43,5892.53
2026-01-16 16:48:19,77.0,76.43,5875.88
2026-01-16 16:48:24,77.0,76.44,5900.25
2026-01-16 16:48:29,76.9,76.44,5862.31
2026-01-16 16:48:34,77.0,76.44,5875.05
2026-01-16 16:48:39,75.9,76.44,5718.62
2026-01-16 16:48:44,75.9,76.44,5719.14
2026-01-16 16:48:49,76.0,76.43,5741.33
2026-01-16 16:48:54,76.2,76.43,5730.34
2026-01-16 16:48:59,76.5,76.43,5792.75
2026-01-16 16:49:04,76.4,76.43,5690.27
2026-01-16 16:49:09,76.1,76.43,5650.53
2026-01-16 16:49:14,76.0,76.43,5636.05
2026-01-16 16:49:19,76.2,76.43,5663.09
2026-01-16 16:49:24,76.0,76.42,5636.34
2026-01-16 16:49:29,76.1,76.42,5660.56
2026-01-16 16:49:34,76.1,76.42,5668.44
2026-01-16 16:49:39,76.1,76.42,6089.17
