Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-17 13:59:08,71.7,71.7,6885.2
2026-01-17 13:59:13,72.1,71.9,7116.41
2026-01-17 13:59:18,70.4,71.4,6869.92
2026-01-17 13:59:23,70.9,71.28,7012.08
2026-01-17 13:59:28,70.4,71.1,7140.22
2026-01-17 13:59:33,71.1,71.1,7354.73
2026-01-17 13:59:38,69.7,70.9,7114.58
2026-01-17 13:59:43,69.9,70.78,7169.34
2026-01-17 13:59:48,68.9,70.57,6997.78
2026-01-17 13:59:53,69.8,70.49,7180.56
2026-01-17 13:59:58,70.4,70.48,7289.59
2026-01-17 14:00:03,69.9,70.43,7255.66
2026-01-17 14:00:08,69.5,70.36,7203.52
2026-01-17 14:00:13,70.3,70.36,7339.83
2026-01-17 14:00:18,70.0,70.33,7274.61
2026-01-17 14:00:23,69.7,70.29,7280.28
2026-01-17 14:00:28,69.8,70.26,7356.97
2026-01-17 14:00:33,70.5,70.28,7457.42
2026-01-17 14:00:38,69.5,70.24,7293.64
2026-01-17 14:00:43,69.8,70.22,7304.81
2026-01-17 14:00:48,70.3,70.22,7363.02
2026-01-17 14:00:53,69.9,70.2,7322.88
2026-01-17 14:00:58,69.8,70.19,7260.11
2026-01-17 14:01:03,70.5,70.2,7297.81
2026-01-17 14:01:08,70.1,70.2,7243.59
2026-01-17 14:01:13,70.4,70.2,7111.34
2026-01-17 14:01:18,69.8,70.19,7084.25
2026-01-17 14:01:23,69.0,70.15,6959.98
2026-01-17 14:01:28,68.8,70.1,6957.25
2026-01-17 14:01:33,69.6,70.08,7202.42
2026-01-17 14:01:38,69.9,70.08,7273.88
2026-01-17 14:01:43,70.5,70.09,7284.73
2026-01-17 14:01:48,70.8,70.11,7297.92
2026-01-17 14:01:53,70.7,70.13,7329.5
2026-01-17 14:01:58,69.7,70.12,7073.12
2026-01-17 14:02:03,70.2,70.12,7237.45
2026-01-17 14:02:08,70.2,70.12,7191.89
2026-01-17 14:02:13,70.4,70.13,7268.25
2026-01-17 14:02:18,70.2,70.13,7205.28
2026-01-17 14:02:23,70.1,70.13,7325.02
2026-01-17 14:02:28,70.7,70.14,7226.34
2026-01-17 14:02:33,70.7,70.16,7281.97
2026-01-17 14:02:38,71.3,70.18,7388.52
2026-01-17 14:02:43,70.8,70.2,7322.7
2026-01-17 14:02:48,70.6,70.21,7305.28
2026-01-17 14:02:53,69.1,70.18,6965.12
2026-01-17 14:02:58,70.3,70.19,7135.08
2026-01-17 14:03:03,70.8,70.2,7106.94
2026-01-17 14:03:08,70.4,70.2,7112.2
2026-01-17 14:03:13,70.9,70.22,7314.2
2026-01-17 14:03:18,69.7,70.21,7129.38
2026-01-17 14:03:23,69.7,70.2,7153.38
2026-01-17 14:03:28,71.4,70.22,7146.72
2026-01-17 14:03:33,70.1,70.22,7018.23
2026-01-17 14:03:38,69.9,70.21,7049.16
2026-01-17 14:03:43,70.3,70.21,7150.23
2026-01-17 14:03:48,70.8,70.22,7220.83
2026-01-17 14:03:53,70.5,70.23,7198.2
2026-01-17 14:03:58,70.8,70.24,7067.22
2026-01-17 14:04:03,70.3,70.24,7099.11
2026-01-17 14:04:08,70.3,70.24,7107.75
2026-01-17 14:04:13,70.4,70.24,7169.2
2026-01-17 14:04:18,70.2,70.24,7147.39
2026-01-17 14:04:23,70.4,70.24,7196.45
2026-01-17 14:04:28,70.2,70.24,7189.8
2026-01-17 14:04:33,70.6,70.25,7299.31
2026-01-17 14:04:38,69.9,70.24,7170.67
2026-01-17 14:04:43,71.4,70.26,7253.83
2026-01-17 14:04:48,71.2,70.27,7270.33
2026-01-17 14:04:53,71.4,70.29,7250.14
2026-01-17 14:04:58,70.8,70.3,7175.06
2026-01-17 14:05:03,72.5,70.33,7325.94
2026-01-17 14:05:08,72.4,70.36,7062.06
2026-01-17 14:05:13,70.0,70.35,6965.23
2026-01-17 14:05:18,68.4,70.33,6726.34
2026-01-17 14:05:23,69.3,70.31,7151.77
2026-01-17 14:05:28,68.6,70.29,7067.02
2026-01-17 14:05:33,69.6,70.28,7284.84
2026-01-17 14:05:38,69.9,70.28,7269.64
2026-01-17 14:05:43,70.2,70.27,7284.27
2026-01-17 14:05:48,69.8,70.27,7193.14
2026-01-17 14:05:53,69.5,70.26,7184.86
2026-01-17 14:05:58,69.4,70.25,7156.5
2026-01-17 14:06:03,69.6,70.24,7193.34
2026-01-17 14:06:08,69.1,70.23,7113.8
2026-01-17 14:06:13,70.1,70.23,7257.47
2026-01-17 14:06:18,69.8,70.22,7299.78
2026-01-17 14:06:23,70.2,70.22,7222.69
2026-01-17 14:06:28,69.3,70.21,7066.12
2026-01-17 14:06:33,69.1,70.2,7271.95
2026-01-17 14:06:38,69.9,70.2,7271.42
2026-01-17 14:06:43,69.1,70.18,7165.73
2026-01-17 14:06:48,69.3,70.17,7221.06
2026-01-17 14:06:53,69.2,70.16,7224.17
2026-01-17 14:06:58,68.5,70.15,7130.66
2026-01-17 14:07:03,68.6,70.13,7178.95
2026-01-17 14:07:08,69.7,70.13,7294.2
2026-01-17 14:07:13,69.7,70.12,7332.12
2026-01-17 14:07:18,68.4,70.1,7161.62
2026-01-17 14:07:23,69.2,70.09,7182.23
2026-01-17 14:07:28,68.8,70.08,7151.81
2026-01-17 14:07:33,68.3,70.06,7073.58
2026-01-17 14:07:38,68.6,70.05,7157.36
2026-01-17 14:07:43,67.9,70.03,7038.69
2026-01-17 14:07:48,68.7,70.02,7180.75
2026-01-17 14:07:53,68.9,70.01,7230.86
2026-01-17 14:07:58,69.4,70.0,7323.47
2026-01-17 14:08:03,70.2,70.0,7356.36
2026-01-17 14:08:08,69.6,70.0,7148.44
2026-01-17 14:08:13,68.9,69.99,7036.98
2026-01-17 14:08:18,68.4,69.97,6972.78
2026-01-17 14:08:23,69.7,69.97,7192.78
2026-01-17 14:08:28,70.4,69.98,7321.25
2026-01-17 14:08:33,69.0,69.97,7128.05
2026-01-17 14:08:38,70.3,69.97,7207.89
2026-01-17 14:08:43,70.3,69.97,7224.09
2026-01-17 14:08:48,69.7,69.97,7248.91
2026-01-17 14:08:53,69.2,69.96,7210.34
2026-01-17 14:08:58,69.4,69.96,7275.23
2026-01-17 14:09:03,69.7,69.96,7239.48
2026-01-17 14:09:08,69.1,69.95,7168.06
2026-01-17 14:09:13,68.6,69.94,7068.81
