Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-18 11:06:14,80.6,80.6,6144.23
2026-01-18 11:06:19,80.4,80.5,6051.86
2026-01-18 11:06:24,79.5,80.17,6240.8
2026-01-18 11:06:29,79.3,79.95,6235.95
2026-01-18 11:06:34,78.6,79.68,6356.91
2026-01-18 11:06:39,78.5,79.48,6361.47
2026-01-18 11:06:44,77.7,79.23,6240.92
2026-01-18 11:06:49,77.7,79.04,6259.73
2026-01-18 11:06:54,77.5,78.87,6242.92
2026-01-18 11:06:59,77.4,78.72,6253.36
2026-01-18 11:07:04,77.8,78.64,6179.89
2026-01-18 11:07:09,77.7,78.56,6199.17
2026-01-18 11:07:14,77.9,78.51,6202.45
2026-01-18 11:07:19,78.1,78.48,6317.81
2026-01-18 11:07:24,77.7,78.43,6226.59
2026-01-18 11:07:29,77.7,78.38,6215.33
2026-01-18 11:07:34,78.4,78.38,6381.89
2026-01-18 11:07:39,78.5,78.39,6370.91
2026-01-18 11:07:44,78.4,78.39,6365.61
2026-01-18 11:07:49,78.4,78.39,6357.69
2026-01-18 11:07:54,77.5,78.35,6231.3
2026-01-18 11:07:59,77.5,78.31,6233.19
2026-01-18 11:08:04,77.7,78.28,6196.66
2026-01-18 11:08:09,77.7,78.26,6201.31
2026-01-18 11:08:14,77.6,78.23,6198.69
2026-01-18 11:08:19,77.4,78.2,6181.89
2026-01-18 11:08:24,77.4,78.17,6220.69
2026-01-18 11:08:29,77.3,78.14,6228.7
2026-01-18 11:08:34,77.4,78.11,6209.45
2026-01-18 11:08:39,77.3,78.09,6213.94
2026-01-18 11:08:44,77.3,78.06,6220.83
2026-01-18 11:08:49,78.1,78.06,6353.88
2026-01-18 11:08:54,78.1,78.06,6353.44
2026-01-18 11:08:59,78.0,78.06,6354.86
2026-01-18 11:09:04,77.2,78.04,6210.09
2026-01-18 11:09:09,77.2,78.01,6229.81
2026-01-18 11:09:14,77.0,77.99,6258.61
2026-01-18 11:09:19,77.3,77.97,6219.0
2026-01-18 11:09:24,77.1,77.95,6211.52
2026-01-18 11:09:29,77.1,77.93,6212.64
2026-01-18 11:09:34,77.4,77.91,6199.44
2026-01-18 11:09:39,77.4,77.9,6190.67
2026-01-18 11:09:44,77.4,77.89,6201.8
2026-01-18 11:09:49,77.5,77.88,6176.89
2026-01-18 11:09:54,77.4,77.87,6195.84
2026-01-18 11:09:59,77.4,77.86,6193.5
