Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-15 10:00:07,61.0,61.0,9756.09
2026-01-15 10:00:12,67.1,64.05,10730.6
2026-01-15 10:00:17,67.1,65.07,10731.37
2026-01-15 10:00:22,67.3,65.62,10765.71
2026-01-15 10:00:27,67.1,65.92,10742.48
2026-01-15 10:00:32,66.4,66.0,10625.64
2026-01-15 10:00:37,66.4,66.06,10625.03
2026-01-15 10:00:42,66.4,66.1,10621.2
2026-01-15 10:00:47,66.4,66.13,10620.84
2026-01-15 10:00:52,66.4,66.16,10623.35
2026-01-15 10:00:57,66.4,66.18,10628.78
2026-01-15 10:01:02,66.4,66.2,10626.71
2026-01-15 10:01:07,66.4,66.22,10628.7
2026-01-15 10:01:12,66.4,66.23,10624.38
2026-01-15 10:01:17,66.4,66.24,10626.24
2026-01-15 10:01:22,66.4,66.25,10626.42
2026-01-15 10:01:27,66.4,66.26,10626.78
2026-01-15 10:01:32,66.4,66.27,10628.48
2026-01-15 10:01:37,66.4,66.27,10629.36
2026-01-15 10:01:42,66.4,66.28,10624.08
2026-01-15 10:01:47,66.4,66.29,10630.2
2026-01-15 10:01:52,66.4,66.29,10631.08
2026-01-15 10:01:57,66.5,66.3,10635.84
2026-01-15 10:02:02,66.5,66.31,10640.66
2026-01-15 10:02:07,66.5,66.32,10646.24
2026-01-15 10:02:12,66.5,66.32,10639.29
2026-01-15 10:02:17,66.5,66.33,10635.86
2026-01-15 10:02:22,66.6,66.34,10664.63
2026-01-15 10:02:27,66.6,66.35,10659.39
2026-01-15 10:02:32,66.6,66.36,10658.32
2026-01-15 10:02:37,66.7,66.37,10670.99
2026-01-15 10:02:42,66.7,66.38,10669.73
2026-01-15 10:02:47,66.7,66.39,10667.96
2026-01-15 10:02:52,66.7,66.4,10672.29
2026-01-15 10:02:57,66.7,66.41,10673.71
