Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-17 03:56:10,75.1,75.1,6102.55
2026-01-17 03:56:15,74.1,74.6,6130.64
2026-01-17 03:56:20,74.6,74.6,6231.77
2026-01-17 03:56:25,74.0,74.45,6159.17
2026-01-17 03:56:30,73.9,74.34,6182.91
2026-01-17 03:56:35,74.4,74.35,6302.55
2026-01-17 03:56:40,73.8,74.27,6228.12
2026-01-17 03:56:45,73.9,74.22,6227.03
2026-01-17 03:56:50,74.2,74.22,6352.81
2026-01-17 03:56:55,73.6,74.16,6273.56
2026-01-17 03:57:00,74.7,74.21,6260.45
2026-01-17 03:57:05,73.9,74.18,6012.62
2026-01-17 10:58:13,32.3,70.96,2950.17
2026-01-17 10:58:18,52.9,69.67,6348.56
2026-01-17 10:58:23,59.9,69.02,7509.77
2026-01-17 10:58:28,62.9,68.64,8427.05
2026-01-17 10:58:33,62.6,68.28,8461.8
2026-01-17 10:58:38,62.1,67.94,8337.05
2026-01-17 10:58:43,62.0,67.63,8345.45
2026-01-17 10:58:48,61.9,67.34,8360.17
2026-01-17 10:58:53,63.1,67.14,8232.33
2026-01-17 10:58:58,62.9,66.95,8202.86
2026-01-17 10:59:03,64.9,66.86,8193.34
2026-01-17 10:59:08,64.9,66.78,8057.06
2026-01-17 10:59:13,64.4,66.68,7979.95
2026-01-17 10:59:18,65.1,66.62,7857.05
2026-01-17 10:59:23,64.8,66.55,7772.34
2026-01-17 10:59:28,65.4,66.51,7917.3
2026-01-17 10:59:33,64.6,66.44,7919.08
2026-01-17 10:59:38,64.4,66.38,7917.17
2026-01-17 10:59:43,64.3,66.31,7928.92
2026-01-17 10:59:48,64.8,66.26,8026.17
2026-01-17 10:59:53,64.2,66.2,7933.97
2026-01-17 10:59:58,64.1,66.14,7919.38
2026-01-17 11:00:03,64.1,66.08,7925.91
2026-01-17 11:00:08,64.5,66.04,8001.23
2026-01-17 11:00:13,64.2,65.99,7950.52
2026-01-17 11:00:18,63.6,65.92,8076.89
2026-01-17 11:00:23,63.2,65.85,8028.44
2026-01-17 11:00:28,63.9,65.8,8139.23
2026-01-17 11:00:33,62.9,65.73,8133.72
2026-01-17 11:00:38,62.8,65.66,8102.67
2026-01-17 11:00:43,63.6,65.62,8226.91
2026-01-17 11:00:48,65.9,65.62,8156.64
2026-01-17 11:00:53,65.9,65.63,8213.73
2026-01-17 11:00:58,66.8,65.65,8200.38
2026-01-17 11:01:03,67.3,65.69,8264.27
2026-01-17 11:01:08,66.1,65.7,8079.2
2026-01-17 11:01:13,66.1,65.71,8090.42
2026-01-17 11:01:18,66.2,65.72,8124.97
2026-01-17 11:01:23,66.1,65.72,8098.31
2026-01-17 11:01:28,66.4,65.74,8190.22
2026-01-17 11:01:33,66.2,65.75,8113.94
2026-01-17 11:01:38,66.2,65.75,8110.61
2026-01-17 11:01:43,66.0,65.76,8075.73
2026-01-17 11:01:48,66.1,65.76,8115.22
2026-01-17 11:01:53,65.9,65.77,8089.41
2026-01-17 11:01:58,65.7,65.77,8142.53
2026-01-17 11:02:03,65.8,65.77,8120.48
2026-01-17 11:02:08,65.6,65.76,8080.03
2026-01-17 11:02:13,65.4,65.76,8064.88
2026-01-17 11:02:18,65.4,65.75,8055.23
2026-01-17 11:02:23,65.5,65.75,8064.89
2026-01-17 11:02:28,65.7,65.75,8098.69
2026-01-17 11:02:33,65.7,65.75,8124.81
2026-01-17 11:02:38,65.7,65.75,8136.59
