Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-18 22:42:01,80.3,80.3,6123.02
2026-01-18 22:42:06,76.6,78.45,6062.16
2026-01-18 22:42:11,77.2,78.03,6060.09
2026-01-18 22:42:16,77.8,77.97,6291.78
2026-01-18 22:42:21,76.8,77.74,6125.55
2026-01-18 22:42:26,79.0,77.95,6306.7
2026-01-18 22:42:31,78.5,78.03,6129.03
2026-01-18 22:42:36,77.4,77.95,6047.09
2026-01-18 22:42:41,77.7,77.92,5979.88
2026-01-18 22:42:46,78.2,77.95,5963.59
2026-01-18 22:42:51,77.9,77.95,5970.28
2026-01-18 22:42:56,77.9,77.94,5940.33
2026-01-18 22:43:01,77.3,77.89,6033.33
2026-01-18 22:43:06,76.9,77.82,6088.39
2026-01-18 22:43:11,77.3,77.79,6197.75
2026-01-18 22:43:16,77.2,77.75,6170.31
2026-01-18 22:43:21,79.2,77.84,6284.28
2026-01-18 22:43:26,77.3,77.81,6016.86
2026-01-18 22:43:31,78.2,77.83,6142.88
2026-01-18 22:43:36,77.3,77.8,6047.41
2026-01-18 22:43:41,77.0,77.76,6020.14
2026-01-18 22:43:46,78.1,77.78,6176.47
2026-01-18 22:43:51,77.4,77.76,5977.52
2026-01-18 22:43:56,77.2,77.74,6015.75
2026-01-18 22:44:01,78.7,77.78,6177.72
2026-01-18 22:44:06,77.0,77.75,5917.62
2026-01-18 22:44:11,77.3,77.73,6038.42
2026-01-18 22:44:16,78.9,77.77,6105.64
2026-01-18 22:44:21,77.7,77.77,5963.91
2026-01-18 22:44:26,77.4,77.76,6012.98
2026-01-18 22:44:31,77.5,77.75,6134.14
2026-01-18 22:44:36,78.0,77.76,5948.7
2026-01-18 22:44:41,77.8,77.76,5952.06
2026-01-18 22:44:46,77.6,77.75,6264.45
2026-01-18 22:44:51,76.4,77.71,6120.12
2026-01-18 22:44:56,76.4,77.68,6125.8
2026-01-18 22:45:01,78.5,77.7,6308.98
2026-01-18 22:45:06,76.8,77.68,6068.67
2026-01-18 22:45:11,76.9,77.66,6118.61
2026-01-18 22:45:16,77.5,77.65,6258.08
2026-01-18 22:45:21,76.6,77.63,6155.92
2026-01-18 22:45:26,76.2,77.59,6225.8
2026-01-18 22:45:31,77.2,77.58,6331.12
2026-01-18 22:45:36,76.1,77.55,6183.27
2026-01-18 22:45:41,75.9,77.51,6167.53
2026-01-18 22:45:46,77.2,77.51,6307.95
2026-01-18 22:45:51,76.1,77.48,6138.28
2026-01-18 22:45:56,76.0,77.45,6114.98
2026-01-18 22:46:01,78.1,77.46,6357.31
2026-01-18 22:46:07,76.1,77.43,6024.69
2026-01-18 22:46:12,76.2,77.41,6056.22
2026-01-18 22:46:17,76.3,77.39,6271.02
2026-01-18 22:46:22,76.5,77.37,6328.28
2026-01-18 22:46:27,75.9,77.34,6248.83
2026-01-18 22:46:32,76.9,77.33,6370.69
2026-01-18 22:46:37,76.0,77.31,6222.56
2026-01-18 22:46:42,75.9,77.29,6216.56
2026-01-18 22:46:47,77.1,77.28,6350.03
2026-01-18 22:46:52,76.0,77.26,6249.25
2026-01-18 22:46:57,76.6,77.25,6349.22
2026-01-18 22:47:02,77.6,77.26,6238.72
2026-01-18 22:47:07,76.0,77.24,6004.11
2026-01-18 22:47:12,76.2,77.22,6050.75
2026-01-18 22:47:17,77.2,77.22,6306.16
2026-01-18 22:47:22,76.3,77.2,6196.84
2026-01-18 22:47:27,76.0,77.19,6152.23
2026-01-18 22:47:32,77.0,77.18,6346.8
2026-01-18 22:47:37,76.0,77.17,6225.55
2026-01-18 22:47:42,76.0,77.15,6225.67
2026-01-18 22:47:47,76.3,77.14,6260.33
2026-01-18 22:47:52,75.9,77.12,6194.58
2026-01-18 22:47:57,76.5,77.11,6296.56
2026-01-18 22:48:02,77.8,77.12,6349.53
2026-01-18 22:48:07,75.8,77.1,6019.39
2026-01-18 22:48:12,75.8,77.09,6031.17
2026-01-18 22:48:17,77.6,77.09,6358.5
2026-01-18 22:48:22,76.2,77.08,6132.88
2026-01-18 22:48:27,75.9,77.07,6081.33
2026-01-18 22:48:32,77.1,77.07,6317.66
2026-01-18 22:48:37,76.1,77.05,6209.69
2026-01-18 22:48:42,76.0,77.04,6187.16
2026-01-18 22:48:47,76.6,77.04,6395.67
2026-01-18 22:48:52,75.7,77.02,6247.91
2026-01-18 22:48:57,75.6,77.0,6282.02
2026-01-18 22:49:02,77.6,77.01,6270.98
2026-01-18 22:49:07,76.7,77.01,6138.11
2026-01-18 22:49:12,76.1,77.0,6052.91
2026-01-18 22:49:17,76.6,76.99,6223.23
2026-01-18 22:49:22,76.2,76.98,6170.41
