Timestamp,RAM_Usage_percent,RAM_Avg_percent,RAM_Used_MB
2026-01-15 03:49:53,68.7,68.7,11000.74
2026-01-15 03:49:58,74.5,71.6,11917.48
2026-01-15 03:50:03,74.7,72.63,11946.82
2026-01-15 03:50:08,74.6,73.12,11934.27
2026-01-15 03:50:13,74.3,73.36,11893.37
2026-01-15 03:50:18,74.3,73.52,11891.38
2026-01-15 03:50:23,74.5,73.66,11927.49
2026-01-15 03:50:28,74.1,73.71,11864.87
2026-01-15 03:50:33,74.1,73.76,11862.4
2026-01-15 03:50:38,74.0,73.78,11848.43
2026-01-15 03:50:43,74.1,73.81,11856.78
2026-01-15 03:50:48,74.1,73.83,11854.21
2026-01-15 03:50:53,74.1,73.85,11859.04
2026-01-15 03:50:58,74.1,73.87,11856.28
2026-01-15 03:51:03,74.1,73.89,11851.18
2026-01-15 03:51:09,74.0,73.89,11849.37
2026-01-15 03:51:14,74.1,73.91,11860.0
